Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
D3ZWS6,-23.22926442,1.25E-18,5.13E-18,1.02E-07,1238540,0,0.4,0,Naa30
P15337-2;P15337,-23.22725951,1.25E-18,5.13E-18,1.02E-07,1236820,0,0.8,0,Creb1
D3ZL11,-23.21916206,1.26E-18,5.16E-18,1.02E-07,1222620,0,0.6,0,Rbsn
P62489,-23.21109555,1.27E-18,5.19E-18,1.03E-07,1223040,0,0.4,0,Polr2g
B8YDD0;Q7TSE9-2;Q7TSE9;A0A096MJ14;B8YDD2;B8YDD1;M0RC50;M0R639;Q7TSE9-6;Q7TSE9-5;Q7TSE9-3,23.18682406,1.27E-18,5.21E-18,9548376.774,0,1168960,0,0.4,Hax1;LOC679116
Q6AYQ8,23.18335838,1.28E-18,5.22E-18,9525466.913,0,1181800,0,0.4,Fahd1
Q9JI56;Q9Z2P6,-23.19245597,1.29E-18,5.26E-18,1.04E-07,1207340,0,0.4,0,Snap29
Q6IRH7;A0A0G2K3V9;Q9WTT2,-23.17696771,1.30E-18,5.33E-18,1.05E-07,1187380,0,0.4,0,Clpb
P52944,23.15462585,1.31E-18,5.34E-18,9337635.52,0,1143160,0,0.4,Pdlim1
Q5XHY7,23.15359061,1.31E-18,5.34E-18,9330937.542,0,1142340,0,0.4,Stam2
D3ZSY8,23.14929961,1.31E-18,5.35E-18,9303225.8,0,1175880,0.4,0,Tbc1d10b
D3ZTF6,23.14738895,1.32E-18,5.35E-18,9290913.041,0,1137440,0.8,0,Pik3c2a
Q497C2,-23.16058406,1.32E-18,5.38E-18,1.07E-07,1180960,0,0.8,0,Rpp38
A0A0G2KA57;A0A0G2K0K8;R9PXV2;P86410,23.13479856,1.33E-18,5.39E-18,9210184.058,0,1164120,0.4,0.4,Ralgapb
D3ZUJ5;B0K028,23.13564104,1.33E-18,5.39E-18,9215564.023,0,1164800,0,0.6,Dtymk
D3ZJN9,-23.14615977,1.34E-18,5.43E-18,1.08E-07,1179000,0,0.4,0,Evi5
B2GV82,-23.12585159,1.36E-18,5.51E-18,1.09E-07,1162520,0,0.8,0.4,Nle1
G3V8M8;Q9QYM2,23.10747511,1.36E-18,5.51E-18,9037392.252,0,1142280,0,0.4,Parg
B1WC42;A0A096MJX8,23.10145069,1.37E-18,5.52E-18,8999732.5,0,1137520,0,0.4,Trip6
M0RDF7;Q80WL2,-23.12065947,1.37E-18,5.52E-18,1.10E-07,1139920,0,0.4,0,Bysl
P05714,23.10308362,1.37E-18,5.52E-18,9009924.703,0,1103040,0.6,0.6,Rab4a
D4A4X7;A0A0G2K8D1,-23.10626114,1.39E-18,5.58E-18,1.11E-07,1128600,0,0.8,0,Mospd2
D4ABN3;Q62910-6;Q62910-3;Q62910-5;Q62910-2;Q62910-4;Q62910,23.0838157,1.39E-18,5.58E-18,8890392.63,0,1123700,0,0.4,Synj1
P35286;A0A0H2UHN5,-23.10387364,1.39E-18,5.58E-18,1.11E-07,1128720,0,0.4,0.6,Rab13
Q66H47,23.08371299,1.39E-18,5.58E-18,8889759.693,0,1123620,0.4,1.2,Mrpl24
D3ZC81,-23.09791673,1.40E-18,5.60E-18,1.11E-07,1130760,0,0.4,0,Pex10
Q5RK00,23.05041855,1.43E-18,5.73E-18,8686951.479,0,1063500,0.4,0,Mrpl46
P09951-2;P09951,23.04807739,1.44E-18,5.74E-18,8672865.978,0,1076020,0.4,0,Syn1
Q4V7F5,-23.05400337,1.45E-18,5.80E-18,1.15E-07,1096860,0,0.4,0,Pih1d1
D3ZEG8,-23.04059254,1.47E-18,5.86E-18,1.16E-07,1078380,0,0.8,0,RGD1309188
D4ADT5,-23.01085286,1.51E-18,6.01E-18,1.18E-07,1058240,0,0,0.4,Ddx58
G3V9W0;Q99MJ7,-22.98483285,1.54E-18,6.14E-18,1.20E-07,1046020,0,0.4,0,Cetn2
Q4QQV8,22.96620778,1.54E-18,6.14E-18,8194405.061,0,1003200,0.6,0.4,Chmp5
Q5RKJ7;P97538,-22.96345808,1.57E-18,6.25E-18,1.22E-07,1024040,0,0.8,0,Mras
B2RZB5,22.92492468,1.60E-18,6.35E-18,7963243.144,0,974900,0.4,0,Chmp2a
Q99P74,22.91142678,1.62E-18,6.41E-18,7889086.267,0,997140,0,0.4,Rab27b
E9PU24,-22.9273157,1.62E-18,6.43E-18,1.25E-07,1013060,0,0.4,0.4,Dnah11
D4ADE5,-22.92577723,1.63E-18,6.43E-18,1.26E-07,997640,0,0.8,0,Setd7
D3ZL86;A0A0G2JV87,-22.91954553,1.64E-18,6.46E-18,1.26E-07,993340,0,0,0.6,Heatr1
J7P1Z1;B2GV84;A1L1K2;A0A0G2K471;F7F469;Q7TPJ1,22.89853127,1.64E-18,6.46E-18,7818883.979,0,971980,0,0.4,Irgm2;Igtp
D3Z9K4,22.89449748,1.64E-18,6.46E-18,7797052.835,0,964000,0.6,0,Plekho2
G3V7X3;A0A0G2JUA7;B2RZ33,-22.91533404,1.64E-18,6.46E-18,1.26E-07,996340,0,1.6,0.4,Nck1
Q6AYU1,-22.9147156,1.64E-18,6.46E-18,1.26E-07,990020,0,0.8,0,Morf4l1
D4ABP9,22.8905111,1.65E-18,6.48E-18,7775538.149,0,961340,0.4,0.4,Fbxo3
Q63068,22.88597181,1.66E-18,6.50E-18,7751111.7,0,958320,0,0.4,Phax
B2RYA8;A0A0G2JYE9;D4ABC2,22.87407979,1.67E-18,6.56E-18,7687482.496,0,941140,0.4,0,Dnajb2
M0R781,22.86347178,1.69E-18,6.61E-18,7631164.432,0,964540,0,0.6,Dpp9
Q6P5P3,-22.87471606,1.70E-18,6.65E-18,1.30E-07,968680,0,0.4,0.4,Ttc9c
B5DEM7,-22.86245148,1.72E-18,6.72E-18,1.31E-07,960480,0,0.4,0,Supt4h1
B1WBW9;Q5I0K5,-22.83158549,1.77E-18,6.89E-18,1.34E-07,948020,0,0.4,0,Abhd10
D3ZU52,22.80651441,1.78E-18,6.92E-18,7335756.977,0,898080,0.8,0,Cops7b
Q3MQ06;Q5XIS0;A0A0G2KAB9,-22.8234771,1.78E-18,6.93E-18,1.35E-07,934880,0,0.4,0,Atg5
Q9ES71,22.79555381,1.79E-18,6.97E-18,7280236.091,0,903240,0.8,0,Gnpat
D3ZUY0,-22.8132506,1.80E-18,6.97E-18,1.36E-07,921160,0,0.8,0,Rdh14
P50408;B2GUW7,-22.78688744,1.84E-18,7.13E-18,1.38E-07,904480,0,0.4,0,Atp6v1f;LOC501979
M0RCP9,22.76257505,1.85E-18,7.15E-18,7115703.901,0,871140,0.8,0,Pin4
G3V8P5;Q499P8,-22.77632673,1.85E-18,7.18E-18,1.39E-07,904820,0,0.8,0,RGD1310127
B2RZD2,-22.76675797,1.87E-18,7.23E-18,1.40E-07,893520,0,0.4,0,Tmem126b
D3ZH75,22.74655829,1.87E-18,7.23E-18,7037142.461,0,873080,0.4,1,Akt1s1
A0A0A0MXZ3;B2GV75;P84850,-22.75087934,1.90E-18,7.31E-18,1.42E-07,889000,0,0.6,0,D2hgdh
Q6AY94,-22.75048873,1.90E-18,7.31E-18,1.42E-07,896200,0,0.6,0,Timmdc1
Q9ERH3-2;Q9ERH3,22.71838214,1.92E-18,7.39E-18,6901038.931,0,853220,0.4,0,Wdr7
B1H248;P0C0A2,-22.70575701,1.97E-18,7.59E-18,1.46E-07,855020,0,0.4,0.8,Vps36
D4A2F6,-22.69127483,2.00E-18,7.68E-18,1.48E-07,846480,0,0.8,0,Nhlrc3
Q32KK2;Q3KR80,22.66441001,2.01E-18,7.72E-18,6647636.257,0,826380,0.6,0.4,Arsa
Q91WY4;A0A0G2K6K9;F1M8W4;A0A0G2JTZ2-2;A0A0G2JTZ2,22.66248835,2.01E-18,7.73E-18,6638787.545,0,825280,0.4,0,Sox5
B2RYV1;A0A1B0GWQ1;A0A0G2K5C8;P84903,-22.67244763,2.03E-18,7.78E-18,1.50E-07,841960,0,0.4,0,Stim1
Q9WUI5;Q548R7;E9PU78;A0A0G2JZS5;Q7TS62;P53563-2;P53563-3;P53563;Q5K547,22.65162788,2.03E-18,7.79E-18,6588999.032,0,817480,0,0.4,Bcl2l1;Bcl2l1-ps1;bcl-X
F1M8G8;Q5JCS6,22.64674208,2.04E-18,7.81E-18,6566722.601,0,830000,0.4,0,Sipa1l2
D3ZRF6;M0R715,22.62396683,2.08E-18,7.96E-18,6463870.336,0,817000,0,0.4,Pnpla6
D3ZKT8,-22.6308327,2.11E-18,8.04E-18,1.54E-07,813180,0,0.4,0,Hddc2
D3ZR35,22.60993806,2.11E-18,8.04E-18,6401320.286,0,795760,0.4,0,Smim13
D3ZUV2,22.58231635,2.16E-18,8.23E-18,6279926.961,0,768820,0.8,0.4,Mib1
Q3B7V5,22.57825739,2.17E-18,8.25E-18,6262283.507,0,766660,0.4,0,Rab2b
Q9WTR7;G3V878,-22.59698413,2.17E-18,8.25E-18,1.58E-07,799440,0,0.4,0,Sec11c
M0R6E6,22.55051825,2.22E-18,8.44E-18,6143026.828,0,752060,0,0.4,Safb2
Q53AQ4,22.5469791,2.23E-18,8.46E-18,6127975.523,0,761780,0.4,0.4,Tmub1
Q4QQW3,-22.56157314,2.24E-18,8.48E-18,1.62E-07,773700,0,0.8,0,Adhfe1
Q6J2U6,22.49220929,2.34E-18,8.85E-18,5899696.404,0,731960,0.8,0.4,Rnf114
Q9QZI3;A0A1W2Q6F3;F1M950;A0A0G2JZA1,22.49094981,2.34E-18,8.85E-18,5894548.188,0,721640,0,0.6,Robo2
A0A0G2K080;A0A0G2K8E7;Q0VGK4,22.4828906,2.36E-18,8.91E-18,5861711.76,0,717620,0.4,0,Gdpd1
D3ZZE3;A0A0G2K771,-22.49692621,2.37E-18,8.94E-18,1.69E-07,741100,0,0,0.4,RGD1564887
D3ZRX7;F1M6B6,-22.49326178,2.38E-18,8.96E-18,1.69E-07,739220,0,0.4,0,Pcdh10
G3V6S1;Q62627,22.46940805,2.39E-18,8.99E-18,5807186.969,0,717980,0,0.8,Pawr
Q5XIF2,-22.45695552,2.45E-18,9.23E-18,1.74E-07,725140,0,0.4,0,Uros
A0A0G2JUB0;Q810F4,22.42170157,2.49E-18,9.35E-18,5618297.444,0,687820,0.4,0.8,Fam3c
D3ZH59;D4AAL4;Q9Z173-5;Q9Z173-7;Q9Z173-4;Q9Z173-6;Q9Z173-2;Q9Z173-3;Q9Z173;F1LRG7,-22.43690741,2.50E-18,9.37E-18,1.76E-07,721120,0,0.4,0,Adgrl3;Lphn3
M0R436,22.39396126,2.55E-18,9.56E-18,5511300.123,0,696600,0,0.4,Rnf170
A0A0G2K7B9;Q5PPN4,-22.40478237,2.57E-18,9.62E-18,1.80E-07,705240,0,0.4,0,Ca8
A0A0G2K6J6,22.37969139,2.58E-18,9.66E-18,5457055.88,0,668080,0.4,0,NA
F1MA89,22.37103811,2.60E-18,9.72E-18,5424422.461,0,674320,1.2,0.4,Ccny
M0RCA3,22.36950604,2.61E-18,9.72E-18,5418665.032,0,663380,0.4,0.4,Zfpl1
P35233-4;P35233-2;P35233-3;P35233,22.3697235,2.60E-18,9.72E-18,5419481.858,0,663480,0,0.6,Ptpn2
G3V912,22.35455343,2.64E-18,9.84E-18,5362794.095,0,656540,0.4,0.4,Tmx4
A0A0G2K478;D3ZDE4,22.34804905,2.65E-18,9.88E-18,5338670.395,0,663660,0.4,0,Dguok
Q6AXY4,-22.34822873,2.70E-18,1.00E-17,1.87E-07,668520,0,0.4,0,Pold2
Q6AY46,-22.31741671,2.77E-18,1.03E-17,1.91E-07,663800,0,0.4,0,Trmt61a
Q6AYM4;Q6AYM4-2,22.28099945,2.82E-18,1.05E-17,5096231.724,0,630080,0,0.4,Dpcd
Q68G38,22.27472837,2.83E-18,1.05E-17,5074127.587,0,621200,0,0.4,Tor1a
Q7TNK3,-22.28203314,2.86E-18,1.06E-17,1.96E-07,642340,0,0.6,0.4,Znf24
A0A0H2UHF3;Q4QR99-2;Q4QR99,22.2435298,2.91E-18,1.08E-17,4965576.512,0,617280,0,0.4,Qtrt1
P35433,-22.22559068,3.01E-18,1.11E-17,2.04E-07,614040,0,0.4,0,Ppat
B0BNM4,22.16850739,3.11E-18,1.15E-17,4713957.714,0,595820,0.4,0,RGD1308134
D4A0J0;A0A0G2K8S4,22.16559741,3.12E-18,1.15E-17,4704459.06,0,584820,0,0.4,Wdfy2
B1WC98;F1M9Q1;A0A0G2K712,22.16092235,3.13E-18,1.15E-17,4689238.91,0,574080,0,0.4,Tbc1d5
A0A0G2K964,22.14286662,3.18E-18,1.17E-17,4630917.493,0,566940,0.8,0.8,NA
D3ZFW1;A0A0G2K1V3,22.14113519,3.18E-18,1.17E-17,4625363.073,0,566260,0.8,0.8,Tsen15
D3ZB96,22.13649079,3.20E-18,1.17E-17,4610496.829,0,564440,0,0.4,Rnf115
Q6AY64,22.11762257,3.25E-18,1.19E-17,4550591.239,0,564580,0,0.4,NA
Q5FVN2,21.96544052,3.71E-18,1.36E-17,4095024.118,0,509060,0,0.4,Tmem41b
G3V8N8,-20.90368651,7.10E-09,2.60E-08,5.10E-07,245620,0,0.4,0,Slc7a6os
Q9R0Z7,20.82162071,7.50E-09,2.75E-08,1853243.106,0,230380,0,0.8,Aagab
P02696,10.00893126,0.000194505,0.000711176,1030.35892,1359380,1386100000,1.6,55.6,Rbp1
Q5PQW8;Q63663,8.944550929,0.000519518,0.001897641,492.6949686,3157000,1531720000,1,60,Gbp2
Q5BK85,21.91197561,0.00080181,0.002925848,3946043.982,0,490540,1.2,0,Tmed1
P29534;A0A0G2K127,8.238597984,0.001000134,0.003645906,302.0404547,7200940,2145180000,2.8,58.8,Vcam1
D4AEG2,6.274341236,0.006269579,0.022832497,77.40426927,4305600,325722000,0.4,23.8,Rab32
F1LS79;Q00657,6.269330906,0.006299098,0.022917197,77.13591853,2008200,153840600,0,19.8,Cspg4
G3V8K7;Q62771;Q62771-2,5.625616783,0.011521521,0.041875637,49.37184941,7117000,346542000,1.6,25.8,Stat5a
D4A3D4,-5.204419167,0.017093899,0.062067132,0.027121501,112710000,3020000,12.8,1.2,Abhd3
Q31257;Q31266;O19446;Q31274;Q31258,5.193556492,0.017268466,0.062638836,36.59453965,3136000,112139000,0.4,11.6,RT1.A1(f);RT1.Al
Q5XIE8,-4.798338997,0.024973115,0.090496634,0.035938176,157224000,5626200,18.6,1.4,Itm2b
Q6MG19;A0A0G2JVT5;Q63474;A0A0G2K7S7;B2GVB6,-4.327139678,0.038659472,0.139954171,0.049819706,168988000,8366600,15.4,1,Ddr1
D3ZF26,4.022039314,0.051172039,0.185068835,16.24630033,14275400,228840000,3.2,24.2,Tnks1bp1
A0A0G2JSP8;P00564,-3.905320001,0.05692635,0.205676643,0.066739283,413248000,26764000,9.2,1.6,Ckm
P06238;Q5D178,3.783394477,0.063598159,0.229555486,13.76940655,3294800,44856000,1.4,6.2,A2m
P70490;Q1PBJ1;A0A0G2K506,-3.752610781,0.065397469,0.235817474,0.074191063,724970000,53079200,49.8,6.8,Mfge8
P07895,3.699103485,0.06864067,0.247268556,12.98796489,212886000,2727820000,12.6,74.6,Sod2
Q5RJZ3;B0BN20,-3.686228306,0.069443525,0.249914751,0.07768456,106902200,8190400,7.4,1.2,Tspan6
D3ZK97;B0BMY8;P84245;M0RBX6;A0A0G2K0N8,-3.67250838,0.070309014,0.252780936,0.078426858,489982000,37908000,31.2,15,H3f3c;H3f3b;Hist1h3e
B0BN65,3.661765748,0.070993799,0.254992449,12.65614166,22759600,284434000,3.2,24.4,Fam49a
D3ZUM4,-3.656262812,0.071346915,0.256009518,0.07931498,75975400,6057600,9,2.4,Glb1
O54902-2;Q4QR92;A0A0G2JTX4;A0A140TAD8;O54902;A0A0G2JT15,3.653866837,0.071501198,0.256311835,12.58703727,4468800,55758400,0.4,2.6,Slc11a2
P33124;A0A0A6YYM0;P33124-2,-3.599664952,0.075077872,0.268869873,0.082488399,97360600,7922000,12,1.2,Acsl6
Q9QZK8,-21.89336094,0.075736704,0.27096416,2.57E-07,490640,0,0.4,0,Dnase2
D3ZEJ2,21.85739767,0.077091116,0.275540513,3799551.416,0,465160,0,0.4,Mcur1
P15087;Q5U322;D4A8X4,-3.473237418,0.08408875,0.300258366,0.09004329,293324000,26016800,28.8,4.6,Cpe
P19643,-3.356261305,0.093322504,0.33290484,0.097648297,53963600,5297600,9.4,1,Maob
F1LNL3;Q80ZB2,-3.270737464,0.100663906,0.358743811,0.103611966,346688000,35587800,31.4,5.2,Abca1
Q6P5P5;M0R830,-3.251748247,0.102364971,0.364451163,0.104984755,56462800,5855200,7,0.8,Mest
D3ZJ08,-3.242694166,0.103185611,0.367015876,0.105645691,1703360000,177406000,68.2,36.6,Hist2h3c2
Q5I0P2,-3.228480301,0.104485743,0.371279435,0.106691689,33641400,3539400,3.8,0.8,Gcsh
A8QIC3,-3.169817715,0.110014408,0.390545812,0.111119374,22132600,2425200,4.8,1.2,Dnajc9
B0BMT9,3.166940145,0.110292711,0.391154381,8.981398746,6908800,61398400,0.8,9.4,Sqrdl
D4A6C6;A0A0U1RRU5,-21.53721135,0.11121039,0.394027133,3.29E-07,386520,0,0.4,0,Tab1
Q5XFW4,-3.150854815,0.111858458,0.395939997,0.112589577,18225800,2022000,4.4,1,Mrpl13
Q4QQS8,-3.110029386,0.115926054,0.409941407,0.115821149,423450000,47810000,6.4,1.6,Nup85
Q9QZF6;Q6P7C7,-3.045077756,0.122677066,0.433395812,0.121154697,201572000,24303000,8.6,1.4,Gpnmb
Q6IMX8;O55171,-2.961381111,0.131905021,0.465547132,0.128391259,43938800,5571400,6,1.8,Acot2
Q5XIF6,-2.958319481,0.132254199,0.466329836,0.128664015,36262200,4609800,4.6,1,Tuba4a
D4AA31,-2.943695747,0.13393396,0.471798167,0.129974837,94128000,12072400,10.6,0.6,Prcp
D4A051;Q63258-3;Q63258-2;Q63258,2.9261415,0.135975746,0.47853003,7.600748512,22283600,166958000,3,16.2,Itga7
A0A0G2K7N9;Q6TUE6,-2.914335341,0.137364563,0.482953219,0.132647065,81120000,10805200,9.2,1,Arhgap5
Q8CJH4;Q6IN37,-2.870573032,0.142625152,0.500967425,0.136732392,30904800,4177400,2.4,0.4,Gm2a
B0K034,-21.30485421,0.144036722,0.504956326,3.86E-07,324360,0,0.4,0,Dtd2
P0DSP1,-2.859110425,0.144032836,0.504956326,0.137823096,51006400,7064600,7.4,0.8,NA
D4A4A9,-2.85742039,0.144241063,0.505188796,0.137984642,16121400,2192800,5,0.8,Mrpl19
P70582,-2.839089647,0.146521183,0.512684064,0.139749047,29529600,4076600,5.2,1,Nup54
M0RB60;D3ZD84,2.836916069,0.146793593,0.513146659,7.144911143,3364400,23685000,0.8,3.6,Lrig1
P26376;Q9R176,2.825411789,0.148243662,0.517721185,7.088163039,57271600,400738000,6,25.6,ifitm3;Ifitm3
B0BMV5;P70550,-2.804790562,0.150874097,0.526405335,0.143111294,33958000,4791000,4,2.4,Rab8b
O35112,-2.802344864,0.151188917,0.527001367,0.143354106,45266000,6373800,6.8,0.6,Alcam
F1LMW3;Q8K3V3,-2.793029749,0.152393328,0.530694177,0.144282702,155788000,22172060,10.2,3,Adgrg1;Gpr56
A0A0H2UHV6;P63100;P63100-2;A0A0G2K4H3,2.790744854,0.152689243,0.531219231,6.919869611,1395720,9428600,0.8,1.2,Ppp3r1
D4A6R4,-2.78456057,0.153494736,0.533514468,0.145132188,9749520,1398180,2.8,0.4,LOC100362216
P28572-1;P28572,-2.777481281,0.154422408,0.535721341,0.145846101,126560000,18231400,6.4,1.2,Slc6a9
P63081,-2.778001214,0.154353938,0.535721341,0.145793549,33223800,4787400,2,0.4,Atp6v0c
D4A8X8,2.749100998,0.158187683,0.54826413,6.722980653,1942480,12962200,0.4,2,Cttnbp2nl
A0A0H2UHA2;Q9WUQ3,-2.744382908,0.15882151,0.54994014,0.149230785,11626000,1714620,2,0.4,Olig1
D3ZTP0,2.740897616,0.159291833,0.551047362,6.684861249,8960400,58850600,0.8,7.4,Aldh1l2
Q5U204,-2.714584414,0.162877999,0.562921131,0.152345162,35776400,5376400,5.4,0.6,Lamtor3
B0BNM7;G3V985,21.16742208,0.164807095,0.569050913,2355206.416,0,292780,0.8,0,Sco1
A0A0G2JV84;Q7TP13,-2.668944254,0.169268423,0.583904269,0.157241697,350336000,54383800,33.8,6.4,Gpt2
A0A0G2JWU3;B5DER4;D3ZFE9;A0A0G2JUV4;F1M9A4,-2.659566547,0.170607476,0.587969269,0.158267118,8194000,1276820,2.2,0.4,Mrpl1
Q5PQN7,-2.657721742,0.170872626,0.588329081,0.158469627,15367400,2400000,3.2,2,Lzic
D4ACV0,-2.649596417,0.172043071,0.59072664,0.159364653,25016400,3935800,3.6,1.4,Nelfb
I2FHN3;P07154,-2.650375735,0.171930463,0.59072664,0.159278591,20213600,3188000,3.2,0.4,CatL;Ctsl
O88664,-2.649526896,0.172053169,0.59072664,0.159372333,29920200,4709400,5,1.8,Taok1
Q5M9F8,2.645643774,0.172614852,0.592099681,6.25774892,3656800,22397400,0.6,3.2,Scyl1
B2GUX3;A0A0G2JY07,-2.639838165,0.173458142,0.594435205,0.160446234,224636000,35485600,20.6,4.8,Mcm5
A2RUW1,-2.635295255,0.174119964,0.59614506,0.160952261,32704600,5188600,5.6,2.6,Tollip
G3V7K3;A0A0G2K9I6;Q9JL97;P13635,2.606100293,0.178428339,0.610324973,6.08855677,417826000,2510380000,29.6,97.8,Cp
Q5U216,-2.60487273,0.178610991,0.610379296,0.164382346,16186600,2624200,2.6,1.4,Ddx39a
P68403-2;P68403;A0A0G2K5Q0;F1LS42;F1LS36,-2.596242218,0.179903857,0.614223988,0.165368663,66337400,10918200,7.6,1.2,Prkcb
Q812E9-2;Q812E9;A0A1B0GWN8,-2.569630647,0.183940654,0.627421058,0.168447317,120468000,20185600,7,2.8,Gpm6a
B0BNF6,-2.564647619,0.184704943,0.629441424,0.169030135,24023800,4010800,4.2,1,5-Mar
Q5XIP6,-2.560016773,0.185418167,0.631284177,0.169573569,48606800,8101800,7.2,1.4,Fen1
A0A0G2JT00;G3V616;Q6MGD0,-2.545976051,0.187594746,0.636597753,0.171231965,44171200,7473000,4.8,1.2,Cuta
A0A0G2K9B4;D4A4B1,-2.545636001,0.187647458,0.636597753,0.17127233,17454600,2959800,3,0.8,Mrpl15
A0A3Q9WS43;A0A0G2KB92;A0A1W2Q6Q2,2.545465049,0.187674583,0.636597753,5.837962926,39867200,229512000,4.8,21.2,NA
P70583;D4A6V3,-2.547891439,0.187296299,0.636597753,0.17100478,20820800,3509400,4.2,0.6,Dut
P35467,-2.523798707,0.191077929,0.647267682,0.173884506,50901200,8614200,2.8,0.8,S100a1
Q6TUH0;Q6AXQ5,-2.52319068,0.19117387,0.647267682,0.173957806,16294000,2848600,3.6,1.6,Pde12
P31647,-2.515743169,0.1923571,0.65067189,0.174858136,205458000,35595000,11.6,3.2,Slc6a11
D3ZQB6,-2.471254764,0.199554451,0.673772407,0.180334238,24262400,4323200,4.4,1.2,Cecr5
Q4G082;Q63159,-2.47198462,0.199433826,0.673772407,0.18024303,7717840,1374980,1.8,0,Coq3
Q5M7T7,-2.456219611,0.202039232,0.681533261,0.182223432,785768000,141379600,43.4,10.4,Pla2g7
D4ADU2,-2.450506426,0.202989995,0.684109927,0.182946481,37449200,6719400,3.4,2,Slc7a11
A4D0F6,-2.436727768,0.205299208,0.691255843,0.184702107,24031400,4360800,4,1,NA
F1M2P8;F1LS98;B5DFC4;P05696,-2.429616789,0.206500188,0.69458643,0.185614743,184920000,33865800,18.8,4.2,Prkca
Q498S7;F1LQS0,2.428620022,0.20666793,0.69458643,5.383782105,1373000,7321800,0.8,2.8,Nmi
D3ZW38,-2.42628944,0.207063233,0.694639261,0.186043328,10859280,1992060,2.8,1,Exosc6
P11530;F5CC78;Q7TPH4;Q7TPH3;A0A0F7CRZ7;Q7TPH2;T2F9K4;Q05485,-2.426534664,0.207022435,0.694639261,0.186011708,184176000,33829800,19.2,3.6,Dmd;DMD
Q5U2U0,-2.419788814,0.208169353,0.69771047,0.186883511,66752200,12240600,10.2,2.8,Clpx
O35550;G3V9J7,-2.407069661,0.210346116,0.704361192,0.188538406,11218400,2097200,3.2,0.8,Rabep1
F1LUD3,2.380869221,0.214892948,0.718675797,5.208504592,3995000,20323200,1,2.8,Ahnak2
Q8SEZ0;Q06QK5;Q06QG6;Q06QA1;A0A096XKT9;P11661;A7XYD5;A7XYC1;A0A0A1FZN8,-2.38018113,0.215013661,0.718675797,0.19208528,40199600,7617600,2,0.4,Mt-nd5;ND5;Mtnd5;Nd5
Q6IRK3;P34900,-2.37305248,0.216265381,0.722200085,0.193036761,16177000,3063600,2.2,0.4,Sdc2
A0A0G2JUS7;B0BN86,-2.366642309,0.217396216,0.72531463,0.193896369,11094800,2166200,1.8,0.8,Tmem11
P29066,-2.361268692,0.218348685,0.727828949,0.194619923,26911400,5259200,4.2,1.6,Arrb1
Q5XHY0,-2.350460839,0.220274225,0.733579313,0.19608338,25656200,4894600,3.8,0.8,Ddx18
D3ZCD7;D3ZL21,-2.349044039,0.220527862,0.73375634,0.196276038,34535200,6619500,3.2,1,Tp53rk;LOC685619
A0A0G2K6E2;F1M6X5;Q9Z0J5-2;Q9Z0J5,-2.347504242,0.22080342,0.734005918,0.196485637,21936800,4260200,3.8,0.6,Txnrd2
Q01460,-2.344833542,0.221282246,0.734930145,0.196849705,14434000,2807800,4,0.6,Ctbs
A0A0G2K351,2.342827618,0.221642305,0.735458599,5.072959414,1748240,8689400,0.4,1.2,NA
A0A0G2K9J2;Q5XIL1;E9PTI1,-2.340020263,0.222148102,0.736469251,0.197507554,41258600,8187800,6.6,3.4,Atp6v1h
D3ZXK4,-2.318840497,0.225990169,0.748528523,0.20042849,13049000,2590000,2.2,0.4,Abhd11
B2RZB6,-2.314261234,0.226828685,0.75062657,0.201065682,37577200,7466800,5.4,2,Lsm8
A0A0G2K4T8;F1LPX0;Q01992,-2.311112309,0.227406566,0.751859106,0.201505021,48470400,9646400,5.8,0.6,Mipep
O70509;D3ZGF1;F1LSA1;O08779;P26051-2;P26051,2.306468553,0.228261163,0.75400348,4.946707355,114356600,558164000,4.8,18,Cd44
P17046,-2.303121468,0.228878606,0.755361313,0.202624219,110916000,22401200,4.8,3.8,Lamp2
D3ZBP3,-2.299191563,0.229604642,0.757074764,0.203176921,9687800,1949540,2.2,0.4,Exosc2
F1LMA7;Q4TU93,-2.285667385,0.23212105,0.764630906,0.205090506,17021800,3508400,3,0.4,Mrc2
Q9JMG8;Q9JHU0;A0A0G2K8Y5,-2.284635816,0.232314089,0.764630906,0.205237204,25979200,5261000,4.6,0.8,Dpysl5
Q5FVH2,-2.281187719,0.232959473,0.766066191,0.205728316,14071600,2857800,3.4,1.6,Pld3
Q9Z1X8;G3V774,-2.27972327,0.233234668,0.766282662,0.205937252,80186000,16355200,10.2,1.8,Fbxo2
D3ZRN3,2.264604632,0.236086118,0.77495533,4.805227154,47554200,225298000,5.6,16.2,Actbl2
F1LQI1;O35952-2;O35952,-2.256602617,0.23760647,0.779247026,0.209264193,13813000,2902000,4.8,2.4,Hagh
P97603;F1M0Z6,-2.246990725,0.239444838,0.784573058,0.210663062,85984400,17894800,11.2,2.4,Neo1
D3ZQY4,-2.239280645,0.240927036,0.788723572,0.211791905,16404800,3488800,3.8,1,Fryl
Q66HR0;M0RAK3;M0R3V5;A0A096MJB7,-2.23795626,0.241182947,0.788855751,0.211986418,128876000,27319400,11.8,2,Slc12a9
Q4V8C5-2;Q4V8C5;A0A0G2K5P6,-2.234845655,0.241782704,0.790111337,0.212443977,6945460,1457820,3,0.6,Arl2bp
