lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
3_L-Leucine,-0.1783741682100383,13.757854047034762,2.340324440650619,0.12606329589604662,0.9997523523750523,132.1 -> 43.1,POS2,37809.222534172,40003.542571995,51761.484222424,60698.944427477,100552.60717772,44795.703582757,30702.061828609,50590.103424074,64821.084899935,66847.104736313,9184.0407524048
3_L-Phenylalanine,-0.011918575415504527,8.626590197182134,0.01004293880555579,0.9201740631681514,0.9997523523750523,164.1 -> 72,NEG2,1415.6801071165,1447.3400917054,1443.9201049803,1470.3401107785,1477.7801170349,1418.180103302,1437.4001083374,1448.3200950623,1446.5000953672,1462.7600936888,1405.1401023864
3_L-Proline,0.1923778161671487,8.804244463929926,2.6284382631989613,0.1049649127641869,0.9997523523750523,116.1 -> 42,POS2,1479.3801231386,1358.9201049801,1523.9801063538,1774.3001365664,1634.3601188658,1526.3001022338,1871.5201148983,1609.6800956723,1857.2601356512,2037.1801414488,1289.7601013184
3_L-Serine,-0.06609114199790979,8.363304210438836,0.3062235164910829,0.5800068855360433,0.9997523523750523,106.1 -> 64,POS2,1167.1000823974,1173.020080566,1427.820098877,1160.4400825501,1196.980079651,1158.8400764466,1212.7000846862,1150.740085602,1122.5400886534,1220.6200828554,1229.5600852972
3_L-Threonine,0.14925392071866647,9.168380328027563,1.5951367210063978,0.206593772181195,0.9997523523750523,120.1 -> 102.1,POS1,1680.6801185597,2315.6401710516,1757.6201286307,2119.0401382446,2262.8601417543,1516.480098724,1399.98008728,2125.2201576235,3114.3402328502,3124.2002258291,1719.9201164237
3_L-Tryptophan,-0.02691710470040312,8.50259507213255,0.0510464206636673,0.8212523258789787,0.9997523523750523,203.1 -> 116.1,NEG1,1325.1001052853,1333.720096588,1359.440086365,1314.9800987244,1386.1601028442,1328.3601036069,1319.720096588,1308.4000968935,1360.3800888061,1294.680091858,1233.5800857542
3_L-Tyrosine,-0.013485731950835066,8.465706743545704,0.012797462771448137,0.9099307642659165,0.9997523523750523,180.1 -> 72,NEG1,1294.2200813294,1277.360080719,1284.3600845336,1283.600086212,1364.5200958254,1272.8400917052,1295.6200866701,1295.7800941468,1297.2200851442,1297.9800872802,1232.6400909421
3_Lactic acid,-4.067387216438904e-4,8.772973374893445,1.174610787768593e-5,0.9972654478895052,0.9997523523750523,89 -> 41,NEG2,1569.6401252746,1503.2801055909,1611.8001136777,1638.0601158141,1750.5001258849,1623.8201065061,1518.9401016231,1595.0801200868,1709.0801124574,1644.520111084,1408.5601043701
3_Lauric acid,-0.010550965106957305,8.54194211191394,0.007851857845236676,0.9293912965868473,0.9997523523750523,201.2 -> 89.1,POS1,1280.6400909424,1329.9000968932,1350.9200973509,1488.3401031489,1402.5601081847,1356.7200889588,1258.6001052856,1552.4601135253,1275.5000877378,1375.4800872804,1296.9400978088
3_Lycopene,-0.030662547309707206,8.66057238209315,0.06652975641088776,0.7964581314066582,0.9997523523750523,536.4 -> 69.1,POS2,1403.9800949096,1527.1401138311,1649.5401153566,1479.7001152034,1409.2200851438,1265.9800796507,1532.1401138302,1729.3001136785,1533.6401100167,1269.6400909424,1451.2601051332001
3_Malic acid,-0.05844011528238879,8.379711311303726,0.2395490176010806,0.6245320278811547,0.9997523523750523,135 -> 99,POS2,1196.0200920106,1181.2200889585,1304.400093079,1301.3600845334,1188.2000846863,1157.0400772097,1185.6800727844,1204.0800857542,1236.1000976561,1158.0200805664,1260.3800888056
3_Maltose,-9.069362959163922e-5,8.389017045865039,5.772628262484814e-7,0.9993937848085634,0.9997523523750523,341.1 -> 53,NEG1,1222.920082092,1222.4400863646,1222.5000877378,1220.8400878906,1222.6600914002,1226.0800857543,1226.9200820921,1222.1400909424,1225.6600761413,1225.2600784302,1222.060092926
3_Margaric acid,0.1269085994949301,9.479612799305928,1.158962636074353,0.28168078449693534,0.9997523523750523,271.3 -> 55.1,POS1,3576.8202438343,2214.8001632695,2348.5401496889,1925.6401405337,2283.0001869185,1859.480102538,2573.5202026367,3271.9002647389,2932.1802330035,2888.5802230823,2815.2002067561
3_meso-Erythritol,-0.0015061204017613858,8.396115761410522,1.592385232318718e-4,0.9899317820986481,0.9997523523750523,121.1 -> 59,NEG1,1238.2800827027,1226.6800880431001,1230.0600814818,1229.0800743104,1223.0200805666,1231.6800918577,1231.9400978089,1223.9200859067,1240.9000816346,1227.4800834654,1223.0000839232
3_Methionine,0.08482321449136164,9.224890767175012,0.5161476804159619,0.4724896140940923,0.9997523523750523,150.1 -> 104.1,POS2,1589.7001228337,1751.2801132207,2564.5001907342,2912.6002044674,2156.5201606748,2198.6401596064,1392.2001152036,2724.4001922606,2417.9602050773,2938.5402107252,1412.640098572
3_myo-Inositol,0.003664531680257265,8.397910263580632,9.42747972988385e-4,0.9755054406490093,0.9997523523750523,179.1 -> 87,NEG1,1230.0200920103,1221.0800857544,1230.1200981141,1236.660079956,1227.2400894165,1232.1200904847,1231.7600898742,1232.4400863651,1228.5601005552,1251.1000900269,1221.9000930784
3_NAD,-1.0967801766259813e-4,8.442389999722282,8.456931986870059e-7,0.999266252863807,0.9997523523750523,662.1 -> 328,NEG1,1273.9800949098,1268.5000839233,1270.0000915527,1264.4200935364,1266.1600875854,1272.8000793457,1271.4800910949,1266.5200881956,1277.360095978,1270.1201019285,1266.2600746153
3_NADH,-8.407858529507632e-4,8.439544771236207,4.96938198764332e-5,0.9943754516390327,0.9997523523750523,664.1 -> 79,NEG1,1267.1000900267,1267.2200851441,1265.2000885009,1264.5000877378,1267.4000892641,1270.0200881957,1271.460079193,1265.3400802612,1269.0800895689,1267.4400901795,1265.2400932312
3_NADP,-2.845738356879429e-4,8.446364967329963,5.69409949113895e-6,0.9980960647485876,0.9997523523750523,742.1 -> 273,NEG1,1275.4800910949,1275.4200859067,1269.6600914001,1268.3600883481,1274.2201042176,1274.1000938413,1274.6600990294,1275.6000900269,1276.3000984192,1276.9600830077,1265.480091095
3_NADPH,-0.001175677855478196,8.439978672080896,9.716568932904238e-5,0.9921351671607551,0.9997523523750523,744.1 -> 158.9,NEG1,1267.4400863645,1268.0200843809,1265.1200828552,1264.7600975035,1268.3000907898,1269.3400917053,1270.7400932312,1265.8400764465,1268.7000923157,1269.4800949096,1266.4600868225
3_Nonanoic acid,0.11634154867040877,8.50241391047035,0.9527080503942883,0.3290309429981652,0.9997523523750523,159.1 -> 69.1,POS2,1195.7600822451,1213.8200798035,1332.5200920102,1296.1200942994,1254.5200920107,1415.8200950625,1322.5600929264,1405.240093231,1376.9401054385,1317.3000984189,1431.040115356
3_O-Phosphoethanolamine,0.0010429119911302132,9.232067965636983,7.799208087000409e-5,0.9929537236790862,0.9997523523750523,142 -> 44.1,POS1,2540.8001708982,1883.8201484676,2243.7001609807,2242.5001716607,2141.0801391603,1763.3001327509,1874.1401214604,2371.2001533511,2287.0201606762,2796.7601737971,2023.6001548762
3_Oxaloacetate,-0.04515697940134818,8.52149447587431,0.14362032029100247,0.7047081239581323,0.9997523523750523,133 -> 105,POS2,1224.6000862123,1349.1200904843,1287.3200950622,1528.5201072694,1327.0200920107,1306.3800964353,1455.6800994873,1248.4800949095,1228.940093994,1284.5200805664,1513.200099945
3_Oxoglutaric acid,-0.001658455607104793,8.599178656234008,1.9428742447295116e-4,0.9888788846775708,0.9997523523750523,145 -> 101,NEG2,1419.6600952149,1412.4601058962,1404.9401016232,1416.0201034545,1424.7800979611,1415.8801040647,1409.6201019285,1440.5201034545,1408.4601020811,1412.6600875854,1408.6600914002
3_Palmitic acid,-0.10302527336447437,9.405354536168595,0.7631547402990844,0.38234305440092564,0.9997523523750523,257.2 -> 57.1,POS1,2800.9802131653,3101.0602378849,2414.380187988,2029.7401504514,2503.0601501459,2568.7001914981,2275.680160522,2546.5001907331,2475.6801834106,2128.0801506036,2401.2201538083
3_Pantothenic acid,-0.02288987486318437,8.445298929827334,0.03684402498031544,0.8477829577273384,0.9997523523750523,218.1 -> 71.1,NEG1,1279.680103302,1265.1600952147,1270.0000877383,1274.8800888061,1339.5400962829,1267.340084076,1249.0200843811,1280.6600952148,1271.2200927731,1275.460090637,1223.3800811766
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,0.0344219723206812,9.266504845512072,0.08501462816628624,0.7706133658079954,0.9997523523750523,169 -> 151,POS1,2269.1001586915,2290.6201744069,2017.9201354999,2265.1801452636,2351.2001686099,1879.1201438911,2502.1201858528,2220.080165863,2243.7601661693,2648.5001792896,2061.760139465
3_Phosphoenol pyruvate; 6_phosphoenol pyruvate,0.0344219723206812,9.266504845512072,0.08501462816628624,0.7706133658079954,0.9997523523750523,169 -> 151,POS2,1892.680130005,1849.2401237484,1881.9001388553,2054.6801338194,2253.3001518238,1866.44013977,1777.6401367173,1957.000133513,2037.920143127,2148.1601448055,2060.7801628112
3_Pyroglutamic acid,0.06519677095820249,8.728377237687784,0.3013421943844641,0.5830422064568657,0.9997523523750523,152 -> 151.1,POS1,1854.9601402272,1569.1001129151,1426.1600990295,1346.1401062012,1396.2201004026,1493.980125427,1301.5200958253,1532.3001136776,1989.9201469425,1650.3001098631,1477.760105133
3_Pyruvate,0.026159470132671406,8.373044478570472,0.04801126169678166,0.826560682386991,0.9997523523750523,89 -> 61,POS2,1202.7400817867,1224.5200881958,1164.3200912472,1249.460094452,1177.9400825499,1243.9800987243,1203.1200828552,1277.060092926,1215.0400962829,1204.9000778198,1148.6400756836
3_Quinic acid; 6_Quinic acid,-3.986961432891945e-4,8.388427555633381,1.1155644512081397e-5,0.997335065205077,0.9997523523750523,191.1 -> 85,NEG1,1222.7000808717,1223.0000915525,1221.920085907,1220.5800857541,1221.3800926208,1226.0400772096,1227.1800842283,1221.4600906373,1224.7000846863,1223.5800819396,1221.4200820924
3_Quinic acid; 6_Quinic acid,-3.986961432891945e-4,8.388427555633381,1.1155644512081397e-5,0.997335065205077,0.9997523523750523,191.1 -> 85,NEG2,1399.1801033019,1400.2600975035,1396.1600990293,1395.2201004027,1401.3201026915,1402.8400955201,1401.5600967407,1399.3600997924,1396.8400840759,1397.960105896,1400.2400970459
3_Raffinose,-0.12432722370965901,8.834309555639704,1.0993353438822577,0.2944120148074478,0.9997523523750523,503.2 -> 89,NEG1,1471.6400985719,1647.8801231381,1576.7401123045,1884.2801246646,2334.9201774594,1449.3201141355,1429.140094757,1509.9201011657,2002.6801376343,1810.58013916,1225.9000740052
3_Ranitidine,-2.0797831487672462e-4,8.587732764576202,3.0544116036701485e-6,0.9986055478351409,0.9997523523750523,349.1 -> 142.1,NEG2,1400.4801139829,1407.9200935363,1405.5801010132,1395.4800987242,1407.8400955199,1410.3400955202,1411.3200950621,1402.9201087953,1406.8800926208,1402.1201095581,1399.4800987242
3_Retinyl palmitate,0.014863126040481298,9.040211294284104,0.01578970072137409,0.9000033809380626,0.9997523523750523,525.5 -> 81.1,POS2,2340.2401733415,1705.7801246646,1869.3201293958,2276.2201499929,1629.7801170344,2166.5801467907,1727.2201080325,2242.880161285,1947.4601325992,1863.4201278682,1386.3001022345
3_Ribose,0.028434643352283115,8.59061790017949,0.05712439533892466,0.8111000748565776,0.9997523523750523,151 -> 74,POS1,1382.0200996397,1440.280090332,1349.6201057434,1442.1000938414,1428.0600891114,1569.9201240541,1373.060089111,1260.1800956726,1486.3000984196,1510.7401084899,1241.2600860596
3_Ribulose,2.0296808525071072e-4,8.390595450018434,2.8913301058537677e-6,0.9986432847978197,0.9997523523750523,149 -> 41,NEG1,1223.5600929257,1225.0800971982,1223.4400901794,1221.5600814817,1224.1800918577,1228.960083008,1228.7800865173,1222.3200874328,1227.7000885007,1226.0200920101,1222.640079498
3_Shikimic acid,0.00442774596961148,8.589251022144346,0.0013844233945200755,0.9703192871293846,0.9997523523750523,173 -> 73,NEG2,1401.8200912475,1402.4600982665,1400.2000885011,1400.4600982666,1405.9600982665,1408.080101013,1410.7601051332001,1412.1001129149,1404.9601020814,1413.9000930785,1405.9801063533
3_Spermidine,0.05527361025431419,8.425503296352918,0.2147091700349324,0.6431011789257449,0.9997523523750523,146.2 -> 64,POS2,1428.1600990292,1181.8000907897,1251.4201049803,1107.9200744629,1211.9800834654,1293.7200965883,1338.9401016238,1159.2800712586,1445.960124969,1201.5800819398,1184.6600837708
3_Sphingosine,7.852965165696327e-4,8.585973333269724,4.35440939360876e-5,0.994734961651494,0.9997523523750523,298.3 -> 58,NEG2,1399.9000968932,1405.8001098631,1399.4201011655,1396.8001098632,1401.6800956725,1407.6600914002,1406.4201011661,1407.5800971984,1400.5601005555,1402.4601020814,1403.1800994872
3_Stearic acid,-0.002493078032656345,8.586144824936476,4.3887004858952396e-4,0.9832861589645175,0.9997523523750523,283.3 -> 71,NEG2,1400.7201004029,1405.6401023864,1404.8000946045,1399.8001060482,1401.4401016234,1407.5200958255,1404.0800933834,1402.5400962827,1404.6400909423,1398.780105591,1403.3401031491
3_Succinic acid,0.03635032746470507,8.410446372260749,0.09281769425098574,0.7606251441835156,0.9997523523750523,119 -> 101,POS2,1223.8600883484,1217.2600822449,1099.9000663758,1253.020084381,1361.3801040651,1171.0800743104,1143.1000823973,1340.7400894173,1481.8001098631,1192.6400909423,1179.1600914001
3_Succinyl-CoA,-0.010002686983991252,8.540411359719483,0.0070553789240023895,0.9330593711310388,0.9997523523750523,866 -> 519.1,NEG2,1355.4600906374,1356.5200881957,1355.4600982666,1392.8601036074,1353.4800987243,1359.960094452,1359.8600921627,1355.3600959779,1352.6400947569,1355.4600906372,1354.060096741
3_Sucrose,-0.039548892287336976,8.526406303816232,0.11028555348296626,0.7398192711853226,0.9997523523750523,341.1 -> 89,NEG1,1368.8200988768,1345.0601005553,1356.5800971984,1362.3400993346,1441.8400955199,1346.7800941466,1275.460094452,1351.2800979612,1374.9800987242,1357.1001014711,1227.6600799555
3_Taurine,-0.004495128595148975,8.666765795356158,0.0014298130952976607,0.9698368833818002,0.9997523523750523,126 -> 108,POS1,1417.940090179,1491.5600967401,1520.260124207,1504.7200927731,1462.5801086422,1312.8600921635,1586.7201232909,1596.5401229857,1490.4001121525,1405.5001029971,1532.0201072695
3_Testosterone propionate,-0.1326787623871072,10.829173193318798,1.2854032335261518,0.2568968074936439,0.9997523523750523,345.2 -> 97.1,POS2,6466.8404846198,6745.560501101,7278.1604690559,7076.1404800427,8938.620635987,7250.520454406,4908.9202919011,6910.0205154415,7107.0405120858,7209.7604446414,3291.8202323921
3_Theanine,-5.752705901976195e-4,8.583597709544083,2.3365679854117465e-5,0.9961431958909837,0.9997523523750523,173.1 -> 74,NEG2,1401.400108337,1400.9800949097,1397.6400909421,1397.7201004028,1398.3201026916,1403.7201080321,1402.7400970459,1401.1000938413,1405.6401023864,1397.340110779,1399.4801025387
3_Thiamine monophosphat,0.0035986587882709375,8.415206334416164,9.096734075635798e-4,0.9759388173035217,0.9997523523750523,343.1 -> 97,NEG1,1235.1200904845,1269.240093231,1234.4800872804,1248.4400901794,1232.4400863646,1258.0400962828,1242.7600936889,1260.9000892637,1244.0400924683,1244.8800811768,1236.1600875854
3_Thiamine monophosphat,0.0035986587882709375,8.415206334416164,9.096734075635798e-4,0.9759388173035217,0.9997523523750523,345.1 -> 122.1,POS1,2013.2201156636,1803.2601356504,2123.7001533501,1678.2401199336,1748.6201515207,2261.0601615901,1887.7601432797,1758.8401145945,2381.5801620486,2059.2201271056,1898.3601379384
3_Thymidine,-0.11383170823274964,8.607336550542398,0.9154590703792742,0.33867010371516926,0.9997523523750523,243.1 -> 127,POS2,1421.7200851441,1362.4800796508,1653.4801139833,1511.0801048278,1487.4001083378,1246.500087738,1530.5601043695,1323.4401168821,1305.6400909425,1482.3200988773,1337.44008255
3_Thymine,-0.08751989557875446,8.85738206908674,0.5448672104352474,0.46042256689888444,0.9997523523750523,127.1 -> 110,POS1,1928.0801277156,1722.9401168819,1786.5201454157,1769.3201293943,1603.5201225275,1590.200122833,1601.4601135258,1899.5001258859,1660.6801033018,1560.9401092524,1507.780101776
3_UDP,-0.0015967497734171528,8.391440752314175,1.7894969683682205e-4,0.9893268505089239,0.9997523523750523,402.9 -> 79,NEG1,1223.9000968932,1224.6800842287,1228.020088196,1225.1600799558,1224.2400970457,1228.8200759887,1228.5200805664,1222.380077362,1225.9800987243,1228.6200790406,1221.8400917054
3_UDP-Glu,0.00818130748755853,8.436668857964936,0.004705250053618437,0.9453121380039429,0.9997523523750523,565 -> 323,NEG1,1285.2400894167,1280.5800933839,1256.4800987243,1269.0800781252,1222.1400794978,1272.1000938413,1265.3400917053,1241.7200965879,1296.2600975036,1289.9800910949,1233.7200927734
3_UMP,0.03485846775663127,8.631562703921299,0.08591810825420065,0.7694320286971866,0.9997523523750523,325 -> 213,POS1,1459.2401046751,1457.8201026913,1383.6600875858,1368.3000946049,1495.5201187131,1345.8200912475,1409.3400955205,1423.7001037598,1347.600101471,1832.6601257327,1405.6201095583
3_Uracil,3.8993200618193165e-4,8.58306721057721,1.0735063129815176e-5,0.9973857832930124,0.9997523523750523,111 -> 40,NEG2,1399.7600936892,1401.4400901793,1397.9601058958,1393.7201080319,1398.1800994869,1403.580101013,1405.8600997925,1404.2000999454,1398.9200973509,1397.6200981137,1399.1200981142
3_Uric acid,-0.001039730657079064,8.389565320724026,7.5869793853817e-5,0.9930502525653517,0.9997523523750523,167 -> 96,NEG1,1224.1600837708,1222.6200904845,1221.2200927737,1225.0400848384,1222.8600959775,1224.6600799559,1232.5800819397,1221.4800949098,1224.460083008,1223.3600883484,1222.1400871278
3_Uridine,-0.003700475407236442,8.586355120040917,9.669135605587138e-4,0.9751935907677072,0.9997523523750523,243.1 -> 82,NEG2,1399.6200981139,1404.3400955199,1407.2000923157,1401.040092468,1406.4201011656,1405.0401039123,1406.7801017759,1401.6200981139,1406.3000907896,1398.1601028441,1399.0800895688
3_UTP,-0.0011184646231078912,8.39024095319192,8.779718612308453e-5,0.9925239188797942,0.9997523523750523,483 -> 79,NEG1,1224.5000877381,1225.620098114,1223.3800888061,1222.0200881955,1223.1800918579,1227.6400794983,1228.6200828554,1222.0200843812,1225.580089569,1225.1800880429,1223.1600761413
3_Xanthine,-0.016812709595642777,8.723869394228986,0.020036272369125196,0.8874358264514165,0.9997523523750523,153 -> 136,POS1,1715.9801216125,1474.5801010131,1538.360103607,1509.2001228336,1527.1601142884,1422.2000961304,1522.8001022339,1630.9001197818,1733.1001434324,1386.4600982668,1521.4401016234
3_Zeaxanthin,0.03788453105838207,8.514149040643309,0.10112171190746455,0.7504876658898615,0.9997523523750523,569.4 -> 119.1,POS2,1269.9000930785,1368.0201034541,1295.8200912476,1315.0000877379,1328.0400924681,1347.9800949098,1376.3200950625,1384.8201065061,1356.0201072693,1303.0400924682,1336.0600929261
