lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank,solvent_blank_media
1_FMN,-0.13056377091147203,8.97563188314691,0.8709383754811943,0.35069565760225363,0.9993770129592536,455.1 -> 213,POS1,2347.3801612849,2063.1601600654,2431.2601509089,1855.3601379388,1821.7401390072,1755.5201339719,2576.3401870731,1855.6001396181,1942.6001358029,1640.0401077266
1_Folic acid,-0.005243950978262268,8.41464039873031,0.001388101235925976,0.9702799067924505,0.9993770129592536,440.1 -> 396.1,NEG2,1399.040096283,1401.5000915526,1392.640106201,1395.3001060486,1403.5801048276,1404.5000991822,1400.1200904845,1394.8400955199,1411.4400978087,1396.8201065062
1_Fumaric acid,-0.006853779937851544,9.409822446283055,0.0024162700134099935,0.9607953188320778,0.9993770129592536,115 -> 85,NEG2,2799.2002067566,2795.7402038576,2788.640193939,2779.2802009581,2803.6001815791,2801.6601982111,2786.740192413,2786.6601905819,2798.200191498,2798.0002059933
1_gabapentin,-0.10240464730457724,8.889101068614277,0.5349643259358574,0.4645271987180457,0.9993770129592536,174.1 -> 93.1,POS2,2026.3601417551,2016.4801406871,2445.4401817314,1615.4001121527,1617.6401329033,2190.1601600652,2012.9401512146,1761.9201316828,1865.9601402281,2154.5401420578
1_GDP,-0.007555114145436067,8.217421275774566,0.0028656338643640034,0.9573083411808869,0.9993770129592536,442 -> 344,NEG1,1221.4000892639,1222.0000877381,1216.9200935362,1219.9800796505,1226.0800933837,1223.3200836182,1218.2000923157,1217.3600807188,1225.1200904846,1220.5600738526
1_GDP,-0.007555114145436067,8.217421275774566,0.0028656338643640034,0.9573083411808869,0.9993770129592536,444 -> 152.1,POS1,1586.3401145935,1506.3001174927,2000.1801452641,1685.0001144414,1674.3601188663,1824.1601181028,2444.2601776126,1897.8801269527,1838.4801216127,1364.8000831604
1_Glutamic acid,-0.009392978379518213,8.41280187769795,0.004453539666543549,0.9467927930626658,0.9993770129592536,146 -> 128,NEG2,1395.9801025392,1395.6200904845,1402.9600906373,1400.6601028443,1406.0200881961,1397.9401016236,1395.2400970458,1393.7401008604,1399.1800994873,1398.0400924681
1_Glutamine,-0.008099672141581289,8.471364947510429,0.00331614953607684,0.9540783867466135,0.9993770129592536,145.1 -> 127.1,NEG2,1434.1401100156,1482.8001022339,1429.9201011655,1459.640106201,1460.6200981141,1439.9600982665,1441.2401161193,1469.0000991819,1489.4801063536,1400.1000938418
1_Glyceric acid,-0.004460673846200411,8.216969260160623,9.989210435265017e-4,0.9747864879920652,0.9993770129592536,105 -> 75,NEG1,1218.9400863646,1219.7600822449,1217.5400810241,1216.6600799562,1228.8400878903,1222.6800994872,1217.8200874329,1218.4600944518,1226.3000907898,1222.5600929258
1_Glycerol,-0.010586857081413993,8.412375688848204,0.005657552566843971,0.9400422940994071,0.9993770129592536,91 -> 59,NEG2,1406.6001014705,1395.5400962829,1402.1000862122,1391.9400939941,1403.4000968932,1399.0401000974,1392.2800903317,1394.5000991823,1398.1201057436,1397.9600944518
1_Glycine,-0.008058978111934172,8.756813496118562,0.0033049758741969804,0.9541557324079787,0.9993770129592536,76 -> 48,POS1,1885.5601272583,1522.0401000976,1969.5801315309,1749.3801307674,1608.9201087956,1943.94013977,1981.9201507578,1594.760120392,1752.3801002502,1336.9400978086
1_Glycolic acid,0.0025752224733472167,8.391308047733368,3.3459515435896314e-4,0.9854059554783859,0.9993770129592536,75 -> 73,NEG2,1399.3601036069,1358.8000946042,1398.0201034546,1345.2000999447,1356.3200988769,1403.1600990295,1393.0200920104,1392.1800994872,1357.6400947573,1356.1001052855
1_GTP,-0.006574686965119042,8.216931218664541,0.0021701053597382725,0.9628444737716019,0.9993770129592536,522 -> 424,NEG1,1221.4400901794,1221.6200790407,1217.0400772094,1216.4600906371,1226.5800895691,1222.500087738,1217.5200729371,1217.8400878905,1225.6600914003,1222.4200782775
1_Guanine,-0.03051676956854691,8.899728147301204,0.0475354564642223,0.8274086395774151,0.9993770129592536,152 -> 135,POS1,2127.9601516714,1851.2601318354,2091.7001533513,1945.0601348888,2082.4401626586,1740.3801231381,2143.2601699825,1930.3001213071,1751.4001159676,1744.8201255787
1_Guanosine,-0.0027908464114603983,8.218341804813834,3.910391824222814e-4,0.9842230918934445,0.9993770129592536,282.1 -> 150,NEG1,1219.540096283,1222.6400985717,1214.5000877379,1218.1600914001,1234.0000915522,1221.0200805666,1217.1800880431001,1223.260093689,1226.8000907898,1221.4000854492
1_Hexanoylcarnitine,-0.036253679867848866,8.717279299337147,0.06680834700794946,0.7960418014816771,0.9993770129592536,260.2 -> 201.1,POS2,1605.4601135249,1521.2201080324,2020.1801490779,1795.2601127631,1372.8401107786,1985.4601631168,1922.9601325978,1528.8801116939,1829.3201255804,1529.400112152
1_Histidine,-0.00392289589525423,8.4130045131193,7.76789232651065e-4,0.9777650868700759,0.9993770129592536,154.1 -> 137,NEG2,1401.5200920104,1395.6600914002,1394.5200958249,1389.5601005555,1403.8800888065,1402.7600975033,1393.2401008606,1400.4600944519,1407.0600891113,1397.3200912476
1_Homocysteine,-0.006506290134022621,8.411227732532447,0.002136694142627904,0.9631314036010283,0.9993770129592536,134 -> 33,NEG2,1399.7201080322,1396.5401077272,1394.7601051331,1390.4001045226,1401.5800857542,1402.2201080319,1392.7600936889,1394.0200996399,1401.2600936888,1398.500099182
1_hydrocortisone,-0.00768672185374475,8.408356255321868,0.0029821694544457378,0.956449774656046,0.9993770129592536,361.2 -> 331.2,NEG2,1396.7401046753,1395.5800971984,1394.8400917054,1387.8401107785,1400.4401016232,1397.2601013183,1392.2601089476,1389.620098114,1393.8600997926,1399.4201011656
1_Hydroxybupropion,0.11477974352083156,8.714069356266121,0.6692867909069733,0.41330037471137276,0.9993770129592536,256.1 -> 238.1,POS2,1491.140110016,1480.360103607,1924.6801261902,1633.2001190194,1713.3001174925,2102.3601341249,1650.440109253,1623.8201217652,1907.7801437381,1447.0400962829
1_Hypotaurine,-0.006608761785914681,8.412733311273353,0.00220460496673458,0.9625505105732802,0.9993770129592536,108 -> 81.8,NEG2,1398.4200935363,1395.500087738,1393.6600952147,1388.1800918578,1400.1601028443,1398.9401016233,1393.5800895691,1391.6200904845,1397.6600952147,1396.3600845337
1_Hypotaurine,-0.006608761785914681,8.412733311273353,0.00220460496673458,0.9625505105732802,0.9993770129592536,108 -> 65,NEG2,1403.1001091002,1399.0001029966,1394.780090332,1389.7801017761,1402.9800949096,1399.7600898741,1398.9200973508,1394.0800933838,1404.1400985717,1405.7000999448
1_Inosine,-0.00443770443095657,8.220339811286768,9.88759518166904e-4,0.9749150155582517,0.9993770129592536,267.1 -> 135,NEG1,1223.9800949095,1220.4600944518,1223.3400917051,1216.8000907898,1239.7400894165,1224.9000816346,1218.1400833128,1216.3800811767,1228.9600944518,1227.0000762939
1_ketoisovaleric acid,-0.009169524746767618,8.41021321825029,0.0042439044496968,0.9480583474278028,0.9993770129592536,115 -> 114,NEG2,1397.9601058958,1397.5401039124,1400.5001029968,1389.52009964,1400.5401077269,1399.000099182,1394.1001014711,1390.6000900266,1395.0800895691,1395.7401008606
1_Kynurenine,-0.006895359621820014,8.21642074968215,0.002386921225814409,0.9610339520072355,0.9993770129592536,207.1 -> 190.1,NEG1,1221.7400894164,1220.0400848389,1217.6200904845,1216.0800743102,1226.420085907,1223.0200843811,1215.6200790407,1217.0800857545,1225.1400756833,1220.0600891113
1_L-(-)-3-Phenyllactic acid,-0.004946631184070716,8.41086145947631,0.0012350809354893522,0.9719651407698987,0.9993770129592536,165.1 -> 147,NEG2,1398.9601020812,1398.0400962826,1393.0000953672,1388.56010437,1403.1200981139,1401.2401008605,1396.680088043,1392.9400939942,1397.6400909422,1399.4800834656
1_L-Arabitol; 2_Ribitol; 2_Xylitol,-0.005583614396861161,9.802327741945689,0.0016109993767140507,0.9679836991572102,0.9993770129592536,151.1 -> 71,NEG1,3669.720237732,3667.1202735899,3654.2802734369,3655.4002685544,3689.5002670285,3675.4802665712,3661.4802551267,3653.9602470399,3678.4402656557,3668.6002388004
1_L-Aspartic Acid,-0.007774789677013826,8.409088159495953,0.0030509133214104422,0.9559511871296715,0.9993770129592536,132 -> 115,NEG2,1399.2800979614,1396.3000984192,1391.6400985716,1388.760105133,1399.2200927736,1398.3200912473,1391.3200950622,1391.5201072693,1398.1800918581,1397.1600914002
1_L-Carnitine,-0.0186945370592503,8.790857703588275,0.017796201091794472,0.8938751451781402,0.9993770129592536,162.1 -> 102.1,POS2,1861.9601325991,1727.8601112367,1971.240146637,1752.3801231372,1510.24010849,1900.940143586,2118.1001396177,1744.860118866,1804.9201202395,1340.0401077272
1_L-Dihydroorotic acid,-0.010284173847678638,8.412911987722905,0.00533870369620526,0.9417532524683128,0.9993770129592536,157 -> 113,NEG2,1405.6400985716,1399.9200935362,1395.0201034544,1395.620101929,1401.1800956727,1401.3000946046,1392.5400962828,1395.8800964356,1400.6600990294,1403.6400985718
1_L-Glutamate,-0.007519294229877698,8.412390225753443,0.002853896364665487,0.9573957790805431,0.9993770129592536,146.1 -> 128,NEG2,1405.6600952148,1395.8401031492,1393.0601081848,1391.5801048278,1400.7001113891,1398.8400917053,1399.2200851439,1393.0601043701,1405.5801048279,1399.640094757
1_L-Lysine,-0.05600604671866877,10.737010136955043,0.1632307705690863,0.6861992769068541,0.9993770129592536,147.1 -> 130.1,POS1,6165.5004501326,4118.060306551,6149.0003890996,12562.8008460969,5939.3004035954,4755.5402603138,5941.8204765323,11422.1807136572,5986.7404746993,2533.3601798992
1_L-Phenylalanine,-0.006009861121153425,8.4438738892094,0.001824641047255271,0.9659280706992823,0.9993770129592536,164.1 -> 147,NEG2,1438.2800979614,1415.8601036073,1423.2000961304,1433.840099335,1429.5800971986,1431.880104065,1431.800098419,1429.7000999449,1427.6600990294,1396.7800903319
1_L-Serine,-0.00784117797570308,8.440061917739383,0.0031057611257389595,0.9555574130905553,0.9993770129592536,104 -> 74,NEG2,1413.260097504,1423.040107727,1416.000102997,1447.4800987242,1432.120109558,1435.3600997925,1402.9001045227,1433.080089569,1422.8601036071,1397.8801078796
1_L-Threonine,-0.007076242539772244,8.317674280764622,0.0025212161178730375,0.9599536777405809,0.9993770129592536,118.1 -> 74,NEG1,1310.3600959776,1306.7000923157,1287.9800872803,1331.9600982665,1348.9801101687,1282.6000976559,1306.8000869749,1305.780090332,1300.0200958251,1224.4000816346
1_L-Tryptophan,-0.00565956136660386,8.2180562363665,0.0016080977932655394,0.9680125290893984,0.9993770129592536,203.1 -> 159.1,NEG1,1221.9200897217,1219.5800857543,1215.1200942991,1222.560092926,1225.3800773619,1225.4800796508,1220.1000938415,1219.4200897217,1225.6800880433,1219.8200874328
1_L-Tyrosine,0.026629740971106607,8.28068266932474,0.03566645392240397,0.8502059595793445,0.9993770129592536,180.1 -> 163,NEG1,1259.2000846863,1250.2400856016,1284.7400894164,1245.4000892639,1292.4000930787,1312.5800971984,1285.2600860595,1273.3200874327,1282.6800765992,1221.2000846863
1_Lactic acid,0.05431565227223194,8.5371757430478,0.14940707118968855,0.6991026273887042,0.9993770129592536,89 -> 45,NEG2,1504.4801063539,1514.300098419,1480.8800964355,1507.7801055907,1599.1801109313,1556.2801017762,1554.0601119998,1567.3801040649,1437.3601074219,1421.4000968933
1_Lauric acid,-0.006390903330243115,8.410264645363574,0.0020615370629298857,0.9637851711980504,0.9993770129592536,199.2 -> 176.6,NEG2,1398.8000984191,1396.9000930785,1393.1400871275,1389.2801055911,1401.8000869751,1400.7201042171,1392.7800979615,1392.5000915523,1398.9201126096,1397.9001007077
1_Malic acid,-0.00468012171439409,8.410273851902604,0.0011055632061727771,0.9734752174410976,0.9993770129592536,133 -> 115,NEG2,1398.4800987244,1396.8400878908,1392.800086975,1387.5601005549,1406.4000930786,1398.6000938414,1395.1200942995,1391.8600959779,1397.320098877,1401.5401039125
1_Maltose; 1_Sucrose,-5.522087936035788e-4,9.219198535775512,1.5642957607142627e-5,0.996844280718473,0.9993770129592536,341.1 -> 179.1,NEG1,2442.8001823426,2446.2001686097,2433.5801658631,2433.5801658632,2471.3001708985,2449.020179748,2451.4001808166,2441.3601799012,2456.5601844787,2453.1401710515
1_Margaric acid,0.03085617382800547,9.110856089810547,0.048783304151634344,0.8251941026091696,0.9993770129592536,271.3 -> 71.1,POS1,2343.6801490773,2266.140174865,2329.1401519764,2216.3801460265,2596.2801704417,2503.9601631171,2219.7601623534,2078.7201499932,1876.6801567071,2345.4401779166
1_meso-Erythritol,-0.008994225439241336,8.217512855492373,0.004061361452891543,0.9491861628755329,0.9993770129592536,121.1 -> 89,NEG1,1219.2800941467,1220.9600753783,1228.7000885011,1215.6200828553,1227.5600852965,1223.1000862119,1216.5800857541,1216.4000854491,1223.4200935363,1221.6800842283
1_Methionine,-0.006383208477651509,8.409830073264274,0.0020565409234664656,0.9638290510646385,0.9993770129592536,148 -> 100,NEG2,1397.8001022337,1396.840106964,1391.9000892642,1389.0200996399,1399.9200935365,1400.5400924682,1392.0401000974,1392.8200912475,1400.1201019286,1397.3401069639
1_myo-Inositol,-0.0056088088008239495,8.216799144295003,0.0015793254361873843,0.9682998313192217,0.9993770129592536,179.1 -> 161,NEG1,1218.4800796507,1222.1000823973,1217.2600860594,1216.9600906371,1226.2000770572,1223.0600891115,1219.5600929258,1217.2000885009,1224.9600906372,1216.6200866699
1_NAD,-0.0070069793031549,8.268000961785463,0.002468540638073391,0.9603738798039738,0.9993770129592536,662.1 -> 540.1,NEG1,1266.9000930785,1265.1600952147,1260.3800964355,1261.5000915524,1268.6800880432,1268.4600791934,1264.2600860596,1259.4000740052,1268.580104828,1260.5400924682
1_NADH,-0.006671749491224878,8.268812563142516,0.002238033503678294,0.9622678646854191,0.9993770129592536,664.1 -> 408,NEG1,1265.1400794983,1266.8400878906,1261.4800949095,1262.380081177,1272.7400894166,1267.740081787,1262.2200889587,1260.980091095,1270.0400886533,1265.9400787354
1_NADP,-0.005812137280792457,8.268500029147944,0.0016984277616332588,0.9671268986204199,0.9993770129592536,742.1 -> 620,NEG1,1264.8400917052,1265.0600776675,1260.5400848388,1260.5200881958,1269.4400787352,1268.4000892638,1262.9000968932,1261.1400871276,1274.3200874327,1263.9200744629
1_NADPH,-0.006649134873610542,8.267621303456048,0.0022227983986500832,0.962396416701674,0.9993770129592536,744.1 -> 408,NEG1,1265.2600975034,1264.9400863644,1260.6200790405,1260.1000823973,1270.6600914001,1266.48008728,1260.7800941465,1260.8800888062,1270.4400939944,1269.5000877378
1_Nonanoic acid,-0.19266816684785876,8.670410767466649,1.8840337918298697,0.169876388384557,0.9993770129592536,159.1 -> 103.1,POS2,1903.3001327518,1431.200099945,1937.6801567072,1868.6401405326,1482.0801048281,1565.8201179505,1760.2001113888,1477.9800910944,1645.9201049801,1297.9201011654
1_O-Phosphoethanolamine,-0.006629084344393861,8.216214026216281,0.0022061028475012234,0.9625377998787052,0.9993770129592536,140 -> 79,NEG1,1220.4200935362,1219.4200897215,1218.5200767519,1215.1800804137,1226.3000907895,1221.4800834655,1217.9000854491,1215.4600830077,1226.680088043,1229.6200790407
1_Ornithine,-0.09563466560965327,8.834733167113916,0.46622120412104673,0.4947307472635602,0.9993770129592536,133.1 -> 116.1,POS1,2117.6601562499,1738.4801216124,2051.8001327514,1941.7201347349,1851.5001296989,1817.4401473995,2115.4801635748,1612.8201141358,1645.4601211545,1359.8200950622
1_Oxaloacetate,-0.007262789347954758,8.417218521121583,0.0026629111278901885,0.958844708318802,0.9993770129592536,131 -> 87,NEG2,1406.6001052858,1400.8400993347,1401.2000999451,1399.8001098632,1403.5600967407,1408.3600959778,1401.040092468,1401.9000968931,1402.580089569,1415.9600982668
1_Oxoglutaric acid,-0.0068227959971522275,8.245596397736959,0.0023388143798078187,0.9614283092146442,0.9993770129592536,145 -> 100.9,NEG1,1247.9200820924,1240.5200881958,1237.0000801085,1242.980079651,1249.100086212,1251.6400947569,1230.2600936889,1244.2400932312,1263.0800857542,1252.3400802614
1_Palmitic acid,-0.005580260367441601,8.218640065292764,0.0015633761133061475,0.9684602208175913,0.9993770129592536,255.2 -> 80,NEG1,1221.9600753783,1222.2200889587,1217.9000740052,1219.060092926,1229.0600852966,1223.6200866698,1220.2600860594,1219.5000915524,1226.1600799561,1224.7600898745
1_Palmitoleic acid,-0.0046197860755067535,8.22194258745903,0.001071615356886213,0.9738854849549392,0.9993770129592536,253.2 -> 71,NEG1,1226.2000846863,1224.7800941466,1219.0200805664,1220.2800903318,1233.7400894167,1228.2000923156,1221.1400871276,1221.7200813294,1229.7200927733,1222.0200805664
1_Pantothenic acid,-0.007050333058995656,8.264096889279303,0.002498798720869999,0.9601319623235425,0.9993770129592536,218.1 -> 146.1,NEG1,1245.1600875853,1299.1200981138,1252.4400939939,1238.1600875851,1259.6200866699,1255.1800880431001,1263.4800872802,1264.1600952147,1274.6600837708,1229.2000885011
1_Phosphoenol pyruvate; 2_phosphoenol pyruvate,-0.007195957021478511,8.21872838052358,0.002599754134602228,0.9593352547071426,0.9993770129592536,167 -> 79,NEG2,1401.0600929261,1398.3000946044,1393.9001045227,1390.1200904845,1402.3001098632,1402.1600875858,1394.3201026915,1392.9800949095,1405.0800895688,1405.6601028445
1_Phosphoenol pyruvate; 2_phosphoenol pyruvate,-0.007195957021478511,8.21872838052358,0.002599754134602228,0.9593352547071426,0.9993770129592536,167 -> 79,NEG1,1222.3000755308,1223.7800903315,1219.2600975035,1218.7400817871,1226.9000854491,1223.3000946043,1219.1400909423,1220.5400886536,1226.4600830077,1228.9000816345
1_progesterone,-0.14843633076992135,9.067380463218823,1.1274450594164582,0.28832096913856964,0.9993770129592536,315.2 -> 109.1,POS2,2241.4201469422,2299.2601699832,2479.3001785284,2347.820148469,1952.8401260378,2221.0401535039,2205.5001525868,2124.3201637263,1968.3201370238,2308.0801658617
1_Propionylcarnitine,0.07041967924108025,8.67146652361439,0.25179534294971706,0.6158137488043827,0.9993770129592536,218.1 -> 159.1,POS2,1701.4001121532,1546.8601074215,1725.7001152033,1499.4200973509,1481.4600982658,1771.9201126096,2002.0001335146,1594.1001052864,1764.5401153573,1394.2800979615
1_Pyroglutamic acid,-0.007777626552787943,8.413331717848443,0.0030535204977061303,0.9559323892010094,0.9993770129592536,128 -> 82,NEG2,1400.2801055906,1403.9401016234,1398.7600898742,1391.6000938412,1401.1800956725,1403.3200950623,1396.6601028444,1397.8000946047,1398.2600975035,1397.4800949096
