lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
PC (42:5),-0.030660962,7.361865961,0.113335596,0.736378102,0.998556814,864.6 -> 184.1,SM,1512.760101,1551.680096,1915.060123,1263.800087,1398.080093,1409.980103,1527.560112,1717.780106,1577.780113,1264.560097,1039.060074
PC (42:6),-0.06263753,7.204380737,0.468889535,0.493498478,0.998556814,862.6 -> 184.1,SM,1336.060085,1305.340092,1430.960117,1294.160072,1458.860096,1184.84008,1466.140114,1175.860081,1386.660088,1339.600101,1108.400074
PC (42:7),0.158035768,7.054693063,2.958222571,0.085441818,0.56003567,860.6 -> 184.1,SM,1068.040081,1056.600082,1250.500088,1121.140068,1172.960091,1327.000099,1317.340099,1213.200089,1245.420078,1240.820087,1045.660072
PC (42:8),-0.026331752,6.940088461,0.08153648,0.775225919,0.998556814,858.6 -> 184.1,SM,1174.120087,1164.440094,1073.320076,1087.800083,1023.260082,987.7800751,1148.160088,1171.34008,1030.840073,1101.50008,1091.160069
PC (42:9),0.03702181,6.953740665,0.16136782,0.687900308,0.998556814,856.6 -> 184.1,SM,1042.220081,1159.200089,1086.600067,1036.280071,1151.680069,1094.280071,1170.860085,1196.400089,1009.820084,1164.260078,1058.940071
PC (44:0),-0.005266963,6.811987996,0.003232379,0.954661488,0.998556814,902.8 -> 184.1,SM,939.9000626,1033.66008,959.7400703,996.1600723,1037.40007,1032.00008,1000.360077,967.680069,1019.160069,945.5400543,1092.500072
PC (44:1),-0.047916174,6.806124515,0.267674911,0.604895743,0.998556814,900.7 -> 184.1,SM,1036.280067,1059.000061,996.920063,1037.360069,942.6200676,1027.32008,1007.220074,986.0000687,942.500061,958.8600693,988.9800682
PC (44:10),-0.010976483,6.836790572,0.014070111,0.905578401,0.998556814,882.6 -> 184.1,SM,996.0600777,998.1600647,985.1600609,1107.460087,1006.360073,1010.640076,1018.340069,981.4800758,1074.780071,985.9600754,1052.240074
PC (44:12),0.003419471,6.823737039,0.001364964,0.97052853,0.998556814,878.6 -> 184.1,SM,1097.920078,943.7800674,950.1800728,1081.240078,973.6800652,1010.420074,1024.140076,1010.74007,1077.520069,953.1600761,994.2800674
PC (44:2),0.043741771,6.813388658,0.223129253,0.636665859,0.998556814,898.7 -> 184.1,SM,993.260067,952.7000732,1019.040073,990.6800652,972.0800629,1014.840069,1075.400078,1000.760075,1082.220078,921.7200699,1015.760082
PC (44:3),0.032890265,6.824359594,0.126215212,0.722388974,0.998556814,896.7 -> 184.1,SM,1012.900059,1040.920063,957.3400726,969.4000664,989.5000687,1054.960075,1042.220074,1103.000076,940.6000595,960.6800728,1050.72007
PC (44:4),-0.021942728,6.86252119,0.056359765,0.812344848,0.998556814,894.7 -> 184.1,SM,962.6600647,1039.300083,1091.980072,1041.22007,1106.620075,1049.260082,969.3800697,1140.460083,937.4000664,1082.440067,1002.740074
PC (44:5),-0.047008014,6.807682898,0.257702471,0.611703,0.998556814,892.7 -> 184.1,SM,1017.88007,1044.340065,983.820076,1080.300072,959.6800766,1036.500076,941.9800682,1010.860069,950.7600708,999.0400658,969.920063
PC (44:6),-0.046553345,6.890318259,0.254002745,0.614270618,0.998556814,890.7 -> 184.1,SM,1118.680077,1044.140079,1107.50008,1083.940075,1007.780083,1018.120068,1069.980083,949.0000725,1055.220089,1114.020073,1074.420074
PC (44:7),-0.031050009,6.865731662,0.112797674,0.736981231,0.998556814,888.6 -> 184.1,SM,963.0000687,1063.480072,1143.560081,1031.56007,1031.140076,1010.480076,1061.240089,971.040062,1056.06007,1036.320072,1078.600067
PC (44:8),-0.071367441,6.836813023,0.59533105,0.440365008,0.998556814,886.6 -> 184.1,SM,1034.440079,1032.600075,1074.920078,1094.000069,1019.800079,1022.40007,956.0800705,1012.960072,988.1600685,1037.960068,948.0800705
PC (46:0),-0.007830256,6.820881888,0.00715135,0.932606706,0.998556814,930.8 -> 184.1,SM,1030.620071,958.7800751,984.9800606,959.1000595,1089.40007,967.4000664,960.5600662,1048.080078,1022.520069,1013.160072,1059.16008
PC (46:1),-0.048596488,6.7781498,0.274884439,0.60007391,0.998556814,928.8 -> 184.1,SM,987.9000626,1024.22007,996.3800697,978.2200661,1003.440075,980.1400681,993.6200676,961.8200722,961.06007,943.0400734,942.7200737
PC (46:2),-0.064999635,6.826310599,0.493467835,0.482384447,0.998556814,926.8 -> 184.1,SM,1108.600075,1092.020077,1061.500069,978.5200768,962.4400749,968.1400642,1028.560089,1024.640072,986.1400681,980.6400795,949.5800667
PC (48:0),-0.00182683,6.793585448,3.89E-04,0.984272218,0.998556814,958.8 -> 184.1,SM,1010.860069,998.2600708,972.7200623,947.2200775,998.760067,1021.160069,930.4600639,970.12006,1011.000072,1004.000065,1021.90007
PC (48:2),-0.023368604,6.77232931,0.063530923,0.800999779,0.998556814,954.8 -> 184.1,SM,1039.780079,942.8200684,995.8000641,1004.640072,936.4800606,931.1400604,953.9000664,1004.26009,976.0400658,990.0400734,953.6000748
PC (50:0),0.011955417,6.788658159,0.016635322,0.897375064,0.998556814,986.9 -> 184.1,SM,982.0200691,951.3800774,997.600071,964.0400581,985.1000557,933.1000633,1014.920074,1028.460083,970.9600601,988.3000717,1033.120075
PC (52:0),0.020775192,6.750419896,0.050108626,0.822874365,0.998556814,1014.9 -> 184.1,SM,956.8400726,938.6000671,993.12006,926.9600601,930.6600685,889.7200623,1146.780079,909.780056,976.6600609,905.5600586,990.4400711
PC (52:4),0.004517767,6.771674447,0.002373234,0.961145748,0.998556814,1006.8 -> 184.1,SM,961.6000671,984.540062,949.400074,973.7800636,976.5800629,953.0000648,1007.480076,992.2400703,966.9200706,956.8400612,999.5800705
PCo(32:0),0.782495501,11.91546372,77.86780207,1.10E-18,2.07E-16,720.6 -> 184.1,SM,25420.62185,25331.80206,37905.36321,20663.30153,29834.46225,43588.76242,43222.82272,51233.88291,56002.74341,45737.22354,2431.040138
PCo(32:1),0.500874035,11.39096134,32.09326804,1.47E-08,4.24E-07,718.6 -> 184.1,SM,19124.1215,21178.72154,29033.42199,17220.50125,22218.32132,27715.98151,28695.68151,33724.22259,37217.60255,26865.0615,2095.340126
PCo(32:2),-0.06386204,9.200661492,0.516718294,0.472244931,0.998556814,716.6 -> 184.1,SM,5523.080265,5297.400349,6765.640514,5152.020329,6278.360531,4940.260349,5139.32032,6120.560356,6412.720413,5220.400349,1153.320072
PCo(32:3),0.083624921,7.402362046,0.844576791,0.358091078,0.998556814,714.5 -> 184.1,SM,1450.920109,1619.260101,1873.700142,1247.040089,1370.740082,1431.020111,1193.840084,2161.400166,1565.820107,1680.040104,1048.040077
PCo(34:0),0.806973862,9.97076075,82.05646063,1.32E-19,2.84E-17,748.6 -> 184.1,SM,7113.840649,4457.360329,10210.04068,6207.480515,7389.900623,11645.52074,10767.98087,12990.64111,14383.96098,12228.38098,1610.720123
PCo(34:1),0.776889971,12.43146111,76.83723674,1.86E-18,2.53E-16,746.6 -> 184.1,SM,38364.02241,28808.30239,55333.36283,32897.88226,44384.90359,66909.16537,63866.16384,75834.24582,76010.58584,60452.30452,2548.88018
PCo(34:2),0.353398886,10.77010922,15.98199648,6.39E-05,0.001103282,744.6 -> 184.1,SM,13481.02087,11553.16073,19692.34114,12954.26097,17266.38113,17864.24142,17999.48085,23091.94187,19803.80135,17235.28144,1406.380093
PCo(34:3),-0.176479657,9.140054858,3.940541128,0.047135613,0.355530428,742.6 -> 184.1,SM,5606.640442,5142.620354,6868.100559,5114.040337,6121.16048,5656.700497,4552.800308,5472.300415,4769.320385,5148.50034,1164.860081
PCo(34:4),0.082408798,12.08616945,0.874400648,0.349739897,0.998556814,740.6 -> 184.1,SM,40959.68372,49159.44339,47278.24255,25692.08152,42494.80246,47955.50295,42890.40309,47019.96375,41641.92279,38643.22263,5375.640404
PCo(36:0),0.259874897,7.96236966,8.32098587,0.003918964,0.045248966,776.6 -> 184.1,SM,1893.900127,1745.800121,2734.140156,1991.720123,2187.120167,2463.220165,1935.360165,2539.360168,3063.380207,2663.120213,1329.460075
PCo(36:1),0.780834881,10.11494496,76.97564079,1.73E-18,2.53E-16,774.6 -> 184.1,SM,6993.220509,5439.760372,11093.12083,6716.840527,9400.700668,13519.50092,12839.96077,14891.14095,15758.98094,11261.06067,1517.220112
PCo(36:2),0.559204991,10.81875694,39.87370561,2.71E-10,1.23E-08,772.6 -> 184.1,SM,13665.64077,12713.92093,18189.86138,11374.62081,15457.48108,20105.14147,19209.58108,24284.08158,23917.32189,17942.02125,1424.780094
PCo(36:3),0.089300937,10.10394512,1.019168136,0.312716411,0.998556814,770.6 -> 184.1,SM,9123.82058,9217.700478,12740.46073,8863.460571,12016.58071,12037.90088,9260.360653,11827.62069,12664.98087,9638.30064,1177.520084
PCo(36:4),-0.198690263,9.235112509,5.000302955,0.025342882,0.212512103,768.6 -> 184.1,SM,6248.120388,5808.380325,7388.720455,5281.76038,6384.200451,5023.200443,5050.320332,5929.200428,5627.220379,5544.120399,1124.160088
PCo(36:5),-0.135322904,8.133014981,2.271513948,0.131771123,0.760724828,766.6 -> 184.1,SM,3145.300247,3255.700253,2992.620209,2274.720169,2230.940166,2457.94017,2433.760174,2691.620182,2937.920181,2164.280155,1061.220081
PCo(38:0),-0.048392191,7.722572635,0.286686693,0.592351641,0.998556814,804.7 -> 184.1,SM,1941.600101,1933.260143,2393.420158,1852.460117,1871.080147,1730.940136,1873.520153,2137.940155,2286.540184,1657.520138,1105.180084
PCo(38:1),0.493352853,7.761086596,29.6624426,5.14E-08,1.35E-06,802.7 -> 184.1,SM,1479.320107,1717.040119,1753.420109,1842.580166,1530.62011,2165.740154,2166.92017,2825.680141,2431.480167,2165.20015,1264.640099
PCo(38:2),0.645940577,8.613696339,51.89055636,5.87E-13,4.19E-11,800.6 -> 184.1,SM,2104.260162,2541.620182,4089.840302,2644.52021,3139.120205,4426.140263,4125.520283,4750.880375,5329.400341,4133.820251,1323.100094
PCo(38:3),0.231362867,9.190603177,6.773861356,0.009250249,0.097779036,798.6 -> 184.1,SM,4768.780361,4971.14032,6518.580406,4160.580288,5495.460392,5790.80043,5232.460377,6144.420452,7235.240421,6082.480404,1213.760071
PCo(38:4),-0.14392973,9.473425353,2.632147721,0.104719974,0.662642455,796.6 -> 184.1,SM,7324.50053,6839.280537,8610.820652,6162.46043,7098.020596,6868.620533,5974.14043,6247.900448,7756.7006,5843.420383,1361.460102
PCo(38:5),-0.468207679,9.104997447,27.61118842,1.48E-07,3.59E-06,794.6 -> 184.1,SM,6489.920319,5350.540325,7556.660583,5474.800316,5830.880474,4166.520252,3840.260292,5388.480446,5008.84026,3847.940235,1321.200108
PCo(38:6),-0.246677926,8.419577634,7.594142891,0.005855823,0.065593956,792.6 -> 184.1,SM,2997.820194,3523.060261,4247.540298,2895.000172,3915.86031,2745.140167,2410.760185,3395.860218,3126.02018,3174.240192,1292.280094
PCo(40:0),0.025027462,8.212334654,0.077879537,0.780191831,0.998556814,832.7 -> 184.1,SM,2691.960178,2851.100147,3143.900204,2422.980198,2749.140171,2438.92017,2774.00021,2848.9202,3047.060226,3025.280216,1208.260075
PCo(40:1),0.097830809,7.267340633,1.147956072,0.283977424,0.998556814,830.7 -> 184.1,SM,986.3400726,1612.900093,1512.100109,1372.920078,1313.680096,1355.120094,1465.320091,1637.680103,1451.260105,1385.66011,1050.840076
PCo(40:2),0.190574651,7.321352861,4.36147752,0.036760409,0.293496669,828.7 -> 184.1,SM,1441.740105,1095.280079,1517.220108,1474.280106,1220.680084,1600.100121,1407.600105,1535.340084,1897.260109,1285.76009,1240.440075
PCo(40:3),-0.023726187,7.556679366,0.06845367,0.793601683,0.998556814,826.6 -> 184.1,SM,1446.880093,1581.340115,2157.680145,1750.540134,1820.66013,1537.540108,1408.960087,2308.60014,1553.800091,1830.220104,1123.060089
PCo(40:4),-0.149263477,8.284245815,2.774173046,0.095796122,0.620475887,824.6 -> 184.1,SM,2884.440212,2986.82021,3782.620293,2785.020203,3080.560177,2376.660198,2898.580246,3008.820217,2904.360203,2837.200195,1156.18008
PCo(40:5),-0.339234766,7.998396003,14.18127841,1.66E-04,0.002650927,822.6 -> 184.1,SM,2204.96014,2991.360222,2723.200188,2291.880146,3099.700184,2419.10017,2082.660164,2017.280159,2160.74017,1873.740139,1295.260113
PCo(40:6),-0.299114237,7.827917181,10.97605941,9.23E-04,0.012369376,820.6 -> 184.1,SM,2407.000198,2482.960182,2689.340199,1851.220139,2340.900169,2111.600147,1795.720131,2118.260143,1745.70013,1820.680138,1003.080063
PCo(42:0),0.182837965,7.091465541,3.968220605,0.046366745,0.353281647,860.7 -> 184.1,SM,1060.380074,1199.520084,1268.580093,1099.460083,1157.600079,1228.920078,1239.220081,1506.760101,1321.280079,1290.060093,1028.080078
PCo(42:1),-0.034337668,7.016780274,0.139511176,0.708767454,0.998556814,858.7 -> 184.1,SM,1106.760078,1138.280079,1239.600079,1267.760075,1196.140095,1180.680088,1123.180069,1243.800102,1136.800079,1142.94009,944.2200661
PCo(42:2),-0.062424129,6.953949581,0.458878727,0.498148468,0.998556814,856.7 -> 184.1,SM,1111.84008,1093.160076,1271.020096,1133.200066,1076.160084,1105.940071,1023.580082,1128.200092,1070.06007,1132.020081,1029.24007
PCo(42:3),0.08870351,6.970110949,0.927703995,0.335460252,0.998556814,854.7 -> 184.1,SM,1106.000084,1248.080082,1090.960075,1043.840065,987.6400757,1169.980083,1260.800079,1318.80011,1078.620083,1013.740074,996.2400742
PCo(42:4),-0.040642393,6.972660271,0.194671712,0.659056505,0.998556814,852.7 -> 184.1,SM,1211.82008,1133.040073,1099.920082,1144.68008,1101.540077,1202.420086,1104.480083,1047.900078,1183.78009,1012.18008,1088.120075
PCo(42:6),-0.071414511,7.003185397,0.60168528,0.437935737,0.998556814,848.6 -> 184.1,SM,1079.260082,1173.700062,1207.900089,1108.340073,1256.940094,1482.740112,1065.800083,999.5200577,1014.180069,1000.420071,1204.140083
PCo(44:3),-0.003462719,6.836973056,0.001400314,0.970149511,0.998556814,882.7 -> 184.1,SM,1051.780071,941.0400658,1019.120079,1051.58007,1019.000065,1021.500076,962.8200684,1013.120068,1102.320072,986.8600578,1049.920074
PCo(44:4),-0.066331605,6.876433673,0.515242746,0.472878076,0.998556814,880.7 -> 184.1,SM,1019.180077,1015.920074,1170.820084,981.320076,1165.280079,972.1000671,985.1600761,1056.840073,1043.380066,1068.780075,1054.200073
PCo(44:5),0.068596785,6.807925031,0.548764062,0.458823138,0.998556814,878.7 -> 184.1,SM,969.8000679,1050.380074,930.8400612,969.7800674,969.1200562,1039.340069,994.3800697,999.3800697,1005.620083,1105.180088,963.4600716
PCp(32:4),0.09065093,15.72171468,1.060487219,0.303104088,0.998556814,738.5 -> 184.1,SM,504597.9672,578797.782,644963.3643,324541.2851,503352.2996,554794.5545,533908.9409,609030.8741,522211.8549,507085.9815,51334.30444
PCp(36:5),0.294335901,8.309307967,10.77577139,0.001028373,0.013522695,764.6 -> 184.1,SM,2354.480186,2559.940155,3034.200264,2533.02018,2906.000195,3219.520226,2958.660179,3895.320194,2969.900181,3422.94025,1382.560116
PCp(40:6),-0.124325925,8.189364968,1.919660383,0.165894104,0.898942421,818.6 -> 184.1,SM,2572.760174,2790.360184,3451.50029,2681.86018,2775.400227,2092.040142,2131.040138,3137.880302,3469.540211,2296.180164,1340.000095
PCp(42:4),-0.006862548,7.003811341,0.005561879,0.940550476,0.998556814,850.7 -> 184.1,SM,1198.820087,1107.120075,1197.880081,1126.020088,1132.220089,1004.200069,1232.260082,1065.800076,1291.240105,1156.880077,1087.580067
PCp(42:6),-0.053576559,7.249534497,0.343594573,0.557761679,0.998556814,846.6 -> 184.1,SM,1392.500111,1218.920086,1540.580109,1357.840088,1442.340103,1248.320091,1354.140091,1196.880089,1565.680111,1351.460087,1275.940083
PE (12:0),0.029004883,6.936144978,0.098980633,0.753056361,0.998556814,398.2303 -> 257.2303,PE,1143.240082,1088.980072,1108.360077,1089.440083,1018.940067,1178.620071,1241.900097,1022.04007,1085.84008,1047.720078,999.0400696
PE (14:0),-0.067220259,6.876878434,0.529253046,0.466921064,0.998556814,426.2616 -> 285.2616,PE,1171.800083,1029.600071,1074.200081,1106.740082,983.4800682,1001.640072,1025.700073,1020.54007,1069.940079,1019.420067,1032.74007
PE (14:1),0.020289511,6.910414775,0.048309655,0.826031146,0.998556814,424.246 -> 283.246,PE,1079.640087,1043.840073,1036.440071,1131.900085,1017.800068,1153.940079,1023.740074,1078.380081,1063.540077,1083.020081,1094.38007
PE (16:0),-0.106114747,7.272840607,1.348808783,0.245486475,0.998556814,454.2929 -> 313.2929,PE,1293.160084,1398.060089,1863.240108,1282.320087,1330.100086,1356.040108,1510.300098,1311.860092,1246.140083,1248.10009,1354.360096
PE (16:1),-0.097397513,7.148525774,1.127197193,0.288373973,0.998556814,452.2773 -> 311.2773,PE,1318.000092,1085.980061,1496.660091,1327.220085,1190.660076,1119.260086,1207.66008,1311.460098,1151.260086,1226.520084,1490.12011
PE (18:0),0.025428819,7.83613258,0.07945775,0.7780336,0.998556814,482.3242 -> 341.3242,PE,2081.500149,1957.700146,2827.04018,1990.60014,1636.000107,2097.920135,1627.540119,2852.440197,2137.580143,1989.520164,1296.160091
PE (18:1),0.017570213,8.949910681,0.038940111,0.843567357,0.998556814,480.3086 -> 339.3086,PE,4664.780334,4037.740261,7721.720402,3039.180218,3231.900227,4208.680317,3985.860222,6560.080502,4185.760258,4055.000282,3044.640244
PE (18:2),0.005239688,7.303834404,0.003298341,0.954201725,0.998556814,478.2929 -> 337.2929,PE,1239.040089,1543.000095,1760.260113,1263.000088,1361.58009,1450.500103,1539.340111,1702.000126,1244.94009,1274.180099,1155.900089
PE (18:3),-0.071828565,7.007258676,0.608640801,0.435300032,0.998556814,476.2773 -> 335.2773,PE,1211.520088,1119.500072,1182.720078,1277.440098,1031.320076,1113.780083,1159.040081,1153.740082,1063.420071,1067.460087,1245.560081
PE (18:4),0.003144841,6.926022254,0.001162038,0.972806442,0.998556814,474.2616 -> 333.2616,PE,1079.620075,1135.660088,1075.700073,1094.600067,1029.020069,1082.580078,1101.920071,1036.720074,1102.120075,1119.180077,1079.120075
PE (20:0),-0.143153647,7.066131689,2.429167625,0.119096123,0.717924822,510.3555 -> 369.3555,PE,1106.260078,1134.040085,1819.62014,1166.08009,1121.520073,1074.860081,1129.68008,1377.160103,1024.320076,1153.080074,1062.540073
PE (20:1),-0.584346425,8.870313038,42.743551,6.24E-11,3.35E-09,508.3399 -> 367.3399,PE,2309.300148,2144.24015,19159.7413,1805.520134,1605.940121,2711.900211,2454.100212,8938.860722,1856.800133,2000.200127,1372.94009
PE (20:2),-0.224613566,7.61622474,6.137187044,0.013236772,0.131578774,506.3242 -> 365.3242,PE,1559.340118,1186.360077,3958.720325,1542.840096,1376.320095,1617.68013,1566.300095,2402.700157,1472.800098,1181.560078,1454.220108
PE (20:3),-0.13922072,7.988159564,2.389799736,0.122129273,0.730342785,504.3086 -> 363.3086,PE,2474.420158,2077.640163,3848.280273,1590.06012,2063.140141,2305.020153,1992.380146,2783.000172,1972.180122,1906.860115,1975.540134
PE (20:4),-0.33074131,7.794633039,13.37045971,2.56E-04,0.003875592,502.2929 -> 361.2929,PE,1925.78014,2276.600151,3153.10022,1908.860119,1876.840115,1653.940125,2068.820156,2012.72015,1519.080112,1618.980114,1818.960121
PE (20:5),-0.038896119,6.952604621,0.177991407,0.673105106,0.998556814,500.2773 -> 359.2773,PE,1121.000076,1122.760086,1051.300072,1118.120083,1162.080086,1036.720078,1159.700089,1148.300076,1033.260071,1067.000072,1136.300083
PE (21:0),-0.002146748,6.932891419,5.42E-04,0.981432311,0.998556814,524.3348 -> 383.3348,PE,1145.440083,1050.000069,1039.260075,1077.440071,1129.880085,1109.160091,1148.880085,1010.460087,1088.900082,1093.780079,1098.480072
PE (22:0),0.022788062,6.927404928,0.06102132,0.804888924,0.998556814,538.3868 -> 397.3868,PE,1161.440075,1053.180069,1072.160088,1040.540066,1056.300079,1095.200089,982.9600601,1280.2001,1051.060074,1077.980076,1078.620068
PE (22:1),-0.053911508,7.169346162,0.346754291,0.555956223,0.998556814,536.3712 -> 395.3712,PE,1233.28009,1163.04007,2005.520142,1069.68008,1180.800087,1220.340107,1348.960094,1739.320122,1023.280075,1088.660084,1081.540081
PE (22:2),-0.185473438,7.592105562,4.185385823,0.040773931,0.320427592,534.3555 -> 393.3555,PE,1555.060112,1382.260098,3741.360222,1417.420082,1371.700096,1486.500111,1540.340099,2821.020191,1214.800079,1270.420094,1206.620083
PE (22:4),-0.448513308,7.892040572,24.65840778,6.84E-07,1.53E-05,530.3242 -> 389.3242,PE,1891.060127,1397.840111,6404.80051,1521.140118,1574.600113,1609.020107,1376.360096,3618.040257,1385.860107,1377.700092,1281.140091
PE (22:6),-0.209426913,7.302105852,5.259072851,0.021832646,0.19052792,526.2929 -> 385.2929,PE,1578.000126,1312.960087,2188.60017,1241.560093,1285.50008,1270.620079,1177.800076,1417.560093,1378.2201,1345.160099,1315.360092
