lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank,blank_solvent
PG (44:1),0.02774782683083897,7.358286344189033,0.07466432216200403,0.7846627919232545,0.9999898852101796,906.6893 -> 717.6893,PG,1122.6200828551,1113.6000785828,1134.3600807193,1149.5800743102,1143.0800857543,1127.7800865173,1231.6000900269,1097.6000671385,1113.5400772092,1059.1200637816
PG (44:10),-0.015570317777069879,7.453991044651066,0.023665954601087336,0.8777379209263769,0.9999898852101796,888.5485 -> 699.5485,PG,1084.54006958,1287.7400817872,1062.6000785828,1522.9401054386,1311.1600799554,1067.3600692749,1383.9400863649,1134.9000778199,1079.2000846862,1061.2200698854
PG (44:12),-0.03372469483193344,7.4426422729295725,0.11093982342250008,0.73907668676976,0.9999898852101796,884.5172 -> 695.5172,PG,1361.840099334,1140.4400787351,1337.8600959778,1104.7200889588,1106.2400741576,1239.4400863644,1419.7800941463,1055.2400741574,1085.4400787353,1056.9200744627
PG (44:2),0.03490155872814336,7.339266112942317,0.11795836391430597,0.7312594445852548,0.9999898852101796,904.6737 -> 715.6737,PG,1161.0600738522,1083.7600784302,1097.660076141,1095.3600730896,1160.7800750732,1144.5600891114,1148.7400894162,1085.0800819397,1124.0400886535,1131.9200859067
PG (44:3),0.033016931615090464,7.356682533849908,0.10570149284864971,0.7450920236358175,0.9999898852101796,902.658 -> 713.658,PG,1337.2201080325,1032.5400772095,1097.2600784303,1041.1000709533,1081.3400764465,1126.660079956,1259.4400901793,1134.180076599,1113.4400749206,1117.4200706481
PG (44:4),0.10297294337471286,7.324810727066239,1.025431497915504,0.3112340980344254,0.9999898852101796,900.6424 -> 711.6424,PG,1139.960083008,1032.1000671387,1051.7400741578,1056.3600769043,1163.3200759887,1078.7800712586,1197.3800811768,1148.4600753778,1131.1200752258,1060.1400871274
PG (44:5),0.07450948466739987,7.303221554845271,0.5364247106441873,0.46391823095724594,0.9999898852101796,898.6267 -> 709.6267,PG,1021.7800750734,1050.3600730895,1100.3600807188,1103.2400779722,1047.4200706482,1339.1000938416,1049.7800750731,1060.3600769044,1078.9600753782,1063.2000694277
PG (44:6),0.013979280051911104,7.3084731798471845,0.01888472219253612,0.8906974837801147,0.9999898852101796,896.6111 -> 707.6111,PG,1051.4800720212,1026.7200660708,1133.160068512,1156.8800735477,1134.5200767515,1079.7400779722,1137.3600769039,1051.9800643919,1115.320072174,1117.8200645448
PG (44:7),-0.06997373650536359,7.362989821181094,0.47489731328765084,0.4907427608570772,0.9999898852101796,894.5954 -> 705.5954,PG,1224.8000946041,1075.8400840759,1234.8200874328,1154.7400779723,1049.5000686646,1129.1600799563,1207.7000770571,1072.7200736999,1118.7000770567,1139.8200836178
PG (44:8),-0.05439074081230658,7.277436313194712,0.28545880213710406,0.5931454425607392,0.9999898852101796,892.5798 -> 703.5798,PG,1103.4400825499,1133.3000717165,1083.0200691224,1083.9800720216,1074.5400733948,1049.0000724793,1062.6400833127,1048.0000724792,1037.1000785828,1038.640068054
PGo (16:0),0.02237437856725602,7.416178271155593,0.0486629051762173,0.8254064688002806,0.9999898852101796,488.3083 -> 299.3083,PG,1227.0200958259,1029.0400695803,1114.4800872804,1285.2600898749,1158.9600753786,1120.0000801084,1184.0800857538,1254.8801040645,1281.6800918579,1099.7000694273
PGo (18:0),0.011727216920717138,7.618717125817398,0.013530729681670461,0.9073976162023386,0.9999898852101796,516.3396 -> 327.3396,PG,1425.540103912,1168.4400863649,1448.9801101686,1383.9401016235,1379.2600936881,1408.4001045229,1255.6200866699,1417.4401092536,1377.4401016235,1414.4601058964
PGo (20:0),0.1351700345172743,7.6968524513046495,1.8046630240643755,0.1791497787443291,0.9999898852101796,544.3709 -> 355.3709,PG,1396.7200927738,1314.6000938412,1425.4200935365,1375.2800979613,1577.4201126088,1586.3401184085,1525.6401138305,1355.8400993354,1390.6601028445,1368.1000938409
PGo (28:0),0.09824325941451789,7.438594479587787,0.9410894681119952,0.3319978157566129,0.9999898852101796,670.4753 -> 481.4753,PG,1158.7200851437,1021.3800697328,1405.5200996397,1125.5600929259,1264.3600883485,1271.7400779729,1116.4800872809,1380.960098267,1075.360069275,1108.1600799559
PGo (30:0),0.01670383120167902,7.382804350275778,0.027101053369258388,0.8692399588237598,0.9999898852101796,698.5066 -> 509.5066,PG,1136.3800849913,1218.3800811773,1132.9400787354,1134.0400772097,1045.0000762939,1140.0400810241,1329.3800888059,1152.0000801088,1118.5600738527,1177.5000839232
PGo (30:1),-0.010244699895191629,7.285093419510912,0.010128364765008113,0.919836419309384,0.9999898852101796,696.491 -> 507.491,PG,1130.8200721741,1046.4200706482,1100.120075226,1061.6600799558,1183.8800849913,1053.4000778197,1037.3200721739,1027.5400695799,1088.0600700376,1098.6600914
PGo (32:0),-0.043738047441885364,7.333426168015249,0.18509944355079488,0.6670269966201088,0.9999898852101796,726.5379 -> 537.5379,PG,1212.2600936887,1055.9000854489,1124.9400825498,1127.4000740052,1154.0200729369,1072.4000816346,1086.860080719,1064.6400833129,1163.1000823973,1011.2200660707
PGo (32:1),0.056977661810973794,7.431677484683517,0.3162687114354945,0.5738586887534048,0.9999898852101796,724.5223 -> 535.5223,PG,1272.3200912468,1033.8800773619,1288.6000823973,1128.7000770568,1102.3400764463,1288.3800964353,1058.6600761412,1452.6400909423,1142.640083313,1125.4000778199
PGo (34:0),-0.01113590934716085,7.37306006469095,0.01204115543213069,0.912621763733362,0.9999898852101796,754.5692 -> 565.5692,PG,1125.340084076,1043.2200775148,1306.7000885013,1173.6400794983,1152.6200790405,1192.9800834654,1084.3400764462,1175.3000793455,1085.9400749209,1098.7000770567
PGo (34:1),-0.07706877760108347,7.443884626403813,0.5793026920723938,0.44658577323351883,0.9999898852101796,752.5536 -> 563.5536,PG,1226.7200813292,1161.1800804138,1197.640083313,1433.4200897219,1189.1600990295,1198.0400810242,1134.0800781247,1228.0400848394,1092.0800666808,1075.1800804138
PGo (34:2),0.01413243645024934,7.351439362696122,0.01937081432467358,0.8893086449738908,0.9999898852101796,750.5379 -> 561.5379,PG,1134.080070496,1175.5400733946,1154.2600784302,1083.4200782775,1203.7000846859,1110.6800804139,1170.2400856019,1100.8200798035,1052.120075226,1085.1800765991
PGo (34:3),0.06615608492603307,7.264911456818705,0.4217188767664391,0.5160806019648049,0.9999898852101796,748.5223 -> 559.5223,PG,1062.6600646974,1040.0000572207,1035.5600738521,1023.7200737,1083.160079956,1089.1800689697,1057.3000793458,1120.12007904,1079.9600677492,1042.2400703431
PGo (34:4),-0.008742176883310778,7.4003677399828085,0.007426816941698444,0.9313241384590246,0.9999898852101796,746.5066 -> 557.5066,PG,1242.0800933841,1086.0600852966,1082.2400703428,1277.8200912474,1222.600074768,1128.1200828549,1099.2000770569,1201.4000816341,1200.0400886537,1064.0000839232
PGo (36:0),-0.004781678235798566,7.319763928197204,0.002210125804616103,0.9625036833174624,0.9999898852101796,782.6005 -> 593.6005,PG,1181.140083313,1081.9000740052,1106.2800865172,1040.4600601197,1040.6800804137,1151.4800834655,1099.4600830078,1095.5200691221,1168.3200874327,1095.4400787354
PGo (36:1),0.10598841277938942,7.575250236401688,1.1043988519816077,0.2933027629102632,0.9999898852101796,780.5849 -> 591.5849,PG,1153.4800834656,1319.7000999456,1470.8000984195,1270.4400901792,1428.1600952157,1410.9200973502,1483.8601074216,1281.8800773623,1075.1600837707,1104.26007843
PGo (36:2),-0.05176488103972915,7.348573915013343,0.25954790175374365,0.610430922545644,0.9999898852101796,778.5692 -> 589.5692,PG,1112.7000770567,1269.1600990295,1156.7200889593,1048.9000816345,1068.660068512,1064.7800712587,1176.3600807192,1108.8600883485,1157.4800834654,1059.5000762937
PGo (36:3),0.0341991778101951,7.341922003018667,0.11310405051738193,0.736637519591,0.9999898852101796,776.5536 -> 587.5536,PG,1079.5000762939,1126.3400840755,1062.4800758362,1103.900085449,1103.3400764465,1136.3000755309,1084.8800697327,1145.4400901794,1277.7800979613,1149.7400779724
PGo (36:4),0.15683476799418836,7.478699548651721,2.400636418468535,0.12128589935840771,0.9999898852101796,774.5379 -> 585.5379,PG,1148.6800842285,1178.4000816343,1131.5800743099,1228.2200927732,1159.9400749205,1452.2800865173,1145.4000778193,1458.1001014696,1222.3001022338,1107.6400909423
PGo (36:5),-0.12539899603268442,7.376166895682888,1.5260164224687096,0.2167112946480291,0.9999898852101796,772.5223 -> 583.5223,PG,1176.2000770568,1044.9000663759,1336.5200920105,1265.1400871279,1121.4600868225,1114.0200729369,1152.5400733947,1025.54006958,1127.5200881956,1047.0800666808
PGo (38:0),0.018208340107996473,7.307934713421893,0.03203753119962338,0.8579453100500776,0.9999898852101796,810.6318 -> 621.6318,PG,1130.0000801087,1021.0600738524,1102.7800712585,1106.5600776672,1069.2000885008,1076.7600822447,1126.5200805665,1134.3200798035,1115.44008255,1096.4400825499
PGo (38:1),0.11363130340925749,7.364045079561305,1.2522812067716873,0.2631172260251095,0.9999898852101796,808.6162 -> 619.6162,PG,1067.1200828553,1056.8600730896,1084.1800689698,1197.6200752257,1092.4200859069,1253.2800903318,1123.7200775149,1288.2800903314,1110.2200736999,1080.5800743104
PGo (38:2),-0.07759405119838243,7.388201098491378,0.5852003850223655,0.4442811248410976,0.9999898852101796,806.6005 -> 617.6005,PG,1317.8600921621,1125.3000793456,1228.8600883481,1146.9800834659,1162.1200866699,1132.3600730896,1139.3000831603,1124.4000740049,1072.4800720214,1131.0400810247
PGo (38:3),0.07549179581984465,7.336291677886251,0.5514622528168074,0.4577208332502744,0.9999898852101796,804.5849 -> 615.5849,PG,1090.5000801086,1044.5600738525,1168.8200759891,1040.5600700377,1058.6800689699,1214.3000793457,1166.7400817869,1129.8800773619,1165.3800773622,1067.6800727844
PGo (38:4),0.013543301363734876,7.563623131446639,0.018014418554043843,0.8932303487870392,0.9999898852101796,802.5692 -> 613.5692,PG,1352.0601005554,1407.8601036078,1179.6000785829,1357.8601036065,1408.1801109304,1493.8401031494,1092.7800712586,1347.0601005563,1163.6200866701,1103.1600837709
PGo (38:5),-0.027992034288920435,7.360599770252362,0.07601031923021173,0.782778733520708,0.9999898852101796,800.5536 -> 611.5536,PG,1148.4200897216,1162.9200935358,1157.9600791934,1156.8400917054,1178.2200889591,1064.2600708006,1188.5600814819,1098.8000755309,1094.08008194,1125.4400863647
PGo (38:6),0.014999310514225178,7.387471888820276,0.021846322525216497,0.8824966512395959,0.9999898852101796,798.5379 -> 609.5379,PG,1162.9800834656,1138.4400787352,1164.9600791931,1142.7000808716,1183.3000793458,1167.2800865176,1167.1800842288,1132.1000862119,1185.680088043,1125.9600868221
PGo (40:0),0.07010657418187302,7.40859652223547,0.47824331842785117,0.48921910046306255,0.9999898852101796,838.6631 -> 649.6631,PG,1148.1600913996,1148.9000778192,1187.3600883482,1153.120071411,1065.8400726319,1297.3600807187,1080.0400733948,1415.220092773,1098.9000854493,1055.4200744629
PGo (40:1),0.052390681127557195,7.303508555719463,0.26521550471253574,0.6065594620380191,0.9999898852101796,836.6475 -> 647.6475,PG,1088.2400703427,1040.3600730894,1141.3400726321,1038.4600715637,1065.000076294,1060.2600746155,1125.1200790402,1207.9600868228,1083.8600730897,1065.1200790405
PGo (40:2),-0.16743515574268433,7.35301166327223,2.7160218288294122,0.09934533558007803,0.9999898852101796,834.6318 -> 645.6318,PG,1151.7200775146,1083.8200836181,1188.5200767518,1390.7000808724,1054.1200675964,1051.1800689698,1072.9400787354,1100.5600700378,1103.4600677491,1077.300075531
PGo (40:4),-0.058770729889454414,7.343255507186965,0.334678506135379,0.5629171143913217,0.9999898852101796,830.6005 -> 641.6005,PG,1225.440086365,1134.5600776672,1205.4000892644,1053.0800704957,1131.1200828551,1105.5800819396,1087.0000686647,1102.9400749205,1083.3000717164,1038.3800697327
PGo (40:5),0.014329292587937402,7.298864668404449,0.019827637598479553,0.8880195337768649,0.9999898852101796,828.5849 -> 639.5849,PG,1069.5600852966,1074.5200729371,1139.3600807192,1049.4800758362,1082.8000831601,1103.2400779724,1080.6400756836,1102.2600746155,1118.8600807188,1074.0800743103
PGo (40:6),0.030442054073717355,7.436924090674258,0.09027094843756833,0.7638329830134082,0.9999898852101796,826.5692 -> 637.5692,PG,1236.5200881956,1180.1400756836,1218.8200721745,1121.4000816345,1083.1400718687,1349.0400810246,1277.8000984194,1139.940071106,1201.9000816345,1035.7800750732
PGo (40:9),0.08000999971506188,7.513278508720694,0.6271035175987594,0.42841975737169896,0.9999898852101796,832.6162 -> 643.6162,PG,1335.3400993351,1220.1600875857,1254.8600997929,1207.7600860597,1213.720081329,1412.3000946052,1267.3200912473,1400.540088653,1082.2800750731,1164.9600753787
