lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank
C18:2,0.06111115696465662,11.65244920716982,0.5273722641430822,0.4677137140563163,0.9989215810569301,279.3 -> 279.3,FFA,27215.4617996216,26483.6419601476,21619.7214012152,22718.1215896638,27775.6819381697,29279.842140199198,22420.8215332034,22855.3216743398,29753.9420967141
C18:3,-0.06780516357732419,10.850207314678268,0.6464279789580045,0.4213926726938382,0.9989215810569301,277.3 -> 277.3,FFA,14004.2809753434,15039.4010734552,15353.6210975663,14592.040988919,14752.3810501086,14422.0810546866,13503.2209358201,13619.0209579484,16670.0411415125
C18:4,0.03152672971702954,11.337701064495505,0.14016935395496866,0.708112709578934,0.9989215810569301,275.3 -> 275.3,FFA,20890.8814086898,19489.7613487219,19849.741325381,19798.4013748165,18941.6413421626,20524.081394199,21580.5015144292,20764.3014488223,23143.1816329946
C19:0,0.1012913997966964,13.502058808383739,1.4549115001990813,0.22774149288218173,0.9989215810569301,297.3 -> 297.3,FFA,74678.805267322,73980.665206907,107084.767410245,107762.727569565,79283.745742777,97311.467300402,113238.66848756,100190.907165549,76482.385757455
C20:3,0.06086742435685793,12.217589090372195,0.5242964272294381,0.46901468048096234,0.9989215810569301,305.3 -> 305.3,FFA,39443.202911378,40323.082954409,37510.0624008216,37204.7225112926,36666.402679448,41702.8630065917,44904.2633972108,37917.7825279281,25357.7617492652
C20:4,-0.028035048785273763,11.22975146276332,0.11077499679982528,0.7392635323000992,0.9989215810569301,303.3 -> 303.3,FFA,19399.2414474485,19195.3414192152,18824.4212036132,18078.0213012717,18494.5612640396,19758.9613265973,18337.9612426748,17480.6012573271,22087.481624603
C20:5,-0.04567456855473274,11.62278555533932,0.2944876154030931,0.5873590087616264,0.9989215810569301,301.3 -> 301.3,FFA,25410.561767573,23380.3415298422,24163.8817367559,22336.7015151976,24064.4816818259,22077.8215637166,22129.4215660128,24064.5617218021,37488.1226959287
C22:0,0.0881300015418955,12.981757094502525,1.1005625602890845,0.29414267899136476,0.9989215810569301,339.3 -> 339.3,FFA,52966.703887941,50737.243446346,60938.264427186,77403.12557983,52189.843597415,71670.244987508,63480.724609383,69888.225036619,78538.285400361
C22:4,-0.019446948262318377,12.234544446165646,0.05351410446873217,0.8170575428070325,0.9989215810569301,331.3 -> 331.3,FFA,35364.082565304,40865.542854306,37400.922676082,38622.662918089,34163.142333985,36740.022659301,39140.942733763,40116.622772215,42073.4428787225
C22:5,-0.019495658122540494,11.556982387355507,0.0536342374906138,0.8168559563624848,0.9989215810569301,329.3 -> 329.3,FFA,22440.7814865113,23525.3216629108,20993.9615173322,22006.8215560966,21259.6014480571,22357.521522522,23059.9416809113,21117.1214675898,38282.7427177384
C22:6,0.04228376561139989,11.97585655045195,0.252749100064662,0.6151459691936358,0.9989215810569301,327.3 -> 327.3,FFA,27532.3019828752,29278.6419448877,29402.1620903017,33628.902465817,25539.0817909211,30374.4220848103,36033.982627868,31461.642250052,44401.543258679
C24:0,0.07268771550961282,12.428305482761631,0.7479427565870083,0.387128348849111,0.9989215810569301,367.3 -> 367.3,FFA,42812.222946162,40828.062866212,42612.122947687,43660.943252563004,40294.342803954,53329.063537601,42732.623023989,42379.343040467,45445.903244019
C24:1,0.10772623963755194,11.521923460501021,1.6372371707663662,0.20070496114075836,0.9989215810569301,365.3 -> 365.3,FFA,19509.9613456692,21902.8415031486,21176.4015083347,22550.1815757735,20199.3014678951,24200.421821593,24173.6216812117,23157.5417442309,33112.7423858743
C24:5,0.08260181600149574,11.892730907179432,0.9642364314426235,0.3261218149636062,0.9989215810569301,353.3 -> 353.3,FFA,27935.941909791,26576.0019340474,28557.841926576,30034.3622512825,26268.7616958641,33711.342414853,29117.3221054086,30666.8621292055,38739.5427322377
C24:6,-0.023800876005094656,11.65519152342544,0.07997422101439611,0.7773323486983131,0.9989215810569301,355.3 -> 355.3,FFA,24959.641876224,24546.0218276923,22555.9815750115,23668.8016014121,24458.2017211967,23646.4417343123,22026.1415519725,24042.4217376755,40280.423034667
C26:1,0.07409806210354493,11.692673731261289,0.7752698879469389,0.378591691418945,0.9989215810569301,393.3 -> 393.3,FFA,21306.2415122964,24516.0616531342,23636.6616783088,27336.9619598368,21551.9815368667,26545.5218505854,28173.8419036858,25618.4817810088,37671.2427062981
C28:0,-0.0427835371113945,11.399843255415206,0.25814634170993855,0.6113965122820397,0.9989215810569301,423.4 -> 423.4,FFA,21630.7815361067,21974.0015754735,19041.4413566583,20124.7813339254,18346.1014213556,21276.3616027839,20770.8614501963,19960.9414367691,29842.1020278913
C30:0,0.02020887924018014,10.780356330195195,0.05734341042113922,0.8107451557086678,0.9989215810569301,451.4 -> 451.4,FFA,13064.4609794651,12965.0208930988,11944.4208221425,12058.7208595288,12206.1008377063,13755.1810188295,12700.7808761644,12089.9008674625,24660.2018051159
C32:0,0.03820880061111054,10.922484779266634,0.20514015007592334,0.6506034681452791,0.9989215810569301,479.4 -> 479.4,FFA,13037.9609260566,14402.9610290526,12163.7808647153,13659.8810157759,12385.6208572367,15006.8810272192,13931.0810089075,13368.4809150747,30377.8419952309
C34:0,-0.11497078436700287,10.678540987666196,1.854150001289511,0.1733014950921345,0.9989215810569301,507.5 -> 507.5,FFA,12487.0409507734,13338.7010040271,12026.0809135439,11467.5007476779,11804.8408470196,11873.9208106999,10597.2007751456,11268.4407653824,22061.521484376
Cer(d14:1(4E)/20:0(2OH)),0.11335184445814894,8.558400371820836,1.7403240858291582,0.1870977681659282,0.9989215810569301,554.5 -> 208.3,cer,2566.620159149,2537.8001747127,3426.5802459704,3165.2202377323,3636.380249024,2757.5201911926,2885.8802146918,3376.140247345,2600.3401832579
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.04845891619163336,8.3078489542062,0.31515591194180415,0.5745334115416825,0.9989215810569301,552.5 -> 208.3,cer,2384.6001853942,2400.8001670836,2524.0601730349,2623.2801895137,2715.0001831057,2464.3201789856,2531.5001907347,2564.6401786802,2439.9401741026
Cer(d14:1(4E)/22:0(2OH)),-0.09403719417724576,8.305243944270611,1.1861902625049043,0.27609937461400774,0.9989215810569301,582.5 -> 208.3,cer,2496.5601768493,2590.3401832576,2657.1601791382,2619.7401924133,2470.1201820379,2493.6201705931,2375.9201698303,2372.6801605223,2528.8201828002
Cer(d14:1(4E)/22:1(13Z)(2OH)),0.010081978810765745,8.318097282035854,0.01364154361773029,0.9070209061782586,0.9989215810569301,580.5 -> 208.3,cer,2458.1001777648,2465.7601737976,2660.1001777646,2471.2401771542,2559.1001777646,2523.4601783753,2543.6001739501,2502.4801826469,2621.020195007
Cer(d14:1(4E)/24:0(2OH)),0.10895175075563383,8.551031047533236,1.6074999904366774,0.2048435827378071,0.9989215810569301,610.6 -> 208.3,cer,2744.4001884466,2826.5602264406,3292.7002487187,2794.8001976002,3443.4802589425,3104.7002143861,2681.2401885987,3343.300247194,2583.7401809689
Cer(d14:1(4E)/26:0(2OH)),0.047260199449715316,8.281141149701522,0.29937949990046786,0.5842716802931078,0.9989215810569301,638.6 -> 208.3,cer,2428.6001777646,2399.5401763917,2452.3201828001,2434.3801650998,2491.0401878355,2518.4801864622,2555.1401672367,2476.5601692203,2473.8401756286
"Cer(d14:2(4E,6E)/16:0)",0.034255402199762926,8.734148322810972,0.15985326593040128,0.6892916471653052,0.9989215810569301,480.4 -> 206.3,cer,3268.8202438361,2869.3202018733,4043.6602973937,3456.8002738951,3380.4202384958,3949.3403320317,3110.600231169,3529.2602424613,2837.5401878363
"Cer(d14:2(4E,6E)/18:0(2OH))",-0.033502338625899006,8.248620279011107,0.15023554053884058,0.6983103689047139,0.9989215810569301,524.5 -> 206.3,cer,2488.880161285,2427.9401702881,2337.1801757811,2490.2601623536,2382.080173492,2343.4001579282,2454.0601882934,2344.1201667786,2465.0001945493
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.0029854452587475774,8.315321564555143,0.0011958727265329872,0.9724135390362068,0.9989215810569301,522.5 -> 206.3,cer,2578.1201820375,2459.8401756285,2468.020175934,2528.9801902771,2562.9001808168,2618.4001770012,2460.6201744078,2417.9001655578,2665.1201858519
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.04341262684478723,8.269310775241385,0.2525144895646307,0.6153100868187793,0.9989215810569301,506.5 -> 206.3,cer,2457.28017044,2482.0601768489,2476.46018219,2536.4801712032,2389.7401733395,2372.1801605225,2474.3201599119,2422.9801712035,2436.8401756285
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",0.03714487545107509,8.274538626838998,0.18486956870359816,0.6672213826235605,0.9989215810569301,550.5 -> 206.3,cer,2388.9801635741,2467.7801856994,2470.040172577,2356.4401512147,2475.0601768495,2395.9001731872,2430.1801795955,2633.820186615,2506.5401687628
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.054787639447642277,8.274975985353217,0.40229027898543945,0.5259088255807904,0.9989215810569301,534.5 -> 206.3,cer,2533.9201812743,2477.4601898193,2580.7801856995,2452.780193329,2400.6201667784,2392.1401748655,2394.1401596065,2484.8201751706,2417.8201560977
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",0.02749529580677348,8.294228136510167,0.10137923486558276,0.7501807344900432,0.9989215810569301,578.5 -> 206.3,cer,2362.7801818848,2477.4601707457,2551.5001716613,2465.4201774595,2505.4601783752,2515.9201660156,2611.3601722715,2417.5201606751,2526.1601791382
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.010970505251900176,8.283961067583654,0.016137062765774646,0.8989152777835864,0.9989215810569301,608.6 -> 206.3,cer,2543.0601692199,2347.3801612859,2569.1201858513,2502.9401817323,2498.4601783749,2411.7801628114,2463.9201736442,2515.6601753231,2420.7401580809
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",0.047425918855945416,8.253166128189683,0.30110352558171266,0.5831914350532342,0.9989215810569301,606.5 -> 234.3,cer,2347.7201576233,2408.4601669311,2371.3201675415,2375.0201606753,2387.0201759339,2556.7801666262,2470.1801567075,2408.0601844787,2476.860160827
"Cer(d16:2(4E,6E)/24:0(2OH))",0.008610759085100176,8.271962700589253,0.009935350205326099,0.9206013747311219,0.9989215810569301,636.6 -> 234.3,cer,2349.2001686095,2416.7201728818,2441.6401710509,2580.0001792906,2377.8801727294,2382.7201614383,2508.560180664,2577.0401878358,2452.9001693725
Cer(d18:0/14:0),-0.004007119078742786,8.286012105563069,0.0021510409881413395,0.9630079219054092,0.9989215810569301,512.5 -> 266.4,cer,2384.1801567084,2387.8201828,2630.5401916504,2379.8001708983,2468.080173493,2314.8401641847,2571.0601615903,2404.8001747128,2756.7802124022
Cer(d18:0/16:0(2OH)),0.059391907140751585,8.461054719560039,0.47612463761877954,0.4901829602480927,0.9989215810569301,556.5 -> 266.4,cer,2713.380199432,2501.5401878359,3020.1802253725,2805.4202079781,3176.1002120964,3126.3002128595,2576.6801910402,2633.7201957706,2638.1201858518
Cer(d18:0/16:0),0.10436504384208332,8.58297767890735,1.475820026839294,0.2244296648059066,0.9989215810569301,540.5 -> 266.4,cer,3094.9602279663,3036.0202217103,2761.3601837159,2916.5402183537,2650.8401870727,3295.9202232359,3984.3602752694,2772.1202087403,2905.2001876832
Cer(d18:0/18:0(2OH)),-0.004712285782545824,8.272493489053204,0.002975557756930536,0.9564980306147247,0.9989215810569301,584.6 -> 266.4,cer,2390.8001556395,2427.000164032,2517.7601814275,2497.9201774599,2410.020172119,2442.6201744077,2507.900188446,2443.0401725766,2459.5601882938
Cer(d18:0/18:0),0.08724698968340289,8.405282109050596,1.0255040776763735,0.31121697474936166,0.9989215810569301,568.6 -> 266.4,cer,2530.9601821898,2859.8201942442,2688.780170441,2468.200187683,2673.8601913449,2812.7001991273,3203.0402145394,2520.9401893611,2483.7001647949
Cer(d18:0/20:0),-0.007607586270932975,8.330048925134152,0.00776993139357407,0.9297596707893443,0.9989215810569301,596.6 -> 266.4,cer,2447.3801689146,2544.3601760863,2625.4802093502,2563.8601646423,2496.7401924127,2542.3401870722,2628.7801933286,2462.6801719666,2682.9001884464
Cer(d18:0/22:0(2OH)),-0.07168935446322791,8.316145207808672,0.6894045841275112,0.40636697757123386,0.9989215810569301,640.6 -> 266.4,cer,2451.3201713566,2749.1602020267,2596.900169372,2478.1201820373,2464.5401763913,2410.8801612852,2450.3801612854,2452.0001869201,2718.9802055364
Cer(d18:0/22:0),0.004534731881482183,8.37698054750186,0.00276693691385832,0.9580492770536768,0.9989215810569301,624.6 -> 266.4,cer,2671.5801963803,2618.300197601,2515.1201782225,2761.5402030946,2778.2201995857,2570.0801811211,2810.1401939391,2448.4001808164,2590.0601844786
Cer(d18:0/24:0),0.047666052225401746,8.351991701546433,0.30543817754800306,0.5804930870888811,0.9989215810569301,652.7 -> 266.4,cer,2511.4601745607,2626.3001937865,2546.5601730347,2561.3601913448,2545.4601745604,2581.4201698292,2904.5001907356,2561.7801742558,2515.3801918026
Cer(d18:0/26:0),-0.025645884838833937,8.28775711561417,0.0881566336691626,0.7665338256438133,0.9989215810569301,680.7 -> 266.4,cer,2398.1401634217,2474.7001724243,2562.6001853942,2517.3601760862002,2512.7401847837,2371.5201606749,2521.420162201,2375.4401779172,2596.6001853941
Cer(d18:0/h24:0),-0.02100953498420918,8.306876582829824,0.05921303335237649,0.8077441244554826,0.9989215810569301,668.7 -> 266.4,cer,2554.7201843265,2474.3801765436,2595.5001983639,2462.2601623527,2482.9201622008,2420.8201637266,2524.1601753237,2515.3601837154,2596.8601913452
Cer(d18:0/h26:0),0.03206344966655092,8.288845098021234,0.13787202867624337,0.7104057354217519,0.9989215810569301,696.7 -> 266.4,cer,2381.6401634217,2442.1801681519,2541.8601722718,2486.2601737978,2594.0801925653,2576.8201866151,2479.9601745603,2426.1201858525,2423.3201637265
Cer(d18:1/12:0),0.0020191536929720514,8.276777600747145,5.466000919698288e-4,0.9813475730025335,0.9989215810569301,482.5 -> 264.3,cer,2319.1601562501,2615.4201736446,2524.2201805115,2445.0201873783,2497.2201690673,2376.5201683041,2390.8401679993,2650.9401741032,2345.3401641844
Cer(d18:1/18:0),-0.11868953621122032,10.38376931109496,1.9747417315744968,0.15994545212878744,0.9989215810569301,566.6 -> 264.3,cer,10458.4407348643,12731.9409255978,13085.5808868369,10645.0806045559,7380.7205848701,9669.4606742853,18214.8011703406,8002.1805992124,5564.8003578211
Cer(d18:1/18:1(9Z)),-0.09556372585511225,9.234889925653256,1.2602684696070625,0.261600279076415,0.9989215810569301,564.5 -> 264.3,cer,5428.6603546156,6041.1204681394,4833.1803283699,4586.5403327935,3554.6402435307,4501.8003273019,6715.14052582,4778.8203392039,2702.7201995861
Cer(d18:1/2:0),-0.013698807420635048,8.246549804201935,0.02512345191020937,0.8740598332702157,0.9989215810569301,342.3 -> 264.3,cer,2427.9801673894,2381.4401779171,2504.6001701356,2396.2801628112,2425.2601737978,2410.5401611328,2374.6601676939,2410.3001670834,2372.2201805113
Cer(d18:1/20:0),-0.05368760538694179,8.875384397322525,0.3942780020679315,0.530059230308548,0.9989215810569301,594.6 -> 264.3,cer,3402.7002601622,3905.10029602,4064.1402969368,4268.000270842,3119.2202148438,3391.8602447503,5218.000324249,3349.9202461253,2884.9002037043
Cer(d18:1/22:0),-0.07921016076874725,8.810124372981578,0.8529748100768693,0.355712138391403,0.9989215810569301,622.6 -> 264.3,cer,3120.1602287278,3590.2602577211,3274.1402320871,3557.5602493283,2542.3201942441,3431.4602546684,3959.6602706927,2889.1601753235,5662.140430453
Cer(d18:1/24:0),0.11909740367417627,8.898586215865464,1.934333612991793,0.16428510464825766,0.9989215810569301,650.6 -> 264.3,cer,3070.6402244564,3606.4202651989,3765.3602638239,3239.420219421,3678.5602684028,3761.5202636714,4377.6603050233,3054.320209504,5523.0204009987
Cer(d18:1/26:0),0.06040096303833131,8.31756313666938,0.48948687671867863,0.48415628629476115,0.9989215810569301,678.7 -> 264.3,cer,2324.500171661,2551.1601867678,2601.7401809692,2369.7201614378,2531.180164337,2618.7001838684,2473.3001708984,2644.1401901246,2679.1002006531
Cer(d18:1/26:1(17Z)),0.07759573152131945,8.305151195843106,0.8077027265012937,0.3688003130845221,0.9989215810569301,676.7 -> 264.3,cer,2463.2801666262,2410.6401786805,2459.9001541141,2430.2601776122,2482.3601799013,2508.900177002,2723.3001899723,2591.3801841735,2532.0001831055
Cer(d18:2/14:0),0.019670861256099213,8.277942020792988,0.05187736143681221,0.819828141819989,0.9989215810569301,508.5 -> 262.4,cer,2364.2801742554,2537.4801788326,2577.6601715091,2362.380168915,2398.3201675411,2487.1601867673,2716.640182495,2378.0001754757,2364.3201675414
Cer(d18:2/18:1),0.017904796691720362,8.304338181950735,0.04302762411350369,0.8356732663558248,0.9989215810569301,562.5 -> 262.4,cer,2383.5801773072,2658.7201957702,2511.7401885983,2490.8801727299,2532.8401756282,2550.1801681507,2585.500190735,2503.140171051,2379.6601829526
Cer(d18:2/20:0),0.09425456372673445,8.400951068182895,1.1958142325477723,0.27415988617772025,0.9989215810569301,592.6 -> 262.4,cer,2527.8801765443,2577.2201919559,2680.5001831057,2568.6601905826,2595.4201965332,2919.9402046204,2779.4401969914,2759.6402053831,2744.7201919546
Cer(d18:2/20:1),0.04130478490229117,8.298088267775645,0.22890276182379177,0.6323386101912568,0.9989215810569301,590.6 -> 262.4,cer,2438.2001800537,2514.6601829528,2553.660182953,2395.2001686099,2492.0401878354,2523.9601745602,2783.3401908872,2394.5601768493,2403.0801620482
Cer(d18:2/22:0),0.027175895622631566,8.395681475372548,0.09938089121253757,0.7525738574444616,0.9989215810569301,620.6 -> 262.4,cer,2610.8001747138,2667.8001976011,2702.6601905823,2525.4201736449,2574.8601913452,2763.4801940914,2811.0202026373,2560.500183105,2848.3002090454
Cer(d20:0/26:0(2OH)),-0.05249150465781546,8.273893916699103,0.3693114341613939,0.5433798349148464,0.9989215810569301,724.7 -> 292.4,cer,2378.1201782225,2544.0201835629,2544.5801696775,2586.2601890564,2394.9201698306,2423.7001762388,2401.3001594541,2474.2401885989,2373.040161133
Cer(d20:0/26:0),0.03572153666015212,8.273114870095663,0.17096254728482957,0.6792577744943826,0.9989215810569301,708.7 -> 292.4,cer,2409.900161743,2463.8601722717,2422.3801574706,2380.2201766966,2410.5201644897,2530.3601760862002,2467.1401748656,2511.6001853942,2508.1201858522
Cer(t18:0/16:0(2OH)),0.07414384745855948,8.322058986257021,0.7374561353282503,0.3904769892010136,0.9989215810569301,572.5 -> 282.4,cer,2360.9001655576,2475.4601707458,2409.4201774597,2532.7601737973,2808.2401962273,2376.7601699824,2432.920173645,2677.5001869203,2788.5002059928
