lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,solvent_blank_media
1_2-Aminoadipic acid,-0.003743160534763708,7.9922402328610005,0.0010316758629833403,0.9743765840636772,0.9995488517464919,160.1 -> 116.1,NEG1,1223.640083313,1222.4000892639,1214.2600898742,1222.6600837704,1213.4600906373,1228.1400871276,1216.7800865172,1218.1800880431001,1220.1000862122,1228.2200927735,1232.8000793458,1224.9800834656
1_2-isopropylmalate; 2_2-Isopropylmalic acid,-0.0024251014092530193,7.992608464734978,4.330533938046721e-4,0.9833972724893311,0.9995488517464919,175.1 -> 115,NEG2,1398.9400901793,1399.0200920105,1393.7200965881,1395.4000968934,1384.0600852965,1395.6201019289,1397.2000999449,1391.6600990296,1390.5000877382,1401.9600944516,1400.7600975037,1397.6801033021
1_2-isopropylmalate; 2_2-Isopropylmalic acid,-0.0024251014092530193,7.992608464734978,4.330533938046721e-4,0.9833972724893311,0.9995488517464919,175.1 -> 115,NEG1,1225.6600799563,1223.0600776673,1215.0000839234,1221.7600784304,1212.4400787353,1231.9200820921,1219.6800765991,1217.2600860597,1217.8200874331,1231.8200912474,1227.5400886535,1224.6000862121
1_2-Isopropylmalic acid,-0.00701602269185987,7.989488684913855,0.003624226625096774,0.9519951112166064,0.9995488517464919,175.1 -> 150,NEG1,1223.7000923155,1219.7000885008,1215.4000740053,1222.0800895692,1213.3000907894,1221.5000839232,1217.0400810242,1217.620075226,1216.7000846861,1222.4000854492,1225.4400901793,1221.0400886534
1_3-Indoleacetic Acid,-0.010166763202451246,8.185074767219604,0.007659063655559392,0.9302613072170187,0.9995488517464919,174.1 -> 130,NEG2,1399.5400962828,1408.0801010132,1393.6201019287,1398.7800979613,1390.7000999452,1395.5000915527,1397.4400901796,1389.9600982669,1391.1600914004,1402.6800994872,1398.0800971987,1404.260093689
1_4-Hydroxy-L-proline,-0.008226837819649658,8.18341347110044,0.005014753070964592,0.9435450562029161,0.9995488517464919,130.1 -> 98.3,NEG2,1403.3001098629,1397.2400932312,1393.7201004025,1396.1601066587,1385.8001098632,1395.5600967406,1396.4001045226,1389.5200958252,1391.8001060484,1398.3400917054,1400.0400924681,1399.1400947571
1_5'-CMP,-0.008221710028193226,7.992271854361914,0.004977275113402631,0.9437560598923942,0.9995488517464919,322 -> 97,NEG1,1227.2601013182,1219.0400810242,1220.120098114,1224.8200798035,1215.0600967409,1226.6000976561,1217.0000839233,1215.9400863646,1222.0000877382,1220.7400779723,1232.3000793458,1229.0200920103
1_6-Hydroxynicotinic acid,-0.015674923583880403,8.187403715098743,0.018207283757483095,0.892663766032649,0.9995488517464919,138 -> 94,NEG2,1401.0400924687,1403.2001113889,1400.1001052854,1400.5200958255,1408.5600967406,1398.2600936889,1396.2800903321,1387.4400978088,1393.38010025,1397.1600914001,1404.6000900268,1395.9400978089
1_Acetyl CoA,-0.006759387963765449,7.990530557969121,0.003364059127044877,0.9537482225191481,0.9995488517464919,850.1 -> 419,NEG1,1225.1800880432,1219.5600891112001,1216.9400863647,1222.8000831603,1213.4800872806,1221.9200897216,1217.2200889584,1216.5200881956,1218.0000953673,1226.5000839234,1226.5000839231,1221.8800849912
1_Acetylcarnitine,-0.08485301783646107,8.498071266223398,0.5380730494140642,0.4632324161560004,0.9995488517464919,204.1 -> 145.1,POS2,1629.320102692,1809.4801101685,1755.0201301581,2029.5401496888,1698.2001037593,1470.4001083372,1733.1401138299,1626.3001098632,1820.3601379392,1803.3401260376,1721.9201087948,1318.1000976557
1_Aconitic acid,-0.008474952039447547,7.999860950217161,0.005290208412071833,0.9420179362180406,0.9995488517464919,173 -> 129,NEG1,1225.9400825503,1224.4400901793,1227.4600982665,1233.0000915528,1233.1600914,1229.1000900266,1230.0200881958,1222.5600929262,1234.9800872805,1221.9800796507,1229.2800750732,1224.6200904846
1_Adenine,-0.0068861893874945035,7.995780097521437,0.00349213298306162,0.9528770209533782,0.9995488517464919,134 -> 106.9,NEG1,1226.5600776671,1230.5400886535,1217.3600769041,1235.4201011653,1212.0000839234,1224.740093231,1220.520084381,1229.3800811766,1220.6000862119,1228.3200874328,1228.1800842282,1225.4000930784
1_adipic acid,0.003246292870147853,8.21298719991957,7.815566855316897e-4,0.9776969768744751,0.9995488517464919,145.1 -> 101.1,NEG2,1417.8801040648,1420.3001022338,1416.7400932314,1429.4401016235,1413.0601043702,1450.2401046752,1424.6800994872,1425.2000999448,1420.56010437,1428.4600982667,1419.8600997925,1400.6600990293
1_ADP,-0.007245025326513214,7.98891969525294,0.0038645937552045373,0.9504307521828609,0.9995488517464919,426 -> 158.9,NEG1,1223.5600776672,1218.9600753784,1215.6000938416,1221.3800849914,1212.5400772093,1220.3400840758,1215.8000907898,1215.7400932312,1215.4200820922,1224.8800888062,1225.3800811767,1221.0800857541
1_ADP-Glu,-0.007836425687289995,8.040143805662147,0.004529148475743372,0.9463437139296391,0.9995488517464919,588.1 -> 346.1,NEG1,1267.8800926205,1264.0000877382,1260.1800880433,1265.7400894164,1254.8200912476,1264.880092621,1260.8600845336,1259.0400848386,1260.0000877379,1265.3800888061,1272.2400894167,1265.9000968933
1_ADP-Rib,-0.006480376377473783,7.990749032270471,0.0030920854018744864,0.9556552679325419,0.9995488517464919,558.1 -> 366.1,NEG1,1223.9600906371,1219.1401023863,1215.680091858,1223.2200851441,1216.0200843811,1226.3800926206,1219.3000869749,1216.4800987243,1215.6000823974,1223.5200881955,1227.3200836179,1224.6400947569
1_Alanine,-0.005639222961320906,7.990694558994519,0.002341480231469968,0.9614063500250201,0.9995488517464919,88 -> 42,NEG1,1223.820075989,1219.7600936889,1216.7200813294,1224.2800788878,1211.8600921631,1222.0200920103,1217.4400787353,1221.9400939938,1218.2200889585,1223.7400894164,1226.3600883482,1224.780078888
1_Allantoin,-0.007800890207690719,7.987761223677328,0.004480144668370038,0.9466343389281269,0.9995488517464919,157 -> 114,NEG1,1221.3600921631,1219.1000823973,1212.3600845333,1221.5800743101,1213.160079956,1220.0400848387,1214.6200866696,1213.9000892637,1215.280090332,1221.4800834656,1225.9600791931,1219.1400833126
1_Anthranilic acid,-0.003470851524516001,7.9918985981370065,8.870501235478667e-4,0.9762398083793594,0.9995488517464919,136 -> 92.1,NEG1,1230.7200851441,1221.5400924683,1213.9600753785,1221.0000877378,1211.3200912475,1222.2400817872,1220.0200920106,1219.4600791931,1221.0000953673,1232.0600929262,1224.0000915525,1223.1200752257
1_Arginine,-0.007915935172699118,8.181381658694301,0.004642580338898569,0.9456769884565078,0.9995488517464919,173.1 -> 156.1,NEG2,1395.7201080322,1394.4600982665,1392.480102539,1394.4400978086,1387.9401092527,1394.8201065063,1394.2801017762,1386.7400932314,1389.1400947572,1396.8801002504,1399.4400901794,1398.0401000978
1_Argininosuccinic acid,-0.005805651036639193,8.989917088397497,0.002545429536112122,0.9597619998421231,0.9995488517464919,289.1 -> 271.1,NEG1,2447.6401710513,2439.4601707456,2436.0001754766,2442.6401748655,2431.1001853939,2450.6401824948,2435.2401733397,2439.7001686096,2433.5001602174,2450.1601715088,2453.6601829526,2444.6201820374
1_Asparagine,-0.007509290428439643,8.18254076674384,0.004178013257511395,0.9484625842457843,0.9995488517464919,131 -> 114,NEG2,1404.8800964354,1395.2401008607,1392.7001152038,1393.7801055905,1383.540092468,1395.1000976563,1391.9800910948,1388.0000915528,1397.2601089478,1396.800098419,1399.3801116945,1396.3600997923
1_Atenolol,-0.008366810636319414,8.182419993969683,0.005186693244567192,0.942587025520971,0.9995488517464919,265.2 -> 150.1,NEG2,1399.7000999448,1397.2001037597,1392.2200927734,1396.7000923157,1386.0200958252,1393.8401031495,1395.3800888063,1388.4001045228,1391.3001022339,1397.6200942992,1398.9600982667,1397.0601005551
1_ATP,-0.00732362045093751,7.988753081982993,0.00394887800713465,0.9498938347891216,0.9995488517464919,506 -> 408,NEG1,1224.0600929259,1219.6400871276,1215.3000793458,1221.8800849914,1210.780078888,1221.3800926205,1216.3600959775,1215.8800849914,1215.4800758362,1222.3600845337,1224.8800811765,1222.180080414
1_Bilirubin,-0.026778152373109373,8.191886019201084,0.05314514354977071,0.8176781638043159,0.9995488517464919,583.3 -> 285.1,NEG2,1445.4201049803,1442.1000976562,1392.3200912476,1401.4800949095,1385.3600883484,1395.70009613,1394.640094757,1388.2001113889,1395.9400863651,1398.0200958247,1398.3200874327,1397.4601058958
1_Caffeine,-0.006699041363206221,8.182597270808557,0.0033250898388132305,0.9540165948170692,0.9995488517464919,193.1 -> 178,NEG2,1405.640090942,1396.0800971985,1390.5200996399,1394.6800994872,1383.5000991819,1393.2401084898,1398.8200950623,1394.1400985716,1390.9400978087,1396.06010437,1395.4800910948,1396.7001037596
1_cAMP,-0.00460673048711329,7.990383321124424,0.0015625404060094772,0.968468647394361,0.9995488517464919,328 -> 134,NEG1,1222.8800811765,1219.1200981137,1215.3400840759,1222.3400764466,1212.7800903321,1222.2000808718,1217.0600814818,1220.4000892638,1220.880088806,1223.2200889586,1227.0800857542,1222.7400894165
1_Caprylic acid,0.0099940583771783,8.265629442275445,0.007418645107912347,0.9313618379876132,0.9995488517464919,145.1 -> 89.1,POS2,1393.4200897223,1262.240081787,1498.4401016229,1773.7801208497,1411.7800865176,1631.9201126105,1416.9000930789,1336.3200950627,1636.8801155093,1401.9201011655,1491.9801101685,1184.7400856017
1_Carotene,-0.009152279840048988,8.27858528773252,0.006222742511442725,0.9371246020788001,0.9995488517464919,536.4 -> 445.4,POS2,1398.7000923155,1412.8000984192,1462.7001075747,1601.3201217652,1546.2601013176,1389.1600990297,1601.6201057436,1347.6001052858,1700.7401123046,1369.2600898733,1568.7801017763,1314.5200920102
1_CDP,-0.007331727509912349,7.988645814057677,0.003957588044862424,0.9498386784380839,0.9995488517464919,402 -> 158.9,NEG1,1222.9400863646,1218.9600830078,1214.4400787355,1221.5400886535,1212.6600837707,1220.4200897215,1216.5600852967,1215.4800758362,1216.8000869749,1221.0200881957,1226.2200851441,1222.9600791929
1_Cholesterol,-0.09295283528168724,8.551150976162054,0.6462990817364669,0.42143897036470657,0.9995488517464919,369.4 -> 161.1,POS2,1682.9801216128,1699.020126343,1983.5001373296,2030.7801437372,1794.6201362616,1715.160114288,1508.3601150517,1784.5801124575,1850.5001258853,1803.5601310725,1966.0401344312,1422.2601051329
1_Citalopram,-0.031429373193755154,8.345450676056004,0.07350358190468165,0.7863022466135409,0.9995488517464919,325.2 -> 262.1,POS2,1463.9801025392,1441.9001045227,1503.720111847,1647.5801124569,1732.8201217646,1512.4401054388,1461.0801010127,1550.5601196287,1512.9400978086,1621.0801162716,1733.5601234434,1292.000091553
1_Citric acid; 1_Isocitrate,-0.00556327380655943,9.183243522270505,0.0023448992425727094,0.9613782052319175,0.9995488517464919,191 -> 111,NEG2,2802.9601936337,2794.4001998901,2784.9402046199,2790.9601974486,2777.4601898194,2791.1601982117,2792.340198517,2784.5202026367,2797.5002098079,2801.8802108761,2796.2202033993,2797.980190277
1_Citrulline,-0.007751907946984061,8.184291793663254,0.004452510275498575,0.9467989334522321,0.9995488517464919,174.1 -> 131.1,NEG2,1401.6200981141,1396.8001022338,1393.3001098633,1398.3801078795,1386.420097351,1400.5400886535,1393.24010849,1387.3400878906,1392.0400924681,1401.0600967406,1406.6400909425,1397.3201026916
1_Creatine,-0.005783089073803961,7.989388405446879,0.002462354061284311,0.9604235250112104,0.9995488517464919,130.1 -> 112,NEG1,1223.4000892637,1218.7200813293,1215.5800895688,1221.6200904845,1211.4800872803,1220.0200881957,1218.120071411,1217.2400856019,1216.1800956722,1225.5400886534,1226.0600891113,1221.1600837706
1_Creatinine,-0.0068685404606721925,8.183295832824387,0.003495479185729518,0.9528544757451571,0.9995488517464919,112.1 -> 68,NEG2,1400.880088806,1398.2401008606,1390.9600906372,1395.1001129151,1385.5401000975,1396.4000930785,1393.9600944522,1393.4601020811,1391.1400947572,1397.7600936891,1403.2601051329,1400.4201087949
1_CTP,-0.006469521978047128,7.990328773929009,0.0030816643631986773,0.9557299801125331,0.9995488517464919,482 -> 159,NEG1,1223.9000740052,1220.3800964354,1215.9600677488,1222.1000823973,1212.7800827025,1222.3800849913,1217.1400947568,1216.3000946042,1217.1600875854,1225.5600776671,1229.0800857544,1223.4800834657
1_Cytidine,-0.011331353639044691,8.183715010457627,0.00951377829380777,0.9222986827846416,0.9995488517464919,242.1 -> 110,NEG2,1406.8001022341,1396.5400962831,1394.2800941466,1401.440105438,1386.9401092527,1395.6200942994,1392.3400878905,1387.9801025391,1390.400100708,1400.0601043699,1398.7400856019,1397.1600952147
1_D-(-)-Arabinose; 2_D-(+)-Xylose; 1_L-(+)-Arabinose; 1_Ribose; 1_Ribulose,0.005593022259918056,10.350355620331717,0.0023999897807411713,0.9609275118205985,0.9995488517464919,149 -> 71,NEG1,6303.1404647824,6216.4004516592,6192.1404609676,6293.2804336549,6184.8404426568,6314.0004348752,6277.5604515078,6241.8404426572,6322.7404479975,6313.220439911,6342.5404548637,6116.700435638
1_D-(+)-Xylose,-0.0020949952617717446,7.998232801490673,3.2325064339790155e-4,0.9856554686721493,0.9995488517464919,149 -> 77,NEG1,1226.62008667,1224.5600852967,1228.1400985718,1226.4000930783,1217.3600845338,1223.7800979612,1228.1400909425,1224.1400871273,1226.2200927734,1242.8800888063,1228.4000816346,1226.7400894166
1_D-Biotin,-0.007661526988994686,8.182227834724728,0.004349100692398411,0.9474194547038126,0.9995488517464919,243.1 -> 200.1,NEG2,1400.3400917052,1396.9800949095,1392.0401115414,1395.4000892637,1384.6400947569,1395.3400917052,1394.5601043701,1388.9800987244,1390.8200874328,1397.8400878906,1398.3400993347,1399.0800971987
1_D-Erythrose 4-phosphate,-0.006165001083986442,8.186146168254071,0.0028163695270663203,0.9576765499586534,0.9995488517464919,199 -> 97,NEG2,1405.4800987242,1397.0400924684,1397.3800926209,1398.2401008607,1387.5001029967,1402.1200904846,1398.9001045229,1395.4801063537,1396.8600883485,1397.6400947571,1400.400100708,1402.0801048279
1_D-Fructose 6-phosphate,-0.012242803755676913,9.192264252354256,0.011357478851590011,0.9151289509370137,0.9995488517464919,259 -> 97,NEG2,2831.5002098084,2819.9801902772,2816.0401725769,2804.7402114867,2793.9001922608,2800.6802024839,2801.3602027886,2797.4402046201,2798.3402023313,2820.3202018738,2822.5201988222,2850.8001899719
1_D-Galactose,-0.00806535469159775,7.992747268197644,0.004789955612151502,0.9448228571841898,0.9995488517464919,179.1 -> 91,NEG1,1223.9600868226,1223.4200897215,1226.1000938414,1221.7000808715,1215.58008194,1221.3600769044,1217.9200820923,1218.6400833129,1222.2400894164,1227.3400802613,1227.0200843808,1225.6200752258
1_D-Glucose; 1_D-(+)-Mannose; 1_D-Fructose,0.11097045925855936,10.107169581853212,0.9426768214598764,0.33159038115072187,0.9995488517464919,179.1 -> 89,NEG1,5035.0203666686,4904.9603347781,4861.1203384397,5066.4203758229,5284.4603538513,5529.1003952025,5039.6603546147,5067.0003662107,6152.5004005446,5519.200397491,5858.9403991692,3675.5802574157
1_D-Lactose,-0.007996487901890406,7.991273765464075,0.004708257123016944,0.9452946930136269,0.9995488517464919,341.1 -> 143,NEG1,1225.6200866699,1219.8000869748,1216.6600723267,1221.6800804138,1220.4600906371,1222.260093689,1218.0400772093,1219.4400825499,1216.9400787354,1224.44008255,1226.2000923157,1222.9200820924
1_D-Mannitol,0.02470106710617725,9.09348808827482,0.04616646744883535,0.8298734820847846,0.9995488517464919,181.1 -> 163.1,NEG1,2601.6601867672,2591.1601791382,2592.6601753233,2592.4601745605,2674.4201850889,2733.0601921078,2564.2801933286,2590.6801795959,2763.3001976013,2694.94020462,2464.0801696774,2445.8401756289
1_D-Ribulose 5-phosphate,-0.007158941951213215,8.183795709887942,0.003797419610752875,0.9508628957433274,0.9995488517464919,229 -> 139,NEG2,1400.7201004029,1398.7001037599,1392.7200927736,1396.8201026913,1387.260093689,1397.2400932313,1395.5800971986,1389.9200973512,1395.9001007079,1398.1600990294,1399.0000953671,1405.0600891114
1_D-Sorbitol,0.1255945134269738,8.29543707498903,1.17306661825726,0.2787720278600703,0.9995488517464919,181.1 -> 73,NEG1,1431.4800949095,1450.1001014709,1406.9000892639,1493.5401115415,1541.1001052858,1752.7001190186,1481.3801040649,1460.8601150513,1676.2001304625,1658.9801101685,1238.8000907898,1227.8200874329
1_D-Xylulose 5-phosphate,-0.011907946055458422,8.186798466928352,0.010507465691199105,0.9183551061626789,0.9995488517464919,229 -> 161,NEG2,1409.2200889589,1399.4401016236,1405.0201034546,1399.5000915527,1386.9801063536,1395.840106964,1396.7201042173,1390.5201148984,1394.0200996399,1400.6801033021,1406.0200996399,1412.6800994872
1_D(-)-hydroxy butyric acid,6.372371917504812e-4,8.292701052460647,3.01843821728931e-5,0.9956164191385865,0.9995488517464919,103 -> 59,NEG2,1535.340106964,1484.9201049805,1502.960105896,1504.4201011656,1473.9600982665,1565.000110626,1514.3201065063,1454.4001045227,1499.8401145935,1509.0401153562,1512.820110321,1399.9601020814
1_Dihydroxyacetone phosphate; 1_Glyceraldehyde 3-phosphate,-0.007783019634561057,9.187694670715413,0.004589735702000053,0.9459865664267906,0.9995488517464919,169 -> 97,NEG2,2812.0202026365,2802.9001960753,2795.260192871,2807.7201919551,2784.2202033996,2796.8401908877,2800.2201881405,2788.7401809691,2795.2801856995,2816.1202049254,2810.000198364,2808.6002120967
1_Diphenylamine,0.00923302449582488,8.227548056791164,0.006324830425251601,0.9366120230881844,0.9995488517464919,168.1 -> 166.1,NEG2,1417.2000923159,1441.2401123046,1418.9400978087,1421.1001014705,1451.440093994,1442.8601112362,1446.5401039124,1423.1001052857,1474.2000923158,1445.5000877382,1443.8801078795,1397.5800971984
1_DL-3,-0.007450525591370919,7.991608632342833,0.004087216639940661,0.9490248950763913,0.9995488517464919,183 -> 139,NEG1,1227.1600761413,1227.0400886534,1215.720096588,1221.12008667,1209.7200851438,1219.0800895691,1216.080078125,1219.7600975036,1216.90007782,1228.3800811768,1233.6600837708,1218.0400886535
