lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,blank_solvent
TAG(58:8)_FA 20:4,0.015255655615011807,6.974843278477662,0.02553976859514906,0.8730294340461165,0.9990118469723621,948.8 -> 627.8,TAG2,1070.4800758361,1043.9400634765,1031.5400733948,1049.4600715636,974.1200714109,1058.2000732421,1046.1000709533,1131.5400848392,979.5200767518,1000.9800682069,1033.0000724793,996.4200706481
TAG(58:9)_FA 16:0,-0.0037664293016727145,6.9941384398972595,0.0015578758702877726,0.968515722201154,0.9990118469723621,946.8 -> 673.8,TAG1,1059.7200775147,1029.6600837704,1090.2400703435,1056.1400680541,1012.660068512,1042.1000671385,1054.6600837706,1071.4200820921,982.5400657653,1073.6000671386,1097.9400711058,1007.2600746153
TAG(58:9)_FA 16:1,-0.020832590593957895,6.983340841056649,0.04763197978091549,0.8272362621083739,0.9990118469723621,946.8 -> 675.8,TAG1,1062.740070343,1045.8600769044,1060.8000755309,1005.2200698855,1069.0800743103,1044.9400672912,1080.1000823972,1039.640079498,1022.4000701905,971.5000686646,1083.5800743104,1114.700088501
TAG(58:9)_FA 18:0,0.08306459153107504,7.0085911891008434,0.757853128999946,0.38400121658448505,0.9990118469723621,946.8 -> 645.8,TAG1,1036.0000724793,1022.6400756835,994.0800781247,1041.3600730897,1016.5800666809,1071.7200775147,1031.0400657655,1108.3200836182,1176.0000801082,1017.6200675965,1172.5400848389,1021.660068512
TAG(58:9)_FA 18:1,-0.05908773523470654,7.026198385968519,0.38429093045463425,0.5353157022142002,0.9990118469723621,946.8 -> 647.8,TAG2,1187.1000709535,1056.480075836,1072.300075531,996.9000701905,1187.8000717163,1060.4800758359,1098.3000793455,991.140071869,1038.3800773622,1077.3600730899,1066.0000724792,1033.840080261
TAG(58:9)_FA 18:2,0.028167616202490694,7.021431703759031,0.08724890183093414,0.7677041819866491,0.9990118469723621,946.8 -> 649.8,TAG2,1006.4600677491,1007.8800773619,1101.3600807189,998.5000686645,1157.5600814819,1050.0000801087,1001.40007782,1215.240089417,1091.6200866698,1009.8800697327,1155.4200782776,1094.7400817875
TAG(58:9)_FA 20:0,0.005546918603086963,7.053983753927972,0.003390668351485715,0.9535658661974503,0.9990118469723621,946.8 -> 617.8,TAG2,1108.0800857547,1150.1200790407,1011.9600753781,1077.8200836181,1099.4600791934,1132.3600654602,1120.7200889584,1108.0800819393,1089.980075836,1008.4600753783,1156.0200843812,1046.7400779724
TAG(58:9)_FA 20:4,-0.061938527695424676,7.033983298788885,0.4223819385415446,0.5157508898848366,0.9990118469723621,946.8 -> 625.8,TAG2,1099.5800819398,1017.1200714112,1084.2000770569,1253.360095978,1068.0400695799,989.6800727845,1129.4400863649,1025.9000663757,996.4000701902,1138.2000846863,1088.520084381,1012.0200767518
TAG(60:0)_FA 16:0,0.07699638556581648,6.923196509175432,0.6482032414340513,0.4207558009796222,0.9990118469723621,992.9 -> 719.9,TAG1,988.3400573732,992.5600700378,969.0400695799,977.2400665283,936.8000602723,1125.8800735472,965.1400794982,1013.7000694275,1014.880065918,1002.280075073,1029.4800605774,994.1000671387
TAG(60:0)_FA 16:1,4.672938266210974e-4,6.910691228689387,2.384758636464479e-5,0.9961036267734988,0.9990118469723621,992.9 -> 721.9,TAG1,1013.6000633241,967.2000656128,974.8400688173,999.6400642396,972.2200813292,969.7200736998,1012.4800758358,956.9000587462,969.1600685121,1010.1000823974,1072.1000633241,998.6000785826
TAG(60:0)_FA 18:0,-0.0011867400251295102,6.9157078264375516,1.5397000972638963e-4,0.990099731216142,0.9990118469723621,992.9 -> 691.9,TAG1,961.5400772095,1012.9600639345,1015.7800636293,993.8600730897,1001.6400642395,1043.0800819396,947.3400611877,996.920074463,1009.6600685119,976.2800674438,998.5200729371,987.0600700377
TAG(60:0)_FA 18:1,-0.03443248503898503,6.973370546164867,0.13001979975129252,0.7184115107373757,0.9990118469723621,992.9 -> 693.9,TAG2,1056.4400787355,1093.1800842285,1022.4200630188,1017.400074005,1033.7800674438,1007.1800689698,1062.6000785831,1012.3600730893,987.4400749207,1019.8000831604,1092.260074616,991.060066223
TAG(60:0)_FA 18:2,0.021102713254853214,6.975669410037513,0.04884902608663455,0.8250782946768614,0.9990118469723621,992.9 -> 695.9,TAG2,981.6200714111,1041.5800704955,986.0800628662,1065.3000755307,1060.0400657653,1123.9600830072,970.5600662231,1086.240074158,1030.1000747681,993.2200660706,1085.2000808716,1119.9200744629
TAG(60:0)_FA 20:0,0.05525064926144243,7.15151542311057,0.33790538238275847,0.561040777346255,0.9990118469723621,992.9 -> 663.9,TAG2,1199.8200988772,1033.2200622558,1100.0400733948,1031.2400817872,1295.3800849921,1411.1001014702,1098.7800827025,1132.7400779725,1108.0200729369,1118.9400825498,1381.8400993338,1049.7400741575
TAG(60:0)_FA 20:4,0.029161973773771735,6.950281090027111,0.09314739739944933,0.7602133864902627,0.9990118469723621,992.9 -> 671.9,TAG2,995.3800773619,1027.0200691222,998.6000823974,995.0400695801,1021.9600753784,1002.8600730895,980.4800605772,1047.4000778199,1058.5400810241,1041.7200813293,1054.1800689697,1023.1800765991
TAG(60:1)_FA 16:0,-7.420048615106608e-4,7.032887790748589,6.06409842922595e-5,0.9937867505060652,0.9990118469723621,990.9 -> 717.9,TAG1,1197.6400871278,1066.6600761413,1022.4400749204,1048.6600799559,1090.7600746156,1149.7400817871,1040.960067749,1028.7000808716,1174.3800849919,1018.0400848388,1050.5600738524,1058.8400688172
TAG(60:1)_FA 16:1,-0.046218592581806134,6.993444977644068,0.23458185982998936,0.6281470653617138,0.9990118469723621,990.9 -> 719.9,TAG1,1054.6800727843,1097.9400825501,1078.7800788876,1125.3000869746,970.3600730898,1045.8400726318,1038.6000671386,971.1200675963,1058.5200691224,1034.9800682068,1086.940071106,1022.9800720213
TAG(60:1)_FA 18:0,0.04276557861843565,6.9790158870370105,0.20072649488462369,0.6541350782466144,0.9990118469723621,990.9 -> 689.9,TAG1,1097.240070343,1028.7000770567,993.160064697,991.8600769043,1021.080078125,1072.1800842285,1027.440071106,1018.1800575257,1143.880081177,1013.360069275,1043.8000679016,1053.0600738524
TAG(60:1)_FA 18:1,-0.04467196697588209,7.090816164826769,0.22031997739413678,0.6387962197541407,0.9990118469723621,990.9 -> 691.9,TAG2,1122.7800865174,1138.2800865172,1189.1400909421,1106.3400764464,1115.0200767518,1079.6400833129,1099.4800758363,1153.7600784303,1041.5800704954,1113.5400733947,1215.4800720215,1142.7400856018
TAG(60:1)_FA 18:2,0.0025369116983961267,7.038672060386739,7.081800205228916e-4,0.9787694796243835,0.9990118469723621,990.9 -> 693.9,TAG2,1106.4400825499,1072.0600776673,1095.1000785828,1031.3400764467,1053.9400711059,1092.0600738526,1089.8200721741,1075.6600799558,1066.7400779724,1033.1800804137,1219.3200836181,1048.6800765986
TAG(60:1)_FA 20:0,-0.0014671088682622485,7.076105223820283,2.3751851035402893e-4,0.987703780702418,0.9990118469723621,990.9 -> 661.9,TAG2,1071.4400749207,1100.7200698853,1142.980075836,1173.9800834656,1062.960067749,1067.6000785826,1162.6200790405,1038.8600769043,1081.5800704956,1183.5200729368,1157.7400779724,1042.3600692747
TAG(60:1)_FA 20:4,-0.011240145032492353,7.1592928794642,0.014019028401103029,0.9057491585646207,0.9990118469723621,990.9 -> 669.9,TAG2,1359.8600845336,1083.0400772096,1157.8000907894,1091.1400680542,1277.4800872802,1340.1801109312,1163.7400779727,1152.3600730899,1208.6600952149,1045.9200820922,1103.0600776673,1057.4000663757
TAG(60:10)_FA 16:0,-0.03635591234259106,6.9991321471451275,0.14519110861739015,0.7031739309109111,0.9990118469723621,972.9 -> 699.9,TAG1,1099.3000793458,1071.2800750732,1099.7000770566,1019.1000709533,1037.9000740053,1035.0200653077,1064.5800666809,1005.2400703428,1000.9400634766,1076.3800735473,1101.4000740053,1033.5200729368
TAG(60:10)_FA 16:1,0.03914103919789419,6.994811149185915,0.16835810497881054,0.681575153015591,0.9990118469723621,972.9 -> 701.9,TAG1,1046.9400863647,1085.5400772093,1001.5400657654,1022.1200714112,1057.3800697327,1071.0400772094,1000.1400718688,1109.4200859072,1022.1600761413,1143.5400924679,1015.9000740049,1007.9600677491
TAG(60:10)_FA 18:0,0.04204784940016835,6.973931045086649,0.1939476713680866,0.6596511152319167,0.9990118469723621,972.9 -> 671.9,TAG1,1018.2200660706,1021.9800682066,1025.1200828553,1023.9200744629,1013.7200736999,1076.9000778199,1052.9400749208,1036.2400703431,1069.2400665285,1009.0400695801,1062.2400703431,999.3400688172
TAG(60:10)_FA 18:1,0.028127116203912807,7.04307974250467,0.08714640235771065,0.7678367517844795,0.9990118469723621,972.9 -> 673.9,TAG2,1121.1400794984,1052.600074768,1068.3600807188,1085.1600837708,1053.960067749,1069.1800765989,1094.4200782775,1058.8400764465,1065.5200805665,1185.9600830078,1113.5000839233,1126.3000831607
TAG(60:10)_FA 18:2,-0.005998449318500884,7.053095998552847,0.0039652510623775505,0.9497902027141913,0.9990118469723621,972.9 -> 675.9,TAG2,1082.2200775146,1180.8400764468,1090.060081482,1096.6000671383,1022.5200653078,1082.880077362,1047.2400741577,1073.7400932311,1093.5800704955,1140.8800773619,1142.2000885009,1026.0200805664
TAG(60:10)_FA 20:0,0.045214006822080426,7.108802695029176,0.22612067626486088,0.6344153280230003,0.9990118469723621,972.9 -> 643.9,TAG2,1056.940071106,1105.080089569,1101.7600746154,1275.0000991826,1082.7600746156,1110.1800727845,1091.4200820922,1328.1801033015,1225.1400871278,1041.9200668333,1111.820072174,1118.8200836183
TAG(60:10)_FA 20:4,0.10286676248051667,7.086279398951659,1.168669944392092,0.279674699729584,0.9990118469723621,972.9 -> 651.9,TAG2,1105.5800666809,1096.3200798037,1044.8400726319,1063.5400733945,1113.6000785828,1105.3400764464,1121.8600807188,1125.9000740049,1403.8800964358,1056.4200706483,1098.0200691223,1134.2600746157
TAG(60:11)_FA 16:0,-0.046390560934666765,7.022367763990041,0.23675674862264273,0.6265584380268663,0.9990118469723621,970.9 -> 697.9,TAG1,1124.9600830077,1212.0600967403,1030.7000732423,1016.7600746155,1056.5800743104,1021.0400657652,1030.1000709536,1022.8200759886,1095.4400787352,1086.8800697327,1102.2000770569,1056.4800720215
TAG(60:11)_FA 16:1,-0.07794489676331103,6.981821673772076,0.6664004114754916,0.4143094094331561,0.9990118469723621,970.9 -> 699.9,TAG1,1021.5800743103,1078.8600807189,1035.3800773621,1020.4400711058,1163.9200897215,1031.4000701904,1016.2600746152,977.6400680543,1013.0400733947,992.2800636291,1121.0400772095,1034.1200752258
TAG(60:11)_FA 18:0,0.008243773677040532,7.149377130599899,0.007539292686217891,0.930807356152391,0.9990118469723621,970.9 -> 669.9,TAG1,1028.3400726319,1524.3801078798,1013.6200675965,1332.2400894166,1008.2000694276,1370.6601104734,1138.1600875849,1248.3400955189,1078.2000732417,1103.4600753785,1040.6400794982,1005.7200736998
TAG(60:11)_FA 18:1,-0.029061779289389557,7.088833819297672,0.0932779596372959,0.760050550908686,0.9990118469723621,970.9 -> 671.9,TAG2,1096.1600799561,1071.8000717164,1111.7000808714,1223.0800895692,1159.8400878907,1082.6800842286,1166.5400810242,1095.7600822448,1105.3800811766,1090.0000839232,1151.6800918579,1115.1000823976
TAG(60:11)_FA 18:2,0.08049086983660121,7.084181046427999,0.7156037718219168,0.39758974881700937,0.9990118469723621,970.9 -> 673.9,TAG2,1072.1000785826,1078.5000762938,1143.0200691216,1063.0800743103,1111.880077362,1100.9000701904,1111.5400810243,1093.7600898742,1118.3000793454,1342.1801071165,1077.8400840758,1067.6200790406
TAG(60:11)_FA 20:0,0.10622043676447285,7.129968690004769,1.2492435761311143,0.2636969993232673,0.9990118469723621,970.9 -> 641.9,TAG2,1094.6200752258,1131.4000892639,1037.9800834656,1100.6400794984,1220.5800819399,1089.260070801,1054.5400695799,1705.5801010138,1104.3600769047,1057.1800727845,1127.8400802611,1096.2400779722
TAG(60:12)_FA 16:0,0.01094734012394195,6.982392237827677,0.013154453564488966,0.9086885685359587,0.9990118469723621,968.9 -> 695.9,TAG1,1056.1600761414,1010.9000663758,1048.820072174,993.7200736999,1082.5800819395,1048.7800788877,1031.5200729369,1011.9000854492,1140.4600753786,988.2400627137,1064.520072937,1020.4000740051
TAG(60:12)_FA 16:1,0.03501296539684867,6.9782905402076345,0.13452342041431842,0.7137873454620258,0.9990118469723621,968.9 -> 697.9,TAG1,1026.4400634765,1002.6200752258,1061.8400650022,997.9600677488,1046.0400810241,1048.7200775149,1145.9600715634,1015.6000709532,1015.0600738526,1024.3800735471,1059.1200866701,1028.3400878904
TAG(60:12)_FA 18:0,-1.4980442316585494e-4,6.975605189349024,2.460678262872218e-6,0.9987483949701752,0.9990118469723621,968.9 -> 667.9,TAG1,1044.1600837704,1042.9200782777,1054.5400733948,1010.4600677489,998.3000793457,1075.9800720219,1022.2400779724,1023.0000686646,1005.9600753783,1012.7000694275,1133.3400764464,1060.5400772094
TAG(60:12)_FA 18:1,0.007924252988722224,7.160469529955668,0.006966792050281612,0.9334799684974959,0.9990118469723621,968.9 -> 669.9,TAG2,1138.8000755311,1395.4600944515,1059.0200729369,1091.5800743105,1234.3200836183,1156.2400817875,1559.0801239018,1141.0800781249,1044.5400695799,1039.3000793457,1127.4200897218,1105.3200798034
TAG(60:12)_FA 18:2,-0.04095835668547717,7.0612165921502035,0.18496639642637125,0.6671394860399652,0.9990118469723621,968.9 -> 671.9,TAG2,1173.5000915526,1132.8400878906,1088.9400825499,1062.9600830077,1115.5000762939,1097.7400856016,1096.920074463,1119.1800880433,1065.1200714113,1028.3600730895,1144.1000900269,1124.2600822449
TAG(60:12)_FA 20:0,-0.04509300697289326,7.052076895253251,0.22410295992029683,0.6359312955281455,0.9990118469723621,968.9 -> 639.9,TAG2,1080.8800773624,1098.6000785827,1124.1000785827,1083.8200759888,1167.0800781251,1111.4400711061,1117.8800735475,1078.1000709531,1026.0200729368,1040.4000740048,1118.0800743102,1100.9400825502
TAG(60:12)_FA 20:4,-0.05408483530691538,7.059223928760854,0.3225706579013754,0.5700668538363053,0.9990118469723621,968.9 -> 647.9,TAG2,1147.120082855,1041.1800727843,1210.0200996392,1155.3600769048,1057.4200668336,1099.1400871276,1048.76007843,1066.460071564,1131.1400833126,1048.7400703429,1101.0800895689,1043.5200767517
TAG(60:2)_FA 16:0,-0.00534594334283227,6.970547170615828,0.0031349854441660163,0.9553490240888921,0.9990118469723621,988.9 -> 715.9,TAG1,1041.7200698851,1050.0400772091,1096.2600746154,1009.1600723267,987.8000679016,1011.6800689699,1081.6000823979,1028.2600746154,999.9800720214,1033.0800743104,1043.2000732421,1016.1000671387
TAG(60:2)_FA 16:1,0.0033119479658841925,6.981830581031434,0.0012026975063197387,0.9723349652818263,0.9990118469723621,988.9 -> 717.9,TAG1,983.2200622559,1050.0400810241,1017.7000656127,1043.5800743104,1047.4400672912,1002.7600631712,1031.3400764466,1006.5800743103,1102.6400718688,1001.1200752257,1184.1800842284,1074.9600753782
TAG(60:2)_FA 18:0,-0.022957249253638755,7.048516680278479,0.058109274284896095,0.8095096578660053,0.9990118469723621,988.9 -> 687.9,TAG1,1024.5200843813,1160.7200851439,1071.0600738523,1129.9200859067,1149.6800880433,1055.5600814819,1102.0200881963,1106.3600692748,1169.2600784301,1007.4600639343,1038.5800704955,1018.9200744631
TAG(60:2)_FA 18:1,0.0996090391488486,7.076702672812577,1.094604687947173,0.2954532062158436,0.9990118469723621,988.9 -> 689.896,TAG2,1047.3200683592,1082.7000885011,1074.0400886537,1072.0600776671,1078.0000724792,1168.6600914,1088.5600814819,1320.6000900273,1080.4000740051,1072.3400764464,1172.2000846864,1120.1400794984
TAG(60:2)_FA 18:2,-0.003933437291744373,7.034222523168198,0.0017028502758144048,0.967084151778686,0.9990118469723621,988.9 -> 691.9,TAG2,1112.6600761414,1072.9200706482,1098.1200790407,1045.0200805664,1057.0400657653,1051.5000724794,1154.0800895688,1048.1800689699,1044.4800720214,1060.6800727844,1152.6800842286,1080.6000671387
TAG(60:2)_FA 20:0,0.08041529898054928,7.133852145792095,0.7160097730732771,0.39745590322346597,0.9990118469723621,988.9 -> 659.896,TAG2,1055.5200767515,1276.9000968933,1091.7800636291,1116.0400848385,1091.8800811766,1252.6400871282,1050.0800628663,1343.9000930788,1237.6600875854,1065.7600822448,1171.0200805661,1025.4800682068
TAG(60:2)_FA 20:4,-0.0229206089195575,7.0290749927823395,0.05782848502764981,0.8099616237450371,0.9990118469723621,988.9 -> 667.9,TAG2,1136.3400802613,1095.4800796508,1060.3400726317,1066.4200820923,1071.0600700377,1137.2400779723,1076.980075836,1043.7400779723,1061.4400787351,1014.4600639342,1092.9800834656,1092.5800743101
TAG(60:3)_FA 16:0,-0.026135718880592924,7.013704711927609,0.07513034269307495,0.7840084289081375,0.9990118469723621,986.9 -> 713.9,TAG1,1149.6600799561,1197.6800804138,1010.400074005,1022.9200744628,1005.180065155,1048.6200752258,1123.4000854492,1098.3600654604,1019.4000816344,989.1400718689,1066.8000755312,1067.6000747679
TAG(60:3)_FA 16:1,0.01924536319707045,6.9865818914310145,0.0406660597067946,0.840183884437297,0.9990118469723621,986.9 -> 715.9,TAG1,1065.920074463,1044.1600723264,1015.2800712581,1049.2800827027,1018.420074463,1129.5400962828,1017.9000701902,1072.0200805663,1061.4800796507,973.8600616454,1064.3200798033,1029.840068817
TAG(60:3)_FA 18:0,-0.012776328520959704,7.1567917839510065,0.01810250115271117,0.8929712061863796,0.9990118469723621,986.9 -> 685.9,TAG1,1082.8200798036,1222.080085754,1119.4000816345,1361.7801055902,1140.3200874331,1109.8000793458,1480.0601005548,1191.5800781254,1021.6200752257,1064.3800735474,1156.0600891121,1042.9000701904
TAG(60:3)_FA 18:1,-0.011228126509709134,7.03601221147008,0.013876371008926913,0.9062277068680568,0.9990118469723621,986.9 -> 687.9,TAG2,1142.2200660706,1043.3600692751,1071.3600807188,1078.3000755312,1067.8000793454,1058.4600715635,1053.5200805664,1092.5200767516,1127.8000793457,1018.6000671385,1159.7200775145,1060.4000740046
TAG(60:3)_FA 18:2,0.028524652368620604,7.034861113222017,0.08957430116037557,0.7647190426188037,0.9990118469723621,986.9 -> 689.9,TAG2,1082.2000808717,1071.0400772092,1099.7600784302,1030.7400627136,1057.7200737,1041.4600753784,1121.7600746155,1152.4600830077,1103.5200729369,1018.9400787352,1124.9600791931,1048.5000762939
TAG(60:3)_FA 20:0,0.08007805530448923,7.050927456065296,0.706748162738283,0.40052546133419814,0.9990118469723621,986.9 -> 657.9,TAG2,1056.4800758361,1090.7200698852,1066.3800697325,1063.2400779725,1048.3000679015,1238.2800788877,1109.8000831602,1093.3200759887,1068.7400817871,1109.0200805665,1092.0600700377,1116.460079193
TAG(60:3)_FA 20:4,-0.00754850403972965,7.05559118476434,0.006281820075192068,0.9368274649380124,0.9990118469723621,986.9 -> 665.9,TAG2,1146.740081787,1076.2800827025,1080.2800750732,1097.9000740051,1099.340080261,1105.7400856019,1139.2000732419,1106.3600730895,1074.7200698851,1035.6400718688,1114.3000793459,1075.0600738522
TAG(60:4)_FA 16:0,-0.08890898096184187,7.0915887348121505,0.8735842750024077,0.34996493726608124,0.9990118469723621,984.9 -> 711.9,TAG1,1018.5000724792,1335.3600921626,1147.9800796509,1261.7400894162,1072.8000717163,1037.9800758362,1334.6600990293,1073.8800773618,1010.9000740052,1022.3000831602,1060.5000762939,1054.740070343
TAG(60:4)_FA 16:1,-0.013387684807879325,6.94669381145791,0.019626140757686927,0.8885862515069609,0.9990118469723621,984.9 -> 713.9,TAG1,1020.8000717162,1062.140083313,1013.0600700378,1008.4000740054,993.0200805661,1014.8600654602,996.5200767517,1013.880065918,994.1400718689,1021.0400695801,1057.6800727844,1052.7400779724
