Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
P04166,0.108450771,0.943897889,0.999921583,1.08E+00,104805800,112576600,10.8,8.6,Cyb5b
P04182,-0.885956295,0.568322463,0.999921583,5.41E-01,907734000,490036000,56.2,25.6,Oat
P04631,-0.692358323,0.654743335,0.999921583,6.19E-01,651302000,402356000,22,13,S100b
P04636;Q0QF43,-0.182504693,0.90575211,0.999921583,8.81E-01,3712780000,3264480000,98.2,75.2,Mdh2
P04762,-0.35965541,0.815683937,0.999921583,7.79E-01,609558000,473648000,42.6,32,Cat
P04785,0.4978785,0.747221335,0.999921583,1.41E+00,1733080000,2442320000,76.2,95.2,P4hb
P04797;M0R590;D3ZGY4;M0R660;Q0QEU1,-0.183558774,0.905210693,0.999921583,8.81E-01,17381800000,15269400000,435,342.2,Gapdh;LOC685186;Gapdh-ps2;RGD1565368;GAPDH
P04905;Q6LDP3;G3V983;B6DYQ1,-0.253806623,0.869256017,0.999921583,8.39E-01,1195520000,999986000,69,59.2,Gstm1
P04961,-0.419715138,0.785699612,0.999921583,7.48E-01,412780000,307992000,26.8,17.8,Pcna
P05065;Q6AY07,0.247617459,0.872412682,0.999921583,1.19E+00,4802860000,5691360000,155,152.8,Aldoa;Aldoart2
P05197,0.371408011,0.809790524,0.999921583,1.29E+00,6919160000,8937240000,324,310.4,Eef2
P05370,0.348709001,0.821183821,0.999921583,1.27E+00,747886000,949912000,48.4,55.8,G6pdx
P05708,-0.110411037,0.942885797,0.999921583,9.26E-01,1919960000,1775440000,87.2,71.6,Hk1
P05942,0.801218492,0.605384684,0.999921583,1.74E+00,7278000,12607200,1.8,2.2,S100a4
P05982,0.275331233,0.858296682,0.999921583,1.21E+00,806376000,973768000,35.4,29,Nqo1
P06302,-0.571568622,0.711590256,0.999921583,6.73E-01,220168000,147248000,11.4,8.2,Ptma
P06685,-0.069770095,0.963887646,0.999921583,9.53E-01,1173820000,1116660000,38.4,36.2,Atp1a1
P06686,-1.122585024,0.471758644,0.999921583,4.59E-01,7761320000,3559060000,204.2,103.6,Atp1a2
P06761,0.518067171,0.737393795,0.999921583,1.43E+00,6283080000,8964660000,153.4,204.4,Hspa5
P07150,1.760940603,0.266998012,0.999921583,3.39E+00,1439740000,4869580000,63.4,145.2,Anxa1
P07323,0.99801137,0.521277291,0.999921583,2.00E+00,58402600,116338000,7.4,11.4,Eno2
P07335,0.033938645,0.982428437,0.999921583,1.02E+00,27620200000,28243400000,960.6,842.6,Ckb
P07340;A0A096MJI9,-0.263652362,0.864239311,0.999921583,8.33E-01,93045400,77370200,5,5.2,Atp1b1
P07687;F1LTS8,0.429622721,0.780786571,0.999921583,1.35E+00,324310000,435882000,32.4,29.8,Ephx1
P07872-2;F1M609;F1LQC1;P07872,0.180396302,0.906835212,0.999921583,1.13E+00,332358000,375538000,39.2,23.8,Acox1
P07943,0.139288366,0.927989525,0.999921583,1.10E+00,999320000,1098880000,46.8,41.2,Akr1b1
P08009,-0.648280979,0.67524788,0.999921583,6.38E-01,232338000,147916000,12.2,8.8,Gstm3
P08461,-0.549220108,0.722325299,0.999921583,6.83E-01,311620000,212058000,17.6,13.6,Dlat
P09117;A0A0G2K3Q6,-0.575057897,0.70992001,0.999921583,6.71E-01,4388180000,2940640000,164.6,103.2,Aldoc
P09330,-0.027873655,0.985568121,0.999921583,9.81E-01,63535400,62193200,9.2,6.6,Prps2
P09456;Q6LCA5,-0.00512944,0.997344019,0.999921583,9.96E-01,132562000,131894000,17.8,14.2,Prkar1a
P09495;A0A0G2K2G8,0.328282181,0.831473692,0.999921583,1.26E+00,243124000,304454000,15,15.8,Tpm4
P09527;A0A0G2K930,-0.20489705,0.894261737,0.999921583,8.68E-01,648550000,560738000,30,27.2,Rab7a
P09606,0.463752955,0.763939476,0.999921583,1.38E+00,3883200000,5345800000,101.4,113,Glul
P09895;D3ZHP8,0.111198139,0.942479443,0.999921583,1.08E+00,992962000,1070570000,51,49.6,Rpl5;Rpl5l1
P0CC10,-0.316334469,0.837507737,0.999921583,8.03E-01,105651400,84691000,8.4,6.8,Lrrc4b
P0DP31;P0DP30;P0DP29;D4ABV5,-0.255687097,0.868297386,0.999921583,8.38E-01,622130000,518994000,33,16.6,Calm2
P0DSP1,-2.872478163,0.082344516,0.999921583,1.37E-01,51006400,7064600,7.4,0.8,NA
P10111;A0A0G2K1P0;A0A0G2K2E4,-0.334304216,0.828436605,0.999921583,7.93E-01,4126260000,3265860000,188.4,173.8,Ppia
P10760;Q6P743,-0.267182499,0.862442107,0.999921583,8.31E-01,981340000,814328000,57,47.2,Ahcy
P10818,-0.386009586,0.802485641,0.999921583,7.65E-01,81433400,62099200,6.6,4.4,Cox6a1
P10824,-0.748263848,0.629158676,0.999921583,5.95E-01,5109580,3001120,1.2,0,Gnai1
P10860,-0.69908719,0.651638538,0.999921583,6.16E-01,3346420000,2058800000,121,84.4,Glud1
P10888,-0.299139541,0.846210923,0.999921583,8.13E-01,306772000,248528000,14.8,10.6,Cox4i1
P11030;Q6TXF3,-0.5517551,0.721104429,0.999921583,6.82E-01,653224000,444516000,20.8,14,Dbi
P11232;R4GNK3,-0.13863481,0.928326363,0.999921583,9.08E-01,255834000,231704000,15,14.6,Txn;Txn1
P11240,-0.381230261,0.804874512,0.999921583,7.68E-01,186466000,142510000,10,7,Cox5a
P11348,-0.122719838,0.936533204,0.999921583,9.18E-01,66887800,61282600,13.4,7.6,Qdpr
P11497-2;P11497,0.142995276,0.926079288,0.999921583,1.10E+00,169438000,186952000,25.2,18,Acaca
P11505-6;P11505;P11505-4;P11505-1;P11505-5;P11505-2,0.543853542,0.72491254,0.999921583,1.46E+00,370642000,539528000,29.6,35.2,Atp2b1
P11507;P11507-2;Q71UZ2,0.196662643,0.898484328,0.999921583,1.15E+00,1104736000,1264440000,54.2,57,Atp2a2
P11530;F5CC78;Q7TPH4;Q7TPH3;A0A0F7CRZ7;Q7TPH2;T2F9K4;Q05485,-2.442292436,0.132817321,0.999921583,1.84E-01,184176000,33829800,19.2,3.6,Dmd;DMD
P11730-3;P11730-2;P11730,-1.662592816,0.293192838,0.999921583,3.16E-01,46794000,14694200,5.8,1.4,Camk2g
P11762,0.539948868,0.726797255,0.999921583,1.45E+00,848722000,1230082000,35.8,40.6,Lgals1
P11951,-0.403812064,0.793606073,0.999921583,7.56E-01,93351800,70347200,6.2,4.8,Cox6c2
P11980-2;Q6P7S0;A0A0G2JVG3;P11980;M0RD14,-0.159592205,0.917532739,0.999921583,8.95E-01,8948760000,7986440000,228.8,206.4,Pkm
P12007,-0.107566672,0.944354387,0.999921583,9.28E-01,261134000,242040000,17.6,12.4,Ivd
P12075,-0.406256652,0.792389106,0.999921583,7.55E-01,63347000,47685400,4.8,3.6,Cox5b
P12368;A0A0G2K405,0.359658606,0.815682332,0.999921583,1.28E+00,207088000,265256000,24,20.6,Prkar2a
P12369;Q4KLG5;A0A0G2K5G0,-1.600845262,0.310614073,0.999921583,3.30E-01,19831000,6398000,4.4,2.2,Prkar2b
P12711;Q7TQ90,-0.09731703,0.949648186,0.999921583,9.35E-01,503838000,470230000,26.8,19.2,Adh5;Adh4
P12785,0.140624532,0.927300919,0.999921583,1.10E+00,6001340000,6606860000,232.2,212.6,Fasn
P13084;P13084-2,-0.163875541,0.915328767,0.999921583,8.93E-01,953716000,849000000,69,36.8,Npm1
P13109,1.14332334,0.463809389,0.999921583,2.21E+00,11172200,24561800,2.2,3.8,Fgf2
P13221,0.460220843,0.765677233,0.999921583,1.38E+00,83303000,114351800,11.6,12.4,Got1
P13803,-0.32185069,0.834720454,0.999921583,8.00E-01,503022000,401412000,31.8,23.2,Etfa
P13832,0.088720308,0.954090227,0.999921583,1.06E+00,18861400,19879000,1,0.6,Rlc-a
P14408-2;P14408,-0.164587945,0.914962273,0.999921583,8.92E-01,417814000,371840000,35,18.4,Fh
P14562,-0.744012388,0.631087952,0.999921583,5.97E-01,325946000,194156000,8,4.2,Lamp1
P14604,-0.231286861,0.880752794,0.999921583,8.52E-01,347702000,295702000,35,20.2,Echs1
P14659;A0A0G2JUT0,-0.061962765,0.967926003,0.999921583,9.58E-01,129614000,123689200,14.4,10.4,Hspa2
P14668;O70371;Q66HH8,1.18989518,0.446270431,0.999921583,2.28E+00,508044000,1156780000,47.4,73.8,Anxa5
P14841,-1.597543864,0.311567511,0.999921583,3.30E-01,118808000,39262600,7.6,3.6,Cst3
P15205,1.232597039,0.430571409,0.999921583,2.35E+00,11583800,27118600,1.6,6.2,Map1b
P15650,-0.300733441,0.845403251,0.999921583,8.12E-01,1254920000,1017014000,62,46.8,Acadl
P15791-5;P15791-2;P15791-6;P15791;P15791-7;P15791-3;P15791-4,-0.139568557,0.92784512,0.999921583,9.08E-01,65352400,59183800,9.6,8.6,Camk2d
P15999;F1LP05;A0A0G2K099,-0.354195061,0.818426144,0.999921583,7.82E-01,7834880000,6118740000,243.6,181,Atp5a1
P16617,0.186843729,0.903523736,0.999921583,1.14E+00,3026900000,3437760000,102.6,99.4,Pgk1
P16970,-0.270881812,0.860559647,0.999921583,8.29E-01,253020000,208988000,20.4,23.2,Abcd3
P16975,-0.531151858,0.73105032,0.999921583,6.92E-01,236912000,163656000,20.2,14.4,Sparc
P17046,-2.322614382,0.151008812,0.999921583,2.00E-01,110916000,22401200,4.8,3.8,Lamp2
P17078;F1M6G3;D3ZN79,-0.00154005,0.999202574,0.999921583,9.99E-01,175889200,175270000,4.8,4.4,Rpl35;Gm8444;LOC686074
P17136;P63164;Q63747;Q5XII7,-0.170183324,0.912084482,0.999921583,8.89E-01,173204000,153710000,16.8,14.2,Snrpb;Snrpn
P17220;Q6P9V5,-0.097596046,0.949504043,0.999921583,9.35E-01,390008000,363512000,20.2,13,Psma2
P17425,0.656878325,0.671226097,0.999921583,1.58E+00,612996000,964674000,36.8,52.4,Hmgcs1
P17764,-0.272323715,0.859826154,0.999921583,8.28E-01,430490000,355794000,27.6,18.6,Acat1
P18395,0.556807552,0.718673552,0.999921583,1.47E+00,172820000,253808000,16,23,Csde1
P18418,0.325938605,0.832656405,0.999921583,1.25E+00,3319400000,4154800000,99.8,96.6,Calr
P18420,0.053301025,0.9724074,0.999921583,1.04E+00,376286000,389676000,25.8,20.8,Psma1
P18484;A0A0G2K943;Q66HM2,0.06064165,0.968609448,0.999921583,1.04E+00,507802000,528822000,32,28.4,Ap2a2
P18886;G3V7N5,-0.677402272,0.661668661,0.999921583,6.25E-01,227682000,141787000,21.4,12.4,Cpt2
P19139,-0.034428395,0.982174919,0.999921583,9.76E-01,378502000,368786000,37,31.4,Csnk2a1
P19234,-0.60861572,0.693938743,0.999921583,6.56E-01,117272000,76602000,13.2,7.6,Ndufv2
P19468,-0.48099332,0.755477063,0.999921583,7.16E-01,680298000,485796000,37.6,29.8,Gclc
P19511,-0.344627183,0.82323727,0.999921583,7.88E-01,529602000,415882000,43.6,28.2,Atp5f1
P19804,0.04610954,0.976128883,0.999921583,1.03E+00,3353940000,3452060000,90,76,Nme2
P19836,-0.271908419,0.860037355,0.999921583,8.28E-01,48741000,40478200,7.2,3.8,Pcyt1a
P19944,-1.437279604,0.360478107,0.999921583,3.69E-01,312468000,114824000,15.4,5.4,Rplp1
P19945,0.035972676,0.981375541,0.999921583,1.03E+00,1251924000,1281240000,45.4,35.2,Rplp0
P20070-3;P20070;P20070-2,0.043115184,0.977678596,0.999921583,1.03E+00,758998000,780282000,48.8,40.6,Cyb5r3
P20788,-0.237686218,0.877482752,0.999921583,8.48E-01,133132000,112683800,11.4,7,Uqcrfs1
P21531,0.186469284,0.903716004,0.999921583,1.14E+00,1291980000,1467300000,63.6,54,Rpl3
P21670;Q6P505,-0.186167404,0.903871016,0.999921583,8.79E-01,325470000,285710000,23,19.8,Psma4
P21708;P21708-2,0.876925774,0.572212855,0.999921583,1.84E+00,141138000,258648000,10.6,17.6,Mapk3
P21913,-0.373312988,0.80883641,0.999921583,7.72E-01,140008000,107807000,13.2,9.2,Sdhb
P22062;A0A140TAB9,-0.162830839,0.915866246,0.999921583,8.93E-01,116760000,104062400,11.6,6.6,Pcmt1
P22509,0.044386597,0.977020571,0.999921583,1.03E+00,232428000,239078000,18.2,13.4,Fbl
P23514,0.207864093,0.892741073,0.999921583,1.15E+00,737252000,850116000,44.6,45.2,Copb1
P23711,0.22520779,0.883861375,0.999921583,1.17E+00,31576400,37022200,3.8,3,Hmox2
P24051,-0.047977944,0.975161951,0.999921583,9.67E-01,203232000,195964000,12.4,11,Rps27l
P24155;A0A0G2KAW4,-0.11290254,0.941599578,0.999921583,9.25E-01,1091344000,1006392000,55.2,48,Thop1
P24329,-0.546812937,0.723485359,0.999921583,6.85E-01,318996000,217974000,19.4,13.2,Tst
P24368,0.214327055,0.889430254,0.999921583,1.16E+00,802636000,928804000,40.4,39.2,Ppib
P25113,0.136038377,0.929664692,0.999921583,1.10E+00,1869760000,2049980000,71.2,59,Pgam1
P25977-2;P25977,0.16827235,0.91306718,0.999921583,1.12E+00,91884200,103024200,12,8.4,Ubtf
P26376;Q9R176,2.81011233,0.088384356,0.999921583,7.01E+00,57271600,400738000,6,25.6,ifitm3;Ifitm3
P26772;A0A0G2JTG1;P97601,-0.263112962,0.864513992,0.999921583,8.33E-01,171468000,142423000,9.8,6.8,Hspe1
P27008,-0.292786218,0.849432145,0.999921583,8.16E-01,309028000,251790000,27.2,16.6,Parp1
P27605;Q6LDG5,0.487812427,0.752139066,0.999921583,1.40E+00,36197800,50615400,7.6,8.2,Hprt1
P27615,-0.596822808,0.699537701,0.999921583,6.61E-01,526306000,347406000,23.8,12,Scarb2
P27867,-1.353397143,0.388167331,0.999921583,3.91E-01,50186600,19554400,6.4,1.4,Sord
P28037;A0A0G2K0D8;M0R8T2,0.584909743,0.705212702,0.999921583,1.50E+00,980876000,1468780000,51.8,60.4,Aldh1l1
P28480;A0A096MJA0,-0.068330978,0.964631956,0.999921583,9.54E-01,1653180000,1572280000,68.6,66.4,Tcp1
P28572-1;P28572,-2.786178683,0.090806737,0.999921583,1.45E-01,126560000,18231400,6.4,1.2,Slc6a9
P29066,-2.376734684,0.142531078,0.999921583,1.93E-01,26911400,5259200,4.2,1.6,Arrb1
P29266,-0.16895385,0.912716708,0.999921583,8.89E-01,184154000,163588000,19.4,13.6,Hibadh
P29314;A0A0G2K4C4;D3ZV50,0.062241697,0.967781708,0.999921583,1.04E+00,1130040000,1177520000,36.2,34.6,Rps9;LOC100364509
P29418;M0R601,-1.70858564,0.280707201,0.999921583,3.06E-01,36642200,11213200,2.8,0.8,Atp5e;LOC100361879
P29419,-0.257725457,0.867258517,0.999921583,8.36E-01,142064000,118395800,6.4,4.6,Atp5i
P30009;F1LMW7,0.603004894,0.69660026,0.999921583,1.52E+00,2496560000,3780780000,63.6,94.4,Marcks
P30835;Q6P783,1.118501926,0.473333755,0.999921583,2.17E+00,187406000,405920000,14.4,24.8,Pfkl
P31044,-0.028981542,0.984994577,0.999921583,9.80E-01,1555060000,1519680000,58.6,44,Pebp1
P31399,-0.280051652,0.855897341,0.999921583,8.24E-01,416158000,341890000,25.6,17.8,Atp5h
P31596;P31596-2;I1T7F1;A0A159KIL2;A0A159KIH4;Q91ZA9;Q8K5B5;G3V6R0;Q8R462,0.226546252,0.883176726,0.999921583,1.17E+00,547932000,639610000,34.8,30.6,Slc1a2
P31647,-2.526290474,0.121219142,0.999921583,1.74E-01,205458000,35595000,11.6,3.2,Slc6a11
P32089,-0.005799858,0.996996883,0.999921583,9.96E-01,107061400,106491400,9,8.8,Slc25a1
P32198,-0.418387419,0.786358757,0.999921583,7.48E-01,676274000,505088000,32.2,22.8,Cpt1a
P32551,-0.209461057,0.891922786,0.999921583,8.65E-01,1067038000,920650000,53.8,35.8,Uqcrc2
P34058;A0A0G2K793,0.27871135,0.856578449,0.999921583,1.21E+00,18894000000,22875000000,415.6,445,Hsp90ab1
P34901,1.337104539,0.393712743,0.999921583,2.53E+00,233060000,587746000,11.8,17.4,Sdc4
P34926;G3V7U2;A0A0G2K5C6,0.015078147,0.992192786,0.999921583,1.01E+00,379940000,383214000,43.2,35.2,Map1a
P35213-2;P35213,-0.002727044,0.998587957,0.999921583,9.98E-01,889488000,885252000,65.8,63.2,Ywhab
P35284;D4A376,0.10254397,0.946948195,0.999921583,1.07E+00,29317200,30957200,1.4,1.2,Rab12
P35426,0.02336931,0.987900069,0.999921583,1.02E+00,25374800,25742800,5.2,3.6,Cdk4
P35467,-2.534218387,0.120171723,0.999921583,1.73E-01,50901200,8614200,2.8,0.8,S100a1
P35565,0.396216742,0.797390834,0.999921583,1.32E+00,2762720000,3629800000,68.8,76.6,Canx
P35571;A0A0G2K0Z7,-0.488311682,0.751894884,0.999921583,7.13E-01,439468000,312274000,31.4,21.6,Gpd2
P36201,0.05004616,0.974091663,0.999921583,1.04E+00,320868000,331004000,14.6,10.4,Crip2
P36506,0.363143557,0.813933523,0.999921583,1.29E+00,44172000,56723600,6,6.8,Map2k2
P36860;F1LQ62,0.017075542,0.991158614,0.999921583,1.01E+00,66930800,67587200,8.2,7.2,Ralb
P36876,0.361808551,0.814603327,0.999921583,1.29E+00,135000000,173138000,15,15,Ppp2r2a
P36972,0.38399164,0.803494024,0.999921583,1.30E+00,376884000,490122000,26.6,36.6,Aprt
P37397,0.426799194,0.782185713,0.999921583,1.34E+00,807102000,1083336000,39.4,44.6,Cnn3
P37996;F8WG91,0.082330905,0.957392812,0.999921583,1.06E+00,269648000,284790000,18.8,14,Arl3
P38718-2;P38718,-0.360528103,0.815245905,0.999921583,7.79E-01,54501200,42359800,5.8,4.4,Mpc2
P38983,0.293029792,0.849308597,0.999921583,1.23E+00,1622100000,1982920000,63.8,60.2,Rpsa
P39052-3;P39052-4,-0.093957103,0.951384108,0.999921583,9.37E-01,423620000,396070000,31.2,26.4,Dnm2
P39951,-0.579500806,0.707795529,0.999921583,6.69E-01,68656000,45707800,5.4,3.4,Cdk1
P40112,-0.268280426,0.861883314,0.999921583,8.30E-01,336784000,278750000,18.6,14,Psmb3
P40307,-0.00085804,0.999555713,0.999921583,9.99E-01,372308000,371480000,17.6,13.6,Psmb2
P40329,0.047024242,0.975655504,0.999921583,1.03E+00,523410000,538930000,30.4,37.8,Rars
P40615;A0A0G2K700,-0.446160735,0.772607908,0.999921583,7.34E-01,188156000,137848000,17.2,15.6,Dkc1
P41123;A0A0G2JYG9;F1M2E9;D3ZRM9;D3ZD02,0.031050845,0.983923339,0.999921583,1.02E+00,785054000,800556000,17.6,21.4,Rpl13;LOC100360491;RGD1563145
P41499-1;P41499,-0.064243784,0.966746039,0.999921583,9.56E-01,239988000,228696000,26.2,23.8,Ptpn11
P41542,0.346754562,0.822166872,0.999921583,1.27E+00,362992000,460882000,26.4,25.8,Uso1
P41562;Q0QER8;A0A1L1WKG3,0.037045422,0.980820258,0.999921583,1.03E+00,1069460000,1095504000,63.2,54.4,Idh1
P41777,0.109496604,0.943357909,0.999921583,1.08E+00,63129000,68040400,6.8,6,Nolc1
P42123,-0.657221987,0.671065556,0.999921583,6.34E-01,4130560000,2614880000,169,109,Ldhb
P43138;Q99PF3,-0.28217156,0.854820307,0.999921583,8.22E-01,421180000,345730000,28.6,16.8,Apex1
P43278,-0.144430444,0.92533985,0.999921583,9.05E-01,94549800,85167800,8.4,6.2,H1f0
P45479,-0.526724977,0.733194157,0.999921583,6.94E-01,173652000,120404000,19,9.6,Ppt1
P45592,-0.232959371,0.879897922,0.999921583,8.51E-01,6994740000,5938500000,155.6,115.2,Cfl1
P46413,-0.051708532,0.973231394,0.999921583,9.65E-01,46661000,44784800,5.6,8,Gss
P46462,0.209042586,0.892137198,0.999921583,1.16E+00,5568900000,6427400000,187.4,186,Vcp
P47196,-0.674082423,0.663210327,0.999921583,6.27E-01,26824800,16784800,5,5,Akt1
P47727;M0R3X6;A0A0G2JSV2;A0A0G2K658;A0A096MJ24,-0.097541105,0.949532426,0.999921583,9.35E-01,531332000,495670000,39.2,33,Cbr1
P47819-2;P47819;A1E251,0.450268186,0.77058104,0.999921583,1.37E+00,8957320000,12215800000,233,268,Gfap
P47863-2;P47863;A0A0H2UHZ1;A0A0G2K336;P47863-3,0.126944958,0.934353652,0.999921583,1.09E+00,585440000,638442000,18.2,18.2,Aqp4
P47875,0.228424481,0.882216213,0.999921583,1.17E+00,203996000,238308000,14.8,14.8,Csrp1
P47942,0.092752225,0.952006678,0.999921583,1.07E+00,6102560000,6486300000,167,197.4,Dpysl2
P48500;A0A0G2JWJ4;Q6SA19;A0A0G2JWU1,0.200865281,0.896328802,0.999921583,1.15E+00,1918360000,2198460000,61.4,65.2,Tpi1;LOC500959
P48508;Q2VC85,-0.810805235,0.601130437,0.999921583,5.70E-01,60064000,34198800,7,4.4,Gclm;Gcln
P49088,-0.111645716,0.942248382,0.999921583,9.26E-01,250616000,231358000,27.8,25.8,Asns
P49242;M0R6L4,-0.079755304,0.958724334,0.999921583,9.46E-01,1187120000,1121612000,51.6,49.6,Rps3a;LOC100365839
P49793,-0.13993873,0.927654346,0.999921583,9.08E-01,76395400,69195600,11,7.2,Nup98
P50137,-0.501567675,0.745421931,0.999921583,7.06E-01,7610740000,5354000000,260.6,212,Tkt
P50398;Q5BK95,-0.113823909,0.941123972,0.999921583,9.24E-01,945738000,872390000,53.2,42.6,Gdi1
P50399,-0.022655344,0.988269709,0.999921583,9.84E-01,3152960000,3098880000,177,152.6,Gdi2
P50475,0.173832005,0.910208614,0.999921583,1.13E+00,939530000,1058240000,49.6,46.2,Aars
P50503,-0.017418212,0.990981195,0.999921583,9.88E-01,527400000,519972000,27.8,25.6,St13
P50554,-0.859377539,0.579813776,0.999921583,5.51E-01,972620000,535232000,68.8,32.8,Abat
P51583;F8WFR8;A0A0G2K5S4,0.006364808,0.996704359,0.999921583,1.00E+00,724074000,725992000,40.2,35,Paics;LOC100359876
P51635,0.245441369,0.87352311,0.999921583,1.19E+00,298244000,352934000,25,20,Akr1a1
P52555,0.287308212,0.85221188,0.999921583,1.22E+00,204462000,248898000,19.6,18.4,Erp29
P52631,1.431248089,0.362421018,0.999921583,2.70E+00,461928000,1243800000,28.4,49.6,Stat3
P52759,-1.011258959,0.515869311,0.999921583,4.96E-01,34145000,16799400,3.8,1.6,Hrsp12
P52925;D3ZS25;D3ZN59,-0.787916337,0.611313985,0.999921583,5.79E-01,649562000,375542000,24,15.2,Hmgb2;RGD1561694;LOC100911856
P53987,1.448516581,0.356878256,0.999921583,2.73E+00,68574600,186880000,3.8,11.2,Slc16a1
P54001,1.20278291,0.441493639,0.999921583,2.30E+00,26404000,60483000,3.6,9.4,P4ha1
P54311,-0.192338575,0.900703028,0.999921583,8.75E-01,572962000,500702000,27.2,20.8,Gnb1
P54313;Q45QL6;Q91XL4,-0.099392915,0.948575806,0.999921583,9.33E-01,1496900000,1395260000,59.6,42.4,Gnb2
P54319,0.019269806,0.990022531,0.999921583,1.01E+00,343344000,347134000,27.4,26.4,Plaa
P54921,0.022376843,0.988413897,0.999921583,1.02E+00,96125800,97441800,15.8,15,Napa
P55051,-0.680379981,0.660287183,0.999921583,6.24E-01,8003120000,4977360000,253.4,180.4,Fabp7
P55053;Q2XTA4,0.652806531,0.673129526,0.999921583,1.57E+00,1081640000,1695800000,39.8,53.6,Fabp5
P55213,-0.658422448,0.670504721,0.999921583,6.34E-01,29317600,18706200,4.8,3.4,Casp3
P55770,-0.19074393,0.901521472,0.999921583,8.76E-01,76310600,66690400,8.2,7,Nhp2l1
P56571,-0.03769396,0.980484563,0.999921583,9.74E-01,277272000,269498000,23.2,15.8,NA
P56574;A0A0G2JUF6,-0.612464182,0.692115695,0.999921583,6.54E-01,1609580000,1051360000,83.4,57.4,Idh2
P59215-2;P59215,-0.407340415,0.79184977,0.999921583,7.54E-01,555722000,418336000,35,23.8,Gnao1
P60123;A0A0G2K0H9,0.068053464,0.96477549,0.999921583,1.05E+00,407678000,426460000,31.4,29.6,Ruvbl1
P60192,0.056483365,0.970760788,0.999921583,1.04E+00,12275400,12642000,2.4,2,Snapin
P60203;Q63436;A0A097BVK2;Q63440,0.224404286,0.884272351,0.999921583,1.17E+00,55595200,64947400,6.8,7.6,Plp1
P60517;Q0VGK0,-1.512196576,0.336963827,0.999921583,3.51E-01,8484800,2929200,1.4,0.6,Gabarap;Gabarapl1
P60711;A0A0G2K3K2;A1Z0K8,-0.051353322,0.973415242,0.999921583,9.65E-01,57883800000,55679000000,1257.2,1249.2,Actb
P60892;A0A0G2JSV3;M0RBK1,-0.035523429,0.981608086,0.999921583,9.76E-01,277244000,269908000,22,17.8,Prps1;Prps1l1
P60901;A0A0G2K0D7,-0.090687194,0.953073775,0.999921583,9.39E-01,512894000,480444000,38.4,32.6,Psma6
P60905;A0A0G2JX56,-1.961374928,0.21931149,0.999921583,2.57E-01,24145800,6173000,3.2,0.8,Dnajc5
P61023,0.381234036,0.804872561,0.999921583,1.30E+00,12308600,15883800,3,1.8,Chp1
P61203;P61203-2,0.270826773,0.860587648,0.999921583,1.21E+00,73671000,88705200,12.6,12.4,Cops2
P61212,0.234178213,0.879275035,0.999921583,1.18E+00,53363000,62572600,7.6,6.2,Arl1
P61227,-0.583894646,0.70569708,0.999921583,6.67E-01,45067000,29870600,6.6,4.2,Rap2b
P61314,0.056376595,0.970816044,0.999921583,1.04E+00,584468000,606406000,21.8,21.4,Rpl15
P61354;D3ZTK5;M0R7P0,-0.013845618,0.992830949,0.999921583,9.90E-01,585232000,577824000,21,19.4,Rpl27;RGD1563835;LOC100912027
P61589;O35791,0.024265232,0.987436231,0.999921583,1.02E+00,490152000,497176000,27.6,24,Rhoa
P61621,0.380250952,0.805364262,0.999921583,1.30E+00,142100000,184800000,13,12.4,Sec61a1
P61751,-0.023212389,0.987981312,0.999921583,9.84E-01,193126000,189606000,9.8,7.6,Arf4
P61765;P61765-2,0.136474953,0.929439644,0.999921583,1.10E+00,41015800,44931000,7,7.2,Stxbp1
P61805,0.206499657,0.893440316,0.999921583,1.15E+00,63013600,72388000,7.2,5.2,Dad1
P61972,-0.937428702,0.546426619,0.999921583,5.22E-01,104807600,54581000,8.2,5,Nutf2
P61983,-0.043513319,0.977472537,0.999921583,9.70E-01,344850000,333586000,17.6,11.6,Ywhag
P62138;A0A0G2JYS8,0.254386512,0.868960377,0.999921583,1.19E+00,137568000,163908000,12.6,11.4,Ppp1ca
P62142,0.003646937,0.998111645,0.999921583,1.00E+00,648120000,648500000,50.8,38.8,Ppp1cb
P62193,-0.126970333,0.934340564,0.999921583,9.16E-01,532522000,486582000,35.4,30.8,Psmc1
P62198,-0.021524368,0.988855251,0.999921583,9.85E-01,459428000,451900000,49.8,37,Psmc5
P62246;A0A0G2K6I0;D3ZLL8;D3ZZC7;D3ZS61,0.172081833,0.911108346,0.999921583,1.13E+00,552092000,619440000,31.4,23.8,Rps15a;LOC691716;Rps15al2;LOC100364191
P62260,-0.167682348,0.913370613,0.999921583,8.90E-01,7561200000,6714860000,320.8,275.6,Ywhae
P62275,-0.291850338,0.84990686,0.999921583,8.17E-01,64517800,52428400,6.8,4,Rps29
P62282;Q6PDV9,-0.105476829,0.945433543,0.999921583,9.29E-01,676290000,626508000,29,23.6,Rps11
P62332,-0.001720828,0.999108968,0.999921583,9.99E-01,93527200,93130800,10.6,7,Arf6
P62630;M0R757;F1M6C2,-0.047591336,0.975362024,0.999921583,9.68E-01,20183000000,19493400000,567.8,574.4,Eef1a1;LOC100360413;LOC100360150
P62634,-0.16815381,0.913128143,0.999921583,8.90E-01,130782000,116068800,7,4.6,Cnbp
P62718;F1M0K6,0.104292242,0.946045292,0.999921583,1.07E+00,340438000,364990000,18.4,21.4,Rpl18a;RGD1565566
