Lipid name,logFC,FoldChange,PValue,FDR,C1,C2,C3,C4,C5,AverageC,R1,R2,R3,R4,R5,AverageR,lipid_class
TAG(48:0)_FA 18:2,-0.088140223,0.940734668,0.355731169,0.999011847,1080.760086,1152.620087,1070.040077,1042.120071,1051.620075,1079.432079,987.0200729,1072.540073,1017.72007,969.5400658,1019.720074,1013.308071,
TAG(48:1)_FA 16:0,-0.028381181,0.980519902,0.765239855,0.999011847,1351.980099,1106.540085,992.2000694,1143.020073,1233.320103,1165.412086,1150.320076,984.260067,1242.060078,1074.760067,1249.84008,1140.248074,
TAG(48:1)_FA 16:1,-0.027238942,0.981296526,0.774678004,0.999011847,1118.840084,1079.960064,1211.68008,1072.880058,1176.520092,1131.976076,1042.440067,1069.100079,1287.060097,1128.820084,1018.460075,1109.17608,
TAG(48:1)_FA 18:1,-0.068951145,0.953330828,0.468706191,0.999011847,1044.780075,1115.180084,986.7800789,1303.320099,1289.460106,1147.904089,1047.600075,1097.520084,1084.620079,1150.200085,1084.920078,1092.97208,
TAG(48:1)_FA 18:2,-0.02488405,0.982899591,0.794476387,0.999011847,1035.160076,982.5000648,1103.380089,997.7600746,1047.700089,1033.300079,1021.680077,998.1400681,994.1600685,984.1600685,1068.280075,1013.284071,
TAG(48:1)_FA18:0,-0.050301853,0.965734249,0.598740374,0.999011847,987.8600731,1142.960079,985.1000595,1046.720066,966.9400787,1025.916071,974.1000748,959.3000717,1013.200073,1005.900078,993.0400772,989.108075,
TAG(48:2)_F A18:0,0.005773222,1.00400971,0.951870775,0.999011847,1019.380066,1017.440063,965.3000793,986.16008,973.0200653,992.2600708,1037.220078,1019.360073,1012.260067,972.9000626,931.0200691,994.5520699,
TAG(48:2)_FA 16:0,-0.002039717,0.998587175,0.982897679,0.999011847,1225.820076,1071.940075,1087.780083,1079.32008,1147.66008,1122.504079,1079.960072,1027.960068,1205.140095,1266.420086,1015.08007,1118.912078,
TAG(48:2)_FA 16:1,0.036462957,1.025596296,0.701993137,0.999011847,1100.40007,1150.98008,1053.760063,1079.040081,959.56007,1068.748073,1197.300076,1058.380066,1051.66008,1140.120079,1023.640068,1094.220074,
TAG(48:2)_FA 18:1,0.143757867,1.10477905,0.130776934,0.842472869,1165.580082,1019.520077,1009.440071,1155.720081,1033.520077,1076.756078,1158.360077,1605.380123,1110.140091,997.9800835,1063.740078,1187.12009,
TAG(48:2)_FA 18:2,-0.002121033,0.998530892,0.982255506,0.999011847,1044.500076,1118.400089,1108.260075,1062.100075,989.4000702,1064.532077,1068.180073,1021.600071,1022.320076,1182.300083,1010.360069,1060.952074,
TAG(48:3)_FA 16:0,0.018269472,1.012743954,0.8465092,0.999011847,1388.08009,1252.460094,1337.080082,1547.680099,1426.560089,1390.372091,1339.880085,1391.600098,1212.500092,1301.520092,1774.720142,1404.044102,
TAG(48:3)_FA 16:1,-0.069377186,0.953049343,0.46414445,0.999011847,1207.800076,1213.880085,1380.360111,1354.340103,1217.700092,1274.816093,1319.940098,1297.66008,1095.640079,1173.66008,1176.860077,1212.752083,
TAG(48:3)_FA 18:0,0.04371844,1.030767132,0.644887311,0.999011847,979.8000603,1170.580078,1219.160099,1189.040092,1414.960091,1194.708084,1645.140106,1270.080078,1141.040073,984.9000702,1111.420078,1230.516081,
TAG(48:3)_FA 18:1,0.288076024,1.221010853,0.002373575,0.040030751,1129.240074,1234.140079,964.500061,1187.760094,1199.360085,1143.000079,1219.760094,1134.420082,1854.040134,1206.420074,1557.040092,1394.336095,
TAG(48:3)_FA 18:2,-0.003513287,0.997567738,0.970604634,0.999011847,1084.860085,1069.460075,1049.140076,1112.000072,1040.840069,1071.260075,1009.840065,1016.34008,1160.380081,1153.980076,995.0200768,1067.112076,
TAG(50:0)_FA 16:0,0.120087236,1.086800577,0.196582849,0.999011847,2163.760181,4194.180302,1863.360111,1551.060108,2228.84016,2400.240173,2617.500198,3789.660255,2435.780167,2222.760162,1949.340153,2603.008187,
TAG(50:0)_FA 16:1,-0.027291663,0.981260667,0.775014148,0.999011847,1037.780067,992.2800713,1085.920074,1129.760082,971.5600662,1043.460072,1049.780067,1029.580074,983.5200768,1014.060078,1033.140064,1022.016072,
TAG(50:1)_FA 18:0,0.221097068,1.165619621,0.018648415,0.215533776,1687.600113,1338.780094,1730.000111,1439.720127,1336.000095,1506.420108,1636.740124,2047.240124,1524.800087,1796.880119,1745.24012,1750.180115,
TAG(50:1)_FA 18:1,-0.015336031,0.989426173,0.872406116,0.999011847,1001.440075,1096.100067,1075.280071,965.7200699,1049.360065,1037.58007,1024.200066,1006.780071,1105.74007,979.4000778,1007.940083,1024.812074,
TAG(50:1)_FA 18:2,0.014447192,1.010064339,0.879757507,0.999011847,1004.440071,1047.420067,999.1400719,1043.700077,1025.640068,1024.068071,1038.640072,1021.420078,1038.600075,1069.600075,995.0000648,1032.652073,
TAG(50:2)_FA 16:0,-0.216805549,0.8604686,0.019598057,0.221178066,1960.880142,7016.780552,1621.700123,1445.120083,2520.900188,2913.076218,1375.740101,5414.620445,2491.720173,1759.080116,1463.180103,2500.868188,
TAG(50:2)_FA 16:1,0.072949734,1.051865129,0.445036753,0.999011847,996.4000664,983.7600746,970.8600616,1061.680069,989.4200706,1000.424068,1133.440079,1072.940075,994.2200661,1065.920082,986.6800804,1050.640076,
TAG(50:2)_FA 18:0,-0.120515377,0.919858989,0.206074735,0.999011847,1113.520084,1259.220085,1140.840084,1175.960079,948.2000732,1127.548081,1033.800068,1114.50008,975.2600708,1057.060078,995.3000755,1035.184074,
TAG(50:2)_FA 18:1,-0.04081207,0.97210761,0.666872156,0.999011847,1214.340084,1101.880074,1120.300072,1108.720078,1686.820126,1246.412086,1490.880104,1254.520077,1138.000084,1084.660076,1080.82008,1209.776084,
TAG(50:2)_FA 18:2,-0.04673463,0.968125088,0.623626846,0.999011847,1104.300076,1206.840096,1030.60006,1045.040066,1194.840088,1116.324077,1072.700089,1084.400078,1087.360081,1140.980068,1008.460068,1078.780077,
TAG(50:3)_FA 16:0,0.012654928,1.008810312,0.893904814,0.999011847,1260.300098,1075.540089,1175.060085,1293.260098,1182.980072,1197.428088,1336.960106,1234.840099,1143.200073,1325.140099,991.7200699,1206.372089,
TAG(50:3)_FA 16:1,-0.026778784,0.981609568,0.778770458,0.999011847,1079.560078,1130.900082,1085.74007,949.3000565,1178.10009,1084.720075,1053.620075,1190.820084,1025.520069,1018.920067,1022.300068,1062.236073,
TAG(50:3)_FA 18:0,0.036872734,1.025887644,0.699464433,0.999011847,982.0800705,1083.260082,1020.880066,992.56007,988.1000786,1013.376073,1087.060074,1032.780064,1016.060078,1092.260071,961.1400642,1037.86007,
TAG(50:3)_FA 18:1,0.067473943,1.047880312,0.477855833,0.999011847,1141.880085,1118.560078,1101.260082,1029.700073,1218.16008,1121.91208,1311.380104,1123.520073,1103.660076,1252.620094,1075.700073,1173.376084,
TAG(50:3)_FA 18:2,-0.019659026,0.986465823,0.836630937,0.999011847,1189.540085,1015.980072,1077.16008,1027.48008,1083.180084,1078.66808,1017.220066,1041.880066,1042.560074,1140.740086,1064.560085,1061.392075,
TAG(50:4)_FA 16:0,0.056578814,1.039996601,0.552222335,0.999011847,1121.720074,1112.420082,1033.920074,1130.600082,1065.580078,1092.848078,1082.360069,1115.840073,1117.800072,1262.840099,1093.220081,1134.412079,
TAG(50:4)_FA 16:1,-0.111730703,0.925477164,0.24174348,0.999011847,1063.860077,1025.46006,1071.020077,1126.880085,1151.300068,1087.704073,1050.680073,977.3800735,1012.840061,984.9000664,999.2600708,1005.012069,
TAG(50:4)_FA 18:0,-0.040053127,0.97261913,0.674718131,0.999011847,1021.460072,1087.200069,1146.220085,1038.640072,1007.060074,1060.116074,1108.92009,992.2400627,1062.860077,1035.22007,948.56007,1029.560074,
TAG(50:4)_FA 18:1,0.018354261,1.012803476,0.847044521,0.999011847,1052.82008,1138.620079,1034.400074,1152.180088,1194.040085,1114.412081,1229.000076,1070.960079,1076.440071,1032.560081,1224.380085,1126.668079,
TAG(50:4)_FA 18:2,0.058452532,1.041348188,0.539444294,0.999011847,1163.660084,1053.180084,1121.080086,1041.420071,982.8800659,1072.444078,1259.380089,1138.900082,1076.640087,1074.880074,1023.260071,1114.61208,
TAG(52:0)_FA 16:0,0.135969636,1.098831091,0.149698035,0.909703443,1615.680099,1268.760082,1325.220085,1336.920109,1152.440075,1339.80409,1493.760105,1562.700108,1397.520092,1527.64011,1361.160099,1468.556103,
TAG(52:0)_FA 16:1,-0.008451293,0.994159135,0.929616418,0.999011847,974.5000725,1104.360077,942.2800636,946.9400749,983.4400749,990.3040726,960.8200684,990.7200661,967.9600754,1000.460068,992.3800697,982.4680695,
TAG(52:0)_FA 18:0,0.224911207,1.168705316,0.016509204,0.20146598,2130.100163,1198.140079,1786.940117,1639.120113,1277.600105,1606.380116,1789.100117,1584.2201,2264.440147,1621.320114,2103.700123,1872.55612,
TAG(52:0)_FA 18:1,0.078813298,1.056148938,0.41000175,0.999011847,1028.760067,970.56007,939.0000687,933.0600586,962.8800659,966.852066,999.0200768,1072.88007,973.9800682,1090.780067,957.6200714,1018.856071,
TAG(52:0)_FA 18:2,0.024131873,1.016867618,0.800489726,0.999011847,1029.040081,1011.40007,1021.520081,1067.340076,987.5800705,1023.376076,1042.880077,1033.480061,1049.080074,1035.360073,1033.180069,1038.796071,
TAG(52:0)_FA 20:0,0.013937113,1.009707284,0.883807612,0.999011847,1144.800076,1037.620068,998.4600792,1074.560078,1036.880062,1058.464072,1076.56007,1049.380077,1086.300068,1093.880081,1027.560074,1066.736074,
TAG(52:0)_FA 20:4,-0.010037282,0.993066832,0.916235663,0.999011847,1117.980095,1067.260078,1050.16008,1029.220066,985.5200806,1050.02808,1072.920078,996.760067,1111.620068,1012.100071,1011.060066,1040.89207,
TAG(52:1)_FA 16:0,0.011805089,1.008216234,0.901249404,0.999011847,1206.880085,1131.220078,1078.580078,1072.140072,1118.240078,1121.412078,1132.340073,1202.380081,1146.960087,1095.360077,1064.48008,1128.304079,
TAG(52:1)_FA 16:1,0.085638422,1.061157221,0.368665784,0.999011847,1008.300068,1109.240093,1242.780087,971.300087,975.2400703,1061.372081,1017.180069,1175.980087,1079.16008,1170.600079,1173.320076,1123.248078,
TAG(52:1)_FA 18:0,-0.040433954,0.972362422,0.670465035,0.999011847,1281.620087,1039.760075,1180.860081,1084.960079,1295.240086,1176.488081,1022.360062,1170.620071,1436.980106,1074.340073,1007.300072,1142.320077,
TAG(52:1)_FA 18:1,-0.013417754,0.990742637,0.887965479,0.999011847,1048.680069,1114.400082,968.4000702,1248.020088,1126.100082,1101.120078,1107.200073,1078.380062,1110.540081,1051.260078,1100.640076,1089.604074,
TAG(52:1)_FA 18:2,0.005814886,1.004038705,0.951378701,0.999011847,1152.560078,993.4400749,1014.620071,1032.400082,1117.320084,1062.068078,1039.980064,1158.440079,1036.500076,1009.540073,1074.400074,1063.772073,
TAG(52:1)_FA 20:4,0.080546462,1.057418492,0.397981369,0.999011847,1015.260075,1104.280079,1074.240093,1036.560085,1042.140072,1054.496081,1056.620075,1089.300076,1027.660072,988.5200729,1396.7001,1111.760079,
TAG(52:1)_FA20:0,-0.056654175,0.961491378,0.55209769,0.999011847,1028.260071,1080.780083,1229.500095,1030.780075,1178.120071,1109.488079,1043.920078,1074.140076,999.1200752,1088.260082,1115.320072,1064.152077,
TAG(52:2)_FA 16:0,-0.011287571,0.992206579,0.905044996,0.999011847,1340.400097,1376.240086,1044.040054,1335.740082,1415.500095,1302.384083,1518.600109,1291.640095,1371.840088,1312.00008,964.2400665,1291.664088,
TAG(52:2)_FA 16:1,0.242633114,1.183150102,0.01098416,0.148508636,939.7200699,977.8000717,1040.960072,935.6000595,1012.660069,981.3480682,1225.020084,1215.160095,1297.480103,1062.040081,999.2200775,1159.784088,
TAG(52:2)_FA 18:0,0.047426409,1.033419784,0.61691499,0.999011847,989.1600647,970.3800812,1066.000076,1471.7001,1553.460117,1210.140088,1287.120087,1568.100121,949.4200592,1403.840092,1037.380077,1249.172087,
TAG(52:2)_FA 18:1,0.079665475,1.056772973,0.398875808,0.999011847,1286.920086,1272.660088,1378.640106,1398.380093,1364.740112,1340.268097,1543.600113,1401.580101,1395.920101,1420.720112,1310.220097,1414.408105,
TAG(52:2)_FA 18:2,0.023373309,1.016333094,0.806415083,0.999011847,1117.620083,1081.04007,1020.660088,1012.340073,1025.680065,1051.468076,1059.020084,1101.920082,1056.000076,1042.020069,1072.140079,1066.220078,
TAG(52:2)_FA 20:0,0.063102885,1.044710263,0.505822671,0.999011847,1113.120083,1269.740078,1155.560081,1243.800083,1189.120083,1194.268082,1080.980083,1301.900097,1167.240082,1454.260105,1221.180088,1245.112091,
TAG(52:2)_FA 20:4,-0.041467362,0.971666165,0.662267081,0.999011847,1175.200069,1051.54007,1059.40007,1544.400108,1188.260082,1203.76008,1057.820068,1104.54007,1536.980118,1085.720074,1064.600075,1169.932081,
TAG(52:3)_FA 16:0,0.103550517,1.074414378,0.276335299,0.999011847,1096.900078,1085.68008,1081.800076,1070.840084,1128.58007,1092.760078,1224.680088,1106.060074,1326.58009,1182.940083,1023.880077,1172.828082,
TAG(52:3)_FA 16:1,0.024999544,1.01747937,0.793563891,0.999011847,1004.840076,1027.840069,1013.840073,1035.640068,983.06007,1013.044071,1034.300083,1033.100075,1044.020077,1023.340084,1010.020077,1028.956079,
TAG(52:3)_FA 18:0,-0.05686957,0.961347837,0.551914764,0.999011847,1007.060066,966.480072,1057.58007,1082.600063,1024.200066,1027.584068,964.8200684,970.6800766,965.8600655,1029.820072,998.7000732,985.9760712,
TAG(52:3)_FA 18:1,0.053504197,1.03778256,0.572962709,0.999011847,1325.240086,1044.520069,1157.180077,1156.98008,1179.460083,1172.676079,1115.760071,1044.320076,1504.180119,1194.08009,1216.800091,1215.028089,
TAG(52:3)_FA 18:2,-0.114316248,0.923820043,0.230501868,0.999011847,1288.240097,1064.800079,1072.740078,1084.560081,1078.960083,1117.860084,1048.040081,1014.900074,1039.540073,995.3800735,1053.200073,1030.212075,
TAG(52:3)_FA 20:0,-0.021181912,0.985425075,0.824287395,0.999011847,1071.040073,997.7000694,1115.920082,1098.300079,1030.980072,1062.788075,1016.800079,1032.820065,1030.220062,1105.440086,1040.66008,1045.188074,
TAG(52:3)_FA 20:4,0.05573089,1.039385537,0.558857263,0.999011847,1091.020073,990.9400749,1071.780083,1078.780075,1018.100067,1050.124075,1126.400078,1104.860081,1088.280079,1044.260067,1083.140087,1089.388078,
TAG(52:4)_FA 16:0,-0.002229087,0.998456108,0.981344788,0.999011847,1182.720081,1073.060074,1035.180069,1051.020069,1028.120083,1074.020075,971.1400604,1032.880058,1133.520081,1067.220078,1144.180077,1069.788071,
TAG(52:4)_FA 16:1,-0.06115923,0.958493644,0.521495038,0.999011847,1037.600067,1088.560085,1320.220089,974.8000641,963.7600708,1076.988075,1012.020073,1014.280056,1030.820072,1035.680069,1055.980072,1029.756068,
TAG(52:4)_FA 18:0,0.082667638,1.058974345,0.385623283,0.999011847,1080.640068,1032.640068,1064.980072,1115.660095,985.0800743,1055.800076,1038.800083,1143.880081,1152.800076,1189.160076,1055.940071,1116.116077,
TAG(52:4)_FA 18:1,-0.051672759,0.964817005,0.588029498,0.999011847,1080.040077,1030.600075,1165.360069,1019.600075,1090.040077,1077.128075,1018.160076,987.180069,1010.040073,1011.240078,1155.980072,1036.520074,
TAG(52:4)_FA 18:2,-0.007849718,0.994573766,0.934384592,0.999011847,1075.040073,1025.12006,1065.680077,1063.980068,1129.980072,1071.96007,1075.920074,1074.560081,1005.460087,1106.18008,1057.280067,1063.880078,
TAG(52:4)_FA 20:0,0.007072361,1.004914223,0.940924477,0.999011847,1014.540066,1034.060078,1020.900074,1102.220078,1045.700085,1043.484076,1062.900063,1027.22007,1062.56007,1070.300079,1012.240074,1047.044071,
TAG(52:4)_FA 20:4,-0.005946556,0.995886644,0.950291543,0.999011847,1022.000065,1023.780075,1021.460075,1011.50008,1220.920094,1059.932078,1100.420082,1049.360073,1021.100075,1059.560074,1037.360069,1053.560075,
TAG(52:5)_FA 16:0,-0.050082874,0.965880843,0.599760046,0.999011847,975.8400612,1006.300068,1247.200073,1014.560074,1069.980087,1062.776073,1086.88007,934.5800705,1056.54007,1065.88007,980.2600708,1024.82807,
TAG(52:5)_FA 16:1,0.00378461,1.002626736,0.968385562,0.999011847,1010.000065,979.1600761,1110.320065,1055.220074,997.6200714,1030.46407,1101.84008,1021.440075,1050.140079,960.4200668,1023.360065,1031.440073,
TAG(52:5)_FA 18:0,0.150903529,1.11026459,0.11320884,0.762002102,1097.960079,1133.400085,1032.980076,952.680069,979.5600662,1039.316075,1195.320091,1003.520073,1051.00008,1018.06007,1482.920109,1150.164085,
TAG(52:5)_FA 18:1,-0.024650933,0.983058426,0.796115228,0.999011847,952.6400719,965.2600632,1051.140076,1271.660091,1066.56007,1061.452074,1210.16008,1023.020065,1068.260075,963.9000702,949.8200722,1043.032072,
TAG(52:5)_FA 18:2,0.070768371,1.050275905,0.457480481,0.999011847,1153.300091,1055.680069,1077.180073,1062.08007,1002.700066,1070.188074,1102.720074,1114.120079,1139.82008,1144.700085,1106.680092,1121.608082,
TAG(52:5)_FA 20:0,-0.017003125,0.988283511,0.858522847,0.999011847,1061.280083,1027.460068,1153.120079,1068.420063,1012.120075,1064.480074,1073.660072,1063.04007,986.400074,1158.720081,967.8400688,1049.932073,
TAG(52:5)_FA 20:4,0.018940946,1.013215425,0.842614459,0.999011847,1050.740063,1020.88007,1069.32008,1051.000069,1052.940075,1048.976071,1074.560074,1030.980076,1063.800079,979.4200668,1154.020084,1060.556076,
TAG(52:6)_FA 16:0,0.036299155,1.025479857,0.70279038,0.999011847,990.5200653,1025.320072,1054.000065,1329.980099,1164.620075,1112.888075,1041.420071,1136.640076,1253.980091,1019.020069,1248.860081,1139.984077,
TAG(52:6)_FA 16:1,-0.030410412,0.979141716,0.750419172,0.999011847,1025.620075,1046.960079,984.6600685,1049.800072,971.2400665,1015.656072,1001.360065,1011.260075,1026.200069,976.180069,949.4200706,992.8840698,
TAG(52:6)_FA 18:0,0.005255689,1.00364961,0.956154925,0.999011847,1036.420078,1001.480064,988.5400658,986.4400787,1014.74007,1005.524072,1010.72007,957.1200714,1049.420063,993.8600769,1025.100071,1007.24407,
TAG(52:6)_FA 18:1,-0.092745107,0.937736759,0.330116381,0.999011847,1435.500103,935.7200546,1096.240082,1221.700085,999.5800705,1137.748079,1070.460072,1015.800068,1117.800079,1006.120068,1111.76009,1064.388075,
TAG(52:6)_FA 18:2,0.083154329,1.059331648,0.383204314,0.999011847,1021.940071,1045.860069,1095.740082,990.2600708,1029.500076,1036.660074,1147.420078,1029.780071,1019.320076,1149.660095,1132.100079,1095.65608,
TAG(52:6)_FA 20:0,0.007027882,1.004883241,0.941306809,0.999011847,1096.82008,1006.880074,1002.960072,1052.340069,1035.22007,1038.844073,1025.280067,995.0000725,1151.860096,1058.780079,980.7800751,1042.340078,
TAG(52:6)_FA 20:4,0.054754155,1.03868209,0.564328234,0.999011847,1124.76009,1198.680084,1295.540092,1073.760071,1056.140068,1149.776081,1260.080082,1226.040096,1087.980072,1375.740093,1009.580078,1191.884084,
TAG(54:0)_FA 16:0,0.114399916,1.08252468,0.230156181,0.999011847,1120.100071,975.5200691,1046.680069,1009.460064,1010.720066,1032.496068,1298.580086,1038.120071,1082.320087,1135.740078,1023.920067,1115.736078,
TAG(54:0)_FA 16:1,0.01465605,1.010210576,0.878035694,0.999011847,986.5800667,1054.640072,1083.720074,1003.220074,988.8800621,1023.40807,1058.600075,1065.24007,1084.10009,963.1200638,989.7800751,1032.168075,
TAG(54:0)_FA 18:0,-0.125232586,0.916856219,0.186443272,0.999011847,1436.480091,1406.740101,1495.440109,1074.58007,1076.380077,1297.92409,1312.120083,1109.600079,1116.480076,1384.040081,1013.120079,1187.072079,
TAG(54:0)_FA 18:1,0.076970716,1.054800906,0.418334114,0.999011847,1042.320072,1331.620079,1079.060066,1013.600075,1070.540077,1107.428074,1080.940075,1578.30011,1004.380066,1099.520081,1062.600067,1165.14808,
TAG(54:0)_FA 18:2,0.037080666,1.026035513,0.697832381,0.999011847,1032.380081,1000.04007,1034.640072,1020.420078,988.9400749,1015.284075,1015.000065,1008.240067,1011.480083,1033.440075,1128.200081,1039.272074,
TAG(54:0)_FA 20:0,0.248672424,1.188113304,0.00855641,0.120029644,1355.940086,1357.800095,1189.760082,1130.480076,1109.020077,1228.600083,1392.100113,2254.20015,1251.000095,1185.600079,1195.300087,1455.640105,
TAG(54:0)_FA 20:4,0.06848443,1.048614522,0.472895646,0.999011847,1049.340069,1094.160072,1018.90007,978.3200684,998.7200737,1027.888071,1087.420078,1030.560074,1205.740086,998.5800667,1058.32008,1076.124077,
TAG(54:1)_FA 16:0,-0.138597716,0.908401683,0.146228204,0.89587157,971.6400719,1004.060078,1166.00008,1386.600075,1042.66008,1114.192077,1024.800072,994.2600708,982.0600777,1033.680073,1020.640079,1011.088074,
TAG(54:1)_FA 16:1,0.047267677,1.033306089,0.619818048,0.999011847,1202.640087,1004.560066,1118.160072,992.2400703,1034.68008,1070.456075,977.680069,1081.08007,1067.040073,1296.580093,1092.360081,1102.948077,
TAG(54:1)_FA 18:0,-0.014864741,0.989749446,0.875644421,0.999011847,1174.08009,1000.760078,1172.780083,1351.520084,1186.320084,1177.092084,1105.280067,1136.220081,1373.400108,1227.000088,980.0400658,1164.388082,
TAG(54:1)_FA 18:1,0.127211017,1.092180283,0.18164877,0.999011847,1092.540077,1054.94009,973.0200691,1069.32008,1079.84008,1053.932079,1119.260078,1013.360073,1189.080078,1266.700104,1156.680092,1149.016085,
TAG(54:1)_FA 18:2,0.047578154,1.033528487,0.617740162,0.999011847,1145.920082,1073.560074,1052.480072,981.680069,1017.860069,1054.300073,1130.520081,1018.700066,1155.520084,1033.160072,1099.060081,1087.392077,
TAG(54:1)_FA 20:0,0.006388364,1.004437895,0.945839251,0.999011847,1549.220123,1876.740124,1367.080082,1439.280094,1586.940102,1563.852105,1894.960117,1958.420143,1230.860092,1466.480095,1287.94009,1567.732108,
TAG(54:1)_FA 20:4,-0.02309696,0.984117879,0.809035094,0.999011847,1009.500072,1128.640079,975.4400711,995.1600723,995.1600723,1020.780074,1005.30006,991.4000702,1001.080067,1003.340073,1011.960068,1002.616068,
TAG(54:2)_FA 16:0,-0.082853534,0.944188271,0.385638239,0.999011847,1047.060078,1079.800083,1114.400078,975.9400711,1086.820084,1060.804079,1082.300072,1014.320072,981.3800621,982.4200745,937.9200706,999.6680702,
TAG(54:2)_FA 16:1,-0.035461921,0.975719306,0.71075026,0.999011847,1064.560093,980.0800743,1037.58007,1020.880066,963.0200729,1013.224075,999.8400688,977.1400795,968.420063,981.1200638,1005.840065,986.472068,
TAG(54:2)_FA 18:0,-0.003412773,0.997637241,0.971405976,0.999011847,1053.700058,1147.720081,1303.100098,1020.860065,1009.200073,1106.916075,1145.780083,1128.820076,1177.400082,1051.800072,1008.420071,1102.444077,
TAG(54:2)_FA 18:1,0.01589318,1.011077216,0.867206688,0.999011847,1142.420086,1051.400074,1197.100079,993.2400627,1346.160099,1146.06408,1125.700077,1292.860104,1123.920082,1125.980072,1110.980068,1155.888081,
TAG(54:2)_FA 18:2,-0.016135839,0.988877803,0.865836468,0.999011847,1061.06007,1052.520073,1050.240078,1003.000065,1003.180069,1034.000071,1019.180073,1013.460072,1012.260063,1031.000065,1025.58007,1020.296069,
TAG(54:2)_FA 20:0,-0.006440302,0.995545872,0.946211873,0.999011847,1057.800068,1034.180073,1051.880074,1024.300076,1039.260086,1041.484075,1091.540089,1010.820072,981.8400612,1070.54007,1018.840073,1034.716073,
TAG(54:2)_FA 20:4,0.003862625,1.002680955,0.967742121,0.999011847,1054.360081,999.5000763,1052.120083,991.7400627,1026.880077,1024.920076,1037.100079,1043.400082,1052.120071,1001.480076,994.180069,1025.656075,
TAG(54:3)_FA 16:0,-0.027630664,0.98103012,0.772659031,0.999011847,1029.980072,973.840065,964.6800652,1036.860073,1024.800068,1006.032069,1041.400078,957.340065,966.1400719,1011.72007,949.6600647,985.2520699,
TAG(54:3)_FA 16:1,0.043431158,1.030561897,0.649836723,0.999011847,964.4400787,1047.720074,967.920063,934.340065,967.3800697,976.36007,1007.72007,965.7200813,1076.820072,960.2400703,1011.680084,1004.436076,
TAG(54:3)_FA 18:0,-0.078587132,0.946984599,0.410200981,0.999011847,977.4800644,1108.740086,955.2400627,1078.420086,1270.780094,1078.132079,1152.320087,1063.780083,997.5200691,968.6000633,916.9600677,1019.836074,
TAG(54:3)_FA 18:1,0.105967761,1.076216075,0.262904626,0.999011847,1393.140099,1197.460094,1241.620098,1130.220093,1259.360085,1244.360094,1229.76009,1331.960091,1551.680126,1314.16008,1255.240089,1336.560095,
TAG(54:3)_FA 18:2,-0.023829009,0.983618648,0.802652499,0.999011847,1058.520077,1061.08007,979.5400658,994.9600639,1290.980095,1077.016074,1143.840084,1009.640083,1030.080074,1107.780075,996.2200661,1057.512077,
TAG(54:3)_FA 20:0,0.021834226,1.015249436,0.818950078,0.999011847,1126.260086,995.5000725,1083.260071,1010.460083,1032.90007,1049.676077,1108.880077,1043.460083,1000.280067,1180.200096,983.9000702,1063.344079,
TAG(54:3)_FA 20:4,0.032565764,1.022829562,0.732667422,0.999011847,1013.240067,1006.760075,1222.340084,998.0200691,1054.280071,1058.928073,1087.700073,1026.000076,1081.100082,1108.140083,1100.860077,1080.760078,
TAG(54:4)_FA 16:0,-0.183454329,0.880592017,0.054632516,0.468708577,1116.240086,1266.300095,968.2400627,965.4600716,1265.520081,1116.352079,1042.50008,975.9400597,974.5600662,968.4400673,944.1000671,981.1080681,
TAG(54:4)_FA 16:1,0.013410819,1.00933901,0.888497059,0.999011847,1003.540081,999.2800636,1011.560059,978.6200752,955.4800682,989.6960693,975.680069,1023.120068,1010.08007,1014.360077,961.7200661,996.99207,
TAG(54:4)_FA 18:0,0.063967726,1.045336715,0.502979768,0.999011847,992.2200813,1059.760082,1013.840073,974.9000702,997.6400757,1007.672076,1140.220074,1002.600071,1023.920067,1056.360077,1034.020069,1051.424072,
TAG(54:4)_FA 18:1,-0.05663887,0.961501578,0.55206863,0.999011847,1058.480076,1078.860069,1014.780067,1210.98008,1224.700096,1117.560078,1092.480076,987.7600746,1237.640079,1080.00008,971.6200638,1073.900075,
TAG(54:4)_FA 18:2,0.002964076,1.002056653,0.975156971,0.999011847,1160.640083,1236.760094,996.7600746,1059.900074,1106.160072,1112.04408,1133.120079,1033.780079,1231.340088,1073.600075,1091.040081,1112.57608,
TAG(54:4)_FA 20:0,0.009996583,1.006953165,0.916564807,0.999011847,1019.28006,1068.540073,1016.320072,1070.440086,1051.240074,1045.164073,1077.260078,1071.100082,1118.720074,1006.180073,981.9200783,1051.036077,
TAG(54:4)_FA 20:4,-0.016477152,0.988643881,0.863122939,0.999011847,1057.160065,999.9400597,996.2200699,996.3400726,1039.020077,1017.736069,976.3000717,995.5200729,1027.880081,987.0000687,1033.440063,1004.028072,
TAG(54:5)_FA 16:0,0.022405109,1.015651256,0.814801334,0.999011847,1038.760075,1013.460079,967.2200699,946.2800636,967.1200676,986.568071,1041.760075,1039.24007,975.7800751,958.6000671,983.8800621,999.8520699,
TAG(54:5)_FA 16:1,0.003944733,1.002738022,0.967086773,0.999011847,1006.780079,1052.82008,1015.180065,950.8000717,997.0400734,1004.524074,964.2600632,1070.560078,973.5200691,984.1200714,1031.820076,1004.856071,
TAG(54:5)_FA 18:0,-0.045399843,0.969021215,0.634791553,0.999011847,994.9600677,1035.200069,1051.960083,989.6200676,1062.900074,1026.928072,1029.860077,970.1400795,1054.480072,977.8400612,935.6400566,993.5920692,
